vertex_x,vertex_y
0.0949623,0.430499
2.75887e-09,0.41919
0,0.710645
0.182472,0.570031
0.271424,0.434722
0.195907,0.571852
0.327768,0.645898
0.334338,0.64382
0.387672,0.581904
0.412336,0.542001
0.667847,0.803649
0.596362,0.817022
0.536819,1
0.782515,1
0.783996,0.926199
0.563926,0.673401
0.552975,0.77448
0.596362,0.817022
0.667847,0.803649
0.796968,0.667444
0.627176,0.547665
0.617283,0.544799
0.0664345,0.254117
0.251901,0.275382
0.270767,0.266375
0.271687,0.265486
0.29601,0.193602
0.223647,0.0586345
0.0127277,0.137283
0.708654,0.491835
0.627176,0.547665
0.796968,0.667444
0.81769,0.664302
0.837342,0.626431
0.80017,0.480658
0.52873,-3.23336e-10
0.222986,0
0.223647,0.0586345
0.29601,0.193602
0.417464,0.177491
0.436675,0.152867
0.807642,0.446538
0.80017,0.480658
0.837342,0.626431
1,0.493838
1,0.403126
0.904109,0.74467
0.81769,0.664302
0.796968,0.667444
0.667847,0.803649
0.783996,0.926199
0.840008,0.883534
0.563926,0.673401
0.617283,0.544799
0.538749,0.46023
0.482475,0.47151
0.412336,0.542001
0.387672,0.581904
0.239271,1
0.536819,1
0.596362,0.817022
0.552975,0.77448
0.490286,0.762785
0.708654,0.491835
0.80017,0.480658
0.807642,0.446538
0.753028,0.375083
1,0.403126
1,0.392576
0.710098,0.255456
0.705218,0.261042
0.753028,0.375083
0.807642,0.446538
1,0.157043
1,0
0.706478,0
0.728076,0.102936
0.745338,0.160039
-1.95263e-09,0.325316
0,0.41919
0.0949623,0.430499
0.251901,0.275382
0.0664345,0.254117
0.412336,0.542001
0.482475,0.47151
0.271687,0.265486
0.270767,0.266375
0.271424,0.434722
0.837342,0.626431
0.81769,0.664302
0.904109,0.74467
1,0.771864
1,0.493838
0.728076,0.102936
0.706478,-2.16146e-09
0.52873,0
0.436675,0.152867
1,0.95685
1,0.771864
0.904109,0.74467
0.840008,0.883534
0.840008,0.883534
0.783996,0.926199
0.782515,1
1,1
1,0.95685
0.436675,0.152867
0.417464,0.177491
0.616106,0.303522
0.705218,0.261042
0.710098,0.255456
0.745338,0.160039
0.728076,0.102936
0.271424,0.434722
0.270767,0.266375
0.251901,0.275382
0.0949623,0.430499
0.182472,0.570031
0.195907,0.571851
0.753028,0.375083
0.705218,0.261042
0.616106,0.303522
0.538749,0.46023
0.617283,0.544799
0.627176,0.547665
0.708654,0.491835
0.223647,0.0586345
0.222986,-2.00711e-10
0,0
0,0.135562
0.0127277,0.137283
0.490286,0.762785
0.334338,0.64382
0.327768,0.645898
0.174221,1
0.239271,1
0.387672,0.581904
0.334338,0.64382
0.490286,0.762785
0.552975,0.77448
0.563926,0.673401
1,0.392576
1,0.157043
0.745338,0.160039
0.710098,0.255456
0.0127277,0.137283
8.54015e-10,0.135562
0,0.325316
0.0664345,0.254117
0.482475,0.47151
0.538749,0.46023
0.616106,0.303522
0.417464,0.177491
0.29601,0.193602
0.271687,0.265486
-1.43056e-09,0.710645
0,1
0.174221,1
0.327768,0.645898
0.195907,0.571851
0.182472,0.570031
