edge1_x, edge1_y, edge2_x, edge2_y
1,0.125005,1,0
1,0,0.686568,0
0.686568,0,0.687345,0.04704
0.687345,0.04704,0.798433,0.100204
0.798433,0.100204,1,0.125005
0.883987,0.71859,1,0.744758
1,0.744758,1,0.501288
1,0.501288,0.87842,0.547508
0.87842,0.547508,0.883987,0.71859
0.779003,0.256696,0.645725,0.152648
0.645725,0.152648,0.525735,0.232311
0.525735,0.232311,0.524298,0.265172
0.524298,0.265172,0.68237,0.445473
0.68237,0.445473,0.709699,0.416724
0.709699,0.416724,0.779003,0.256696
0.798433,0.100204,0.687345,0.04704
0.687345,0.04704,0.645725,0.152648
0.645725,0.152648,0.779003,0.256696
0.779003,0.256696,0.824512,0.249904
0.824512,0.249904,0.798433,0.100204
0.899908,0.254009,0.824512,0.249904
0.824512,0.249904,0.779003,0.256696
0.779003,0.256696,0.709699,0.416724
0.709699,0.416724,0.803598,0.394486
0.803598,0.394486,0.899908,0.254009
0.687345,0.04704,0.686568,-1.20544e-09
0.686568,-1.20544e-09,0.367982,0
0.367982,0,0.356607,0.0936473
0.356607,0.0936473,0.525735,0.232311
0.525735,0.232311,0.645725,0.152648
0.645725,0.152648,0.687345,0.04704
0.342153,0.561591,0.29085,0.605522
0.29085,0.605522,0.354673,0.731294
0.354673,0.731294,0.408914,0.739665
0.408914,0.739665,0.619472,0.603901
0.619472,0.603901,0.475977,0.522196
0.475977,0.522196,0.342153,0.561591
0.803598,0.394486,1,0.414315
1,0.414315,1,0.246061
1,0.246061,0.899908,0.254009
0.899908,0.254009,0.803598,0.394486
0.342153,0.561591,0.475977,0.522196
0.475977,0.522196,0.429788,0.367834
0.429788,0.367834,0.344312,0.378015
0.344312,0.378015,0.342153,0.561591
0.645294,0.777007,0.598254,0.886929
0.598254,0.886929,0.623162,0.943753
0.623162,0.943753,0.655643,1
0.655643,1,0.775841,1
0.775841,1,0.814209,0.900803
0.814209,0.900803,0.645294,0.777007
0.0169821,-5.39446e-09,0,0
0,0,0,0.294402
0,0.294402,0.146797,0.298434
0.146797,0.298434,0.167841,0.285788
0.167841,0.285788,0.192473,0.200997
0.192473,0.200997,0.0169821,-5.39446e-09
0.0249352,0.627196,1.44716e-10,0.629149
1.44716e-10,0.629149,0,1
0,1,0.150973,1
0.150973,1,0.149605,0.809445
0.149605,0.809445,0.0249352,0.627196
0.344312,0.378015,0.245387,0.350303
0.245387,0.350303,0.250798,0.591563
0.250798,0.591563,0.29085,0.605522
0.29085,0.605522,0.342153,0.561591
0.342153,0.561591,0.344312,0.378015
0.429787,0.367834,0.524298,0.265172
0.524298,0.265172,0.525735,0.232311
0.525735,0.232311,0.356607,0.0936473
0.356607,0.0936473,0.192473,0.200997
0.192473,0.200997,0.167841,0.285789
0.167841,0.285789,0.245387,0.350303
0.245387,0.350303,0.344312,0.378015
0.344312,0.378015,0.429787,0.367834
0.146797,0.298434,-9.32512e-11,0.294402
-9.32512e-11,0.294402,0,0.629149
0,0.629149,0.0249352,0.627196
0.0249352,0.627196,0.0438808,0.613841
0.0438808,0.613841,0.146797,0.298434
0.402778,1,0.655643,1
0.655643,1,0.623163,0.943753
0.623163,0.943753,0.402778,1
0.482902,0.864397,0.598254,0.886929
0.598254,0.886929,0.645294,0.777007
0.645294,0.777007,0.667741,0.674469
0.667741,0.674469,0.641577,0.603731
0.641577,0.603731,0.619472,0.603901
0.619472,0.603901,0.408914,0.739665
0.408914,0.739665,0.482902,0.864397
0.623163,0.943754,0.598254,0.886929
0.598254,0.886929,0.482902,0.864397
0.482902,0.864397,0.362682,1
0.362682,1,0.402778,1
0.402778,1,0.623163,0.943754
0.346118,0.740934,0.354673,0.731294
0.354673,0.731294,0.29085,0.605522
0.29085,0.605522,0.250798,0.591563
0.250798,0.591563,0.0438809,0.613841
0.0438809,0.613841,0.0249352,0.627196
0.0249352,0.627196,0.149605,0.809445
0.149605,0.809445,0.346118,0.740934
0.837913,0.865379,0.814209,0.900802
0.814209,0.900802,0.775841,1
0.775841,1,1,1
1,1,1,0.852105
1,0.852105,0.837913,0.865379
0.192473,0.200997,0.356607,0.0936473
0.356607,0.0936473,0.367982,-5.95476e-10
0.367982,-5.95476e-10,0.0169821,0
0.0169821,0,0.192473,0.200997
0.803598,0.394486,0.709699,0.416724
0.709699,0.416724,0.68237,0.445473
0.68237,0.445473,0.681956,0.549644
0.681956,0.549644,0.87842,0.547508
0.87842,0.547508,1,0.501288
1,0.501288,1,0.414315
1,0.414315,0.803598,0.394486
0.824512,0.249904,0.899908,0.254009
0.899908,0.254009,1,0.246061
1,0.246061,1,0.125005
1,0.125005,0.798433,0.100204
0.798433,0.100204,0.824512,0.249904
0.475977,0.522196,0.619472,0.603901
0.619472,0.603901,0.641577,0.603731
0.641577,0.603731,0.681956,0.549644
0.681956,0.549644,0.68237,0.445473
0.68237,0.445473,0.524298,0.265172
0.524298,0.265172,0.429788,0.367834
0.429788,0.367834,0.475977,0.522196
0.29187,1,0.362682,1
0.362682,1,0.482902,0.864397
0.482902,0.864397,0.408914,0.739665
0.408914,0.739665,0.354673,0.731294
0.354673,0.731294,0.346118,0.740934
0.346118,0.740934,0.29187,1
0.245387,0.350303,0.167841,0.285788
0.167841,0.285788,0.146797,0.298434
0.146797,0.298434,0.0438808,0.613841
0.0438808,0.613841,0.250798,0.591563
0.250798,0.591563,0.245387,0.350303
0.814209,0.900803,0.837913,0.865379
0.837913,0.865379,0.808294,0.75282
0.808294,0.75282,0.667741,0.674469
0.667741,0.674469,0.645294,0.777007
0.645294,0.777007,0.814209,0.900803
0.883987,0.71859,0.808294,0.75282
0.808294,0.75282,0.837913,0.865379
0.837913,0.865379,1,0.852105
1,0.852105,1,0.744758
1,0.744758,0.883987,0.71859
0.87842,0.547508,0.681956,0.549644
0.681956,0.549644,0.641577,0.603731
0.641577,0.603731,0.667741,0.674469
0.667741,0.674469,0.808294,0.75282
0.808294,0.75282,0.883987,0.71859
0.883987,0.71859,0.87842,0.547508
0.346118,0.740934,0.149605,0.809445
0.149605,0.809445,0.150973,1
0.150973,1,0.29187,1
0.29187,1,0.346118,0.740934
