edge1_x, edge1_y, edge2_x, edge2_y
1,0.129937,1,0
1,0,0.690828,0
0.690828,0,0.692014,0.0255187
0.692014,0.0255187,0.81422,0.0987187
0.81422,0.0987187,1,0.129937
0.8791,0.722234,1,0.7636
1,0.7636,1,0.498142
1,0.498142,0.894275,0.541273
0.894275,0.541273,0.8791,0.722234
0.782703,0.251964,0.644274,0.160784
0.644274,0.160784,0.532013,0.236554
0.532013,0.236554,0.530461,0.259512
0.530461,0.259512,0.677573,0.451559
0.677573,0.451559,0.736635,0.388001
0.736635,0.388001,0.782703,0.251964
0.81422,0.0987188,0.692014,0.0255187
0.692014,0.0255187,0.644274,0.160784
0.644274,0.160784,0.782703,0.251964
0.782703,0.251964,0.802269,0.24792
0.802269,0.24792,0.81422,0.0987188
0.977283,0.252533,0.802269,0.24792
0.802269,0.24792,0.782703,0.251964
0.782703,0.251964,0.736635,0.388001
0.736635,0.388001,0.791183,0.384771
0.791183,0.384771,0.977283,0.252533
0.692014,0.0255185,0.690828,-1.6297e-09
0.690828,-1.6297e-09,0.366239,0
0.366239,0,0.354291,0.0889846
0.354291,0.0889846,0.532013,0.236554
0.532013,0.236554,0.644274,0.160784
0.644274,0.160784,0.692014,0.0255185
0.339081,0.558605,0.283899,0.602404
0.283899,0.602404,0.361091,0.733106
0.361091,0.733106,0.409165,0.738887
0.409165,0.738887,0.608632,0.599212
0.608632,0.599212,0.482963,0.525123
0.482963,0.525123,0.339081,0.558605
0.791182,0.384771,1,0.429777
1,0.429777,1,0.251157
1,0.251157,0.977283,0.252533
0.977283,0.252533,0.791182,0.384771
0.339081,0.558605,0.482963,0.525123
0.482963,0.525123,0.422584,0.37177
0.422584,0.37177,0.357443,0.378883
0.357443,0.378883,0.339081,0.558605
0.644282,0.78762,0.596137,0.889147
0.596137,0.889147,0.611533,0.931486
0.611533,0.931486,0.65132,1
0.65132,1,0.778108,1
0.778108,1,0.818491,0.889242
0.818491,0.889242,0.644282,0.78762
0.157325,0.296587,0.169621,0.289318
0.169621,0.289318,0.19216,0.202604
0.19216,0.202604,0.00384491,-6.96065e-11
0.00384491,-6.96065e-11,0,0
0,0,0,0.294383
0,0.294383,0.157325,0.296587
0.152001,0.808136,0.0280928,0.630918
0.0280928,0.630918,0.0199395,0.627743
0.0199395,0.627743,7.77489e-12,0.629585
7.77489e-12,0.629585,0,1
0,1,0.155319,1
0.155319,1,0.152001,0.808136
0.357443,0.378883,0.235429,0.344937
0.235429,0.344937,0.257998,0.593686
0.257998,0.593686,0.283899,0.602404
0.283899,0.602404,0.339081,0.558605
0.339081,0.558605,0.357443,0.378883
0.357443,0.378883,0.422584,0.37177
0.422584,0.37177,0.530461,0.259512
0.530461,0.259512,0.532013,0.236554
0.532013,0.236554,0.354291,0.0889847
0.354291,0.0889847,0.19216,0.202604
0.19216,0.202604,0.169621,0.289318
0.169621,0.289318,0.235429,0.344937
0.235429,0.344937,0.357443,0.378883
0.157325,0.296587,3.62812e-11,0.294383
3.62812e-11,0.294383,0,0.629585
0,0.629585,0.0199393,0.627743
0.0199393,0.627743,0.157325,0.296587
0.416815,1,0.65132,1
0.65132,1,0.611533,0.931486
0.611533,0.931486,0.416815,1
0.480156,0.856181,0.596137,0.889147
0.596137,0.889147,0.644282,0.78762
0.644282,0.78762,0.666023,0.668524
0.666023,0.668524,0.638915,0.598214
0.638915,0.598214,0.608632,0.599212
0.608632,0.599212,0.409165,0.738887
0.409165,0.738887,0.480156,0.856181
0.611533,0.931486,0.596137,0.889147
0.596137,0.889147,0.480156,0.856181
0.480156,0.856181,0.358967,1
0.358967,1,0.416815,1
0.416815,1,0.611533,0.931486
0.343021,0.752783,0.361091,0.733106
0.361091,0.733106,0.283899,0.602404
0.283899,0.602404,0.257998,0.593686
0.257998,0.593686,0.0280928,0.630918
0.0280928,0.630918,0.152001,0.808136
0.152001,0.808136,0.343021,0.752783
0.829143,0.874961,0.818491,0.889242
0.818491,0.889242,0.778108,1
0.778108,1,1,1
1,1,1,0.850353
1,0.850353,0.829143,0.874961
0.19216,0.202604,0.354291,0.0889847
0.354291,0.0889847,0.366239,-7.07676e-11
0.366239,-7.07676e-11,0.00384486,0
0.00384486,0,0.19216,0.202604
0.791182,0.384771,0.736635,0.388001
0.736635,0.388001,0.677573,0.451559
0.677573,0.451559,0.678315,0.545523
0.678315,0.545523,0.894275,0.541273
0.894275,0.541273,1,0.498142
