vertex_x,vertex_y
0.699624,2.57633e-09
0.648442,0
0.585323,0.0893255
0.707185,0.239036
0.750092,0.202908
0.866297,0.452876
0.783856,0.444907
0.704268,0.533207
0.680399,0.626145
0.688857,0.643797
0.769705,0.667355
0.874582,0.622095
0.585323,0.0893254
0.424642,0.166929
0.421525,0.172899
0.452857,0.271966
0.498646,0.343535
0.535494,0.345327
0.689419,0.295527
0.707185,0.239036
1,0.236818
1,0.133162
0.750092,0.202908
0.707185,0.239036
0.689419,0.295527
0.742184,0.343484
0.704268,0.533207
0.783856,0.444907
0.742184,0.343484
0.689419,0.295527
0.535494,0.345327
0.424642,0.166929
0.585323,0.0893254
0.648442,-3.50302e-10
0.394677,0
0.577146,0.791571
0.631185,0.764607
0.688857,0.643797
0.680399,0.626144
0.415572,0.546262
0.407099,0.551911
0.362281,0.617126
0.378197,0.66374
0.38843,0.675388
0.742184,0.343484
0.783856,0.444907
0.866297,0.452876
1,0.400505
1,0.236818
0.27838,0.431389
0.407099,0.551911
0.415572,0.546262
0.498646,0.343535
0.452857,0.271966
0.321061,0.338221
0.721567,0.879394
0.804975,0.889545
0.860785,0.816242
0.769705,0.667355
0.688857,0.643797
0.631185,0.764607
0.168123,2.12717e-09
0,0
0,0.291187
0.0732385,0.30084
0.203919,0.172767
0.00681635,0.633866
-3.81496e-10,0.634938
0,1
0.131527,1
0.162667,0.768482
0.109869,0.364117
0.1308,0.544958
0.273559,0.628693
0.362281,0.617126
0.407099,0.551911
0.27838,0.431389
0.321061,0.338221
0.452857,0.271966
0.421525,0.172899
0.203919,0.172767
0.0732385,0.30084
0.0792987,0.308943
0.1308,0.544958
0.109869,0.364117
0.0792987,0.308943
0.0732385,0.30084
-8.94439e-10,0.291187
0,0.634938
0.00681627,0.633866
0.558794,0.824992
0.444781,0.881078
0.363859,1
0.602042,1
0.444781,0.881078
0.558794,0.824992
0.577146,0.791571
0.38843,0.675388
0.602042,1
0.622806,1
0.721567,0.879394
0.631185,0.764607
0.577146,0.791571
0.558794,0.824992
0.162667,0.768482
0.273559,0.628693
0.130799,0.544958
0.00681633,0.633866
0.837735,1
1,1
1,0.80322
0.998508,0.802809
0.860785,0.816242
0.804975,0.889545
0.203919,0.172767
0.421525,0.172899
0.424642,0.166929
0.394677,4.11373e-10
0.168123,0
0.874582,0.622095
0.905527,0.627493
1,0.576813
1,0.400505
0.866297,0.452876
0.750092,0.202908
1,0.133162
1,0
0.699624,0
0.535494,0.345327
0.498646,0.343535
0.415572,0.546262
0.680399,0.626144
0.704268,0.533207
0.38843,0.675388
0.378197,0.663739
0.25363,1
0.363859,1
0.444781,0.881078
0.321061,0.338221
0.0792987,0.308943
0.109869,0.364117
0.27838,0.431389
0.622806,1
0.837735,1
0.804975,0.889545
0.721567,0.879394
0.998508,0.802809
1,0.80322
1,0.576813
0.905527,0.627493
0.905527,0.627493
0.874582,0.622095
0.769705,0.667355
0.860785,0.816242
0.998508,0.802809
0.378197,0.663739
0.362281,0.617126
0.273559,0.628693
0.162667,0.768482
0.131527,1
0.25363,1
