edge1_x, edge1_y, edge2_x, edge2_y
0.72995,-7.21801e-10,0.649176,0
0.649176,0,0.592668,0.0953547
0.592668,0.0953547,0.713531,0.224604
0.713531,0.224604,0.748268,0.199107
0.748268,0.199107,0.72995,-7.21801e-10
0.838968,0.45619,0.794851,0.454273
0.794851,0.454273,0.704282,0.539831
0.704282,0.539831,0.678065,0.624261
0.678065,0.624261,0.685834,0.644513
0.685834,0.644513,0.758855,0.67029
0.758855,0.67029,0.897527,0.619095
0.897527,0.619095,0.838968,0.45619
0.592668,0.0953546,0.432624,0.175972
0.432624,0.175972,0.46321,0.286085
0.46321,0.286085,0.496561,0.338555
0.496561,0.338555,0.563791,0.345769
0.563791,0.345769,0.697579,0.294647
0.697579,0.294647,0.713531,0.224604
0.713531,0.224604,0.592668,0.0953546
1,0.237436,1,0.136369
1,0.136369,0.748268,0.199107
0.748268,0.199107,0.713531,0.224604
0.713531,0.224604,0.697579,0.294647
0.697579,0.294647,0.747652,0.333467
0.747652,0.333467,1,0.237436
0.704282,0.539831,0.794851,0.454273
0.794851,0.454273,0.747652,0.333467
0.747652,0.333467,0.697579,0.294647
0.697579,0.294647,0.563791,0.345769
0.563791,0.345769,0.704282,0.539831
0.649176,-1.63658e-09,0.391727,0
0.391727,0,0.413282,0.161976
0.413282,0.161976,0.432624,0.175972
0.432624,0.175972,0.592668,0.0953546
0.592668,0.0953546,0.649176,-1.63658e-09
0.595974,0.780898,0.619625,0.770614
0.619625,0.770614,0.685834,0.644513
0.685834,0.644513,0.678065,0.624261
0.678065,0.624261,0.422315,0.540541
0.422315,0.540541,0.400814,0.554478
0.400814,0.554478,0.351232,0.62446
0.351232,0.62446,0.372637,0.676451
0.372637,0.676451,0.389918,0.693029
0.389918,0.693029,0.595974,0.780898
0.747652,0.333467,0.794851,0.454273
0.794851,0.454273,0.838968,0.45619
0.838968,0.45619,1,0.396125
1,0.396125,1,0.237436
1,0.237436,0.747652,0.333467
0.286825,0.43734,0.400814,0.554478
0.400814,0.554478,0.422315,0.540541
0.422315,0.540541,0.496561,0.338555
0.496561,0.338555,0.46321,0.286085
0.46321,0.286085,0.314297,0.34793
0.314297,0.34793,0.286825,0.43734
0.810973,0.885396,0.861329,0.815198
0.861329,0.815198,0.758855,0.67029
0.758855,0.67029,0.685834,0.644513
0.685834,0.644513,0.619625,0.770614
0.619625,0.770614,0.699647,0.873448
0.699647,0.873448,0.810973,0.885396
0.15532,1.70785e-09,0,0
0,0,0,0.29169
0,0.29169,0.078381,0.301519
0.078381,0.301519,0.10724,0.280215
0.10724,0.280215,0.201924,0.175748
0.201924,0.175748,0.15532,1.70785e-09
0.0112775,0.631284,-5.43572e-10,0.632562
-5.43572e-10,0.632562,0,1
0,1,0.131597,1
0.131597,1,0.156708,0.782314
0.156708,0.782314,0.0112775,0.631284
0.120743,0.388367,0.132158,0.544872
0.132158,0.544872,0.287206,0.630824
0.287206,0.630824,0.351232,0.62446
0.351232,0.62446,0.400814,0.554478
0.400814,0.554478,0.286825,0.43734
0.286825,0.43734,0.120743,0.388367
0.314297,0.34793,0.46321,0.286085
0.46321,0.286085,0.432624,0.175972
0.432624,0.175972,0.413282,0.161976
0.413282,0.161976,0.201924,0.175748
0.201924,0.175748,0.10724,0.280215
0.10724,0.280215,0.314297,0.34793
0.132158,0.544872,0.120743,0.388367
0.120743,0.388367,0.078381,0.301519
0.078381,0.301519,-1.54779e-09,0.29169
-1.54779e-09,0.29169,0,0.632562
0,0.632562,0.0112775,0.631284
0.0112775,0.631284,0.132158,0.544872
0.554,0.837402,0.450362,0.87722
0.450362,0.87722,0.362606,1
0.362606,1,0.587384,1
0.587384,1,0.554,0.837402
0.450362,0.87722,0.554,0.837402
0.554,0.837402,0.595974,0.780898
0.595974,0.780898,0.389918,0.693029
0.389918,0.693029,0.450362,0.87722
0.587384,1,0.643089,1
0.643089,1,0.699647,0.873448
0.699647,0.873448,0.619625,0.770614
0.619625,0.770614,0.595974,0.780898
0.595974,0.780898,0.554,0.837403
0.554,0.837403,0.587384,1
0.156708,0.782314,0.287206,0.630824
0.287206,0.630824,0.132158,0.544872
0.132158,0.544872,0.0112775,0.631285
0.0112775,0.631285,0.156708,0.782314
0.834798,1,1,1
1,1,1,0.812101
1,0.812101,0.971079,0.802272
0.971079,0.802272,0.861329,0.815198
0.861329,0.815198,0.810973,0.885396
0.810973,0.885396,0.834798,1
0.201924,0.175748,0.413282,0.161976
0.413282,0.161976,0.391727,-4.43098e-10
0.391727,-4.43098e-10,0.15532,0
0.15532,0,0.201924,0.175748
0.897527,0.619095,0.92086,0.622556
0.92086,0.622556,1,0.575969
1,0.575969,1,0.396125
1,0.396125,0.838968,0.45619
0.838968,0.45619,0.897527,0.619095
0.748268,0.199107,1,0.136369
1,0.136369,1,0
1,0,0.72995,0
0.72995,0,0.748268,0.199107
0.563791,0.345769,0.496561,0.338555
0.496561,0.338555,0.422315,0.540541
0.422315,0.540541,0.678064,0.624261
0.678064,0.624261,0.704282,0.539831
0.704282,0.539831,0.563791,0.345769
0.389918,0.693028,0.372637,0.676451
0.372637,0.676451,0.258673,1
0.258673,1,0.362606,1
0.362606,1,0.450362,0.87722
0.450362,0.87722,0.389918,0.693028
0.314297,0.34793,0.10724,0.280215
0.10724,0.280215,0.078381,0.301519
0.078381,0.301519,0.120743,0.388367
0.120743,0.388367,0.286825,0.43734
0.286825,0.43734,0.314297,0.34793
0.643089,1,0.834798,1
0.834798,1,0.810973,0.885396
0.810973,0.885396,0.699647,0.873448
0.699647,0.873448,0.643089,1
0.971079,0.802272,1,0.812101
1,0.812101,1,0.575969
1,0.575969,0.92086,0.622556
0.92086,0.622556,0.971079,0.802272
0.92086,0.622556,0.897527,0.619095
0.897527,0.619095,0.758855,0.67029
0.758855,0.67029,0.861329,0.815198
0.861329,0.815198,0.971079,0.802272
0.971079,0.802272,0.92086,0.622556
0.372637,0.676451,0.351232,0.62446
0.351232,0.62446,0.287206,0.630824
0.287206,0.630824,0.156708,0.782314
0.156708,0.782314,0.131597,1
0.131597,1,0.258673,1
0.258673,1,0.372637,0.676451
