edge1_x, edge1_y, edge2_x, edge2_y
0.340013,0.491976,0.439719,0.477377
0.439719,0.477377,0.458585,0.318708
0.458585,0.318708,0.278861,0.286034
0.278861,0.286034,0.261568,0.291079
0.261568,0.291079,0.193205,0.341992
0.193205,0.341992,0.340013,0.491976
0.556222,0.700394,0.465944,0.621632
0.465944,0.621632,0.421319,0.668163
0.421319,0.668163,0.402694,0.769386
0.402694,0.769386,0.4765,0.81678
0.4765,0.81678,0.556222,0.700394
0.725104,0.653951,0.710212,0.689068
0.710212,0.689068,0.70603,0.829155
0.70603,0.829155,0.711233,0.832955
0.711233,0.832955,0.800901,0.882233
0.800901,0.882233,1,0.843635
1,0.843635,1,0.776091
1,0.776091,0.725104,0.653951
0.64468,0.414694,0.624129,0.408991
0.624129,0.408991,0.580134,0.52597
0.580134,0.52597,0.728008,0.62
0.728008,0.62,0.768323,0.579594
0.768323,0.579594,0.766423,0.469908
0.766423,0.469908,0.64468,0.414694
0.542854,0.141047,0.558185,0.141453
0.558185,0.141453,0.577036,-8.45014e-10
0.577036,-8.45014e-10,0.261249,0
0.261249,0,0.267689,0.0435251
0.267689,0.0435251,0.542854,0.141047
0.760817,0.387665,0.733958,0.253081
0.733958,0.253081,0.60375,0.226955
0.60375,0.226955,0.624129,0.408991
0.624129,0.408991,0.64468,0.414694
0.64468,0.414694,0.760817,0.387665
0.227,0.120868,0.127289,0.153628
0.127289,0.153628,0.0342675,0.361974
0.0342675,0.361974,0.193205,0.341992
0.193205,0.341992,0.261568,0.291079
0.261568,0.291079,0.227,0.120868
0.776199,0.434184,0.766423,0.469908
0.766423,0.469908,0.768323,0.579594
0.768323,0.579594,1,0.54191
1,0.54191,1,0.354567
1,0.354567,0.776199,0.434184
0.711233,0.832956,0.70603,0.829155
0.70603,0.829155,0.545416,0.91519
0.545416,0.91519,0.516246,1
0.516246,1,0.708335,1
0.708335,1,0.711233,0.832956
0.4765,0.81678,0.545416,0.91519
0.545416,0.91519,0.70603,0.829155
0.70603,0.829155,0.710212,0.689068
0.710212,0.689068,0.556222,0.700394
0.556222,0.700394,0.4765,0.81678
0.269253,0.595319,0.163807,0.651965
0.163807,0.651965,0.298396,0.780785
0.298396,0.780785,0.345429,0.785368
0.345429,0.785368,0.402694,0.769386
0.402694,0.769386,0.421319,0.668163
0.421319,0.668163,0.269253,0.595319
0.556222,0.700394,0.710212,0.689068
0.710212,0.689068,0.725104,0.653951
0.725104,0.653951,0.728008,0.62
0.728008,0.62,0.580135,0.52597
0.580135,0.52597,0.491711,0.528194
0.491711,0.528194,0.465944,0.621632
0.465944,0.621632,0.556222,0.700394
0.64468,0.414694,0.766423,0.469908
0.766423,0.469908,0.776199,0.434184
0.776199,0.434184,0.760817,0.387665
0.760817,0.387665,0.64468,0.414694
0.751771,-2.07834e-09,0.577036,0
0.577036,0,0.558185,0.141453
0.558185,0.141453,0.578151,0.210197
0.578151,0.210197,0.603751,0.226955
0.603751,0.226955,0.733958,0.253081
0.733958,0.253081,0.913741,0.202526
0.913741,0.202526,0.751771,-2.07834e-09
0.0770098,-2.87503e-10,0,0
0,0,0,0.378014
0,0.378014,0.0342675,0.361974
0.0342675,0.361974,0.127289,0.153628
0.127289,0.153628,0.0770098,-2.87503e-10
0.421319,0.668163,0.465945,0.621632
0.465945,0.621632,0.491711,0.528194
0.491711,0.528194,0.439719,0.477377
0.439719,0.477377,0.340013,0.491976
0.340013,0.491976,0.269253,0.595319
0.269253,0.595319,0.421319,0.668163
1,0.776091,1,0.54191
1,0.54191,0.768323,0.579594
0.768323,0.579594,0.728008,0.62
0.728008,0.62,0.725104,0.653951
0.725104,0.653951,1,0.776091
0.261568,0.291079,0.278862,0.286034
0.278862,0.286034,0.343573,0.16274
0.343573,0.16274,0.266494,0.0603078
0.266494,0.0603078,0.227,0.120868
0.227,0.120868,0.261568,0.291079
0.708335,1,0.810318,1
0.810318,1,0.800901,0.882233
0.800901,0.882233,0.711233,0.832956
0.711233,0.832956,0.708335,1
0.810318,1,1,1
1,1,1,0.843635
1,0.843635,0.800901,0.882233
0.800901,0.882233,0.810318,1
0.267689,0.0435251,0.266494,0.0603078
0.266494,0.0603078,0.343573,0.16274
0.343573,0.16274,0.542854,0.141047
0.542854,0.141047,0.267689,0.0435251
0.278862,0.286034,0.458585,0.318708
0.458585,0.318708,0.578151,0.210197
0.578151,0.210197,0.558185,0.141453
0.558185,0.141453,0.542855,0.141047
0.542855,0.141047,0.343573,0.16274
0.343573,0.16274,0.278862,0.286034
1,0.354567,1,0.210215
1,0.210215,0.913741,0.202526
0.913741,0.202526,0.733958,0.253081
0.733958,0.253081,0.760817,0.387665
0.760817,0.387665,0.776199,0.434184
0.776199,0.434184,1,0.354567
0.227,0.120868,0.266494,0.0603078
0.266494,0.0603078,0.267689,0.0435252
0.267689,0.0435252,0.261249,-3.30602e-10
0.261249,-3.30602e-10,0.0770098,0
0.0770098,0,0.127289,0.153628
0.127289,0.153628,0.227,0.120868
0.358409,1,0.516246,1
0.516246,1,0.545416,0.91519
0.545416,0.91519,0.4765,0.81678
0.4765,0.81678,0.402694,0.769386
0.402694,0.769386,0.345429,0.785368
0.345429,0.785368,0.358409,1
0.345429,0.785368,0.298396,0.780785
0.298396,0.780785,0.170986,1
