edge1_x, edge1_y, edge2_x, edge2_y
0.465879,0.231287,0.49951,0.329952
0.49951,0.329952,0.643834,0.339283
0.643834,0.339283,0.671775,0.322405
0.671775,0.322405,0.715768,0.255235
0.715768,0.255235,0.725837,0.236614
0.725837,0.236614,0.63155,0.118284
0.63155,0.118284,0.465879,0.231287
0.762206,0.590329,0.849111,0.460397
0.849111,0.460397,0.671776,0.322405
0.671776,0.322405,0.643834,0.339283
0.643834,0.339283,0.650519,0.447319
0.650519,0.447319,0.762206,0.590329
0.63155,0.118284,0.606502,0.0349939
0.606502,0.0349939,0.433139,0.142975
0.433139,0.142975,0.421151,0.168613
0.421151,0.168613,0.465879,0.231287
0.465879,0.231287,0.63155,0.118284
0.715768,0.255236,0.671776,0.322405
0.671776,0.322405,0.849111,0.460397
0.849111,0.460397,0.943577,0.431537
0.943577,0.431537,0.715768,0.255236
0.650519,0.447319,0.643834,0.339283
0.643834,0.339283,0.49951,0.329952
0.49951,0.329952,0.399571,0.43322
0.399571,0.43322,0.369971,0.483563
0.369971,0.483563,0.373247,0.549797
0.373247,0.549797,0.41631,0.596967
0.41631,0.596967,0.481613,0.634521
0.481613,0.634521,0.503883,0.629937
0.503883,0.629937,0.650519,0.447319
0.606502,0.0349939,0.612076,-4.84032e-10
0.612076,-4.84032e-10,0.422197,0
0.422197,0,0.433139,0.142975
0.433139,0.142975,0.606502,0.0349939
0.693453,0.699062,0.690656,0.651918
0.690656,0.651918,0.503883,0.629937
0.503883,0.629937,0.481613,0.634521
0.481613,0.634521,0.490515,0.695437
0.490515,0.695437,0.507328,0.750222
0.507328,0.750222,0.641299,0.847684
0.641299,0.847684,0.664581,0.834066
0.664581,0.834066,0.693453,0.699062
0.943577,0.431537,1,0.419655
1,0.419655,1,0.102679
1,0.102679,0.725837,0.236614
0.725837,0.236614,0.715768,0.255236
0.715768,0.255236,0.943577,0.431537
0.30366,0.444566,0.369971,0.483563
0.369971,0.483563,0.399571,0.433219
0.399571,0.433219,0.242654,0.157012
0.242654,0.157012,0.223853,0.150911
0.223853,0.150911,0.203032,0.162372
0.203032,0.162372,0.30366,0.444566
0.833752,0.830312,0.850836,0.815478
0.850836,0.815478,0.854339,0.665754
0.854339,0.665754,0.760807,0.606607
0.760807,0.606607,0.690656,0.651918
0.690656,0.651918,0.693453,0.699062
0.693453,0.699062,0.833752,0.830312
0.250503,1.18063e-09,0,0
0,0,0,0.234771
0,0.234771,0.203032,0.162372
0.203032,0.162372,0.223853,0.150911
0.223853,0.150911,0.250503,1.18063e-09
2.86014e-09,0.77062,0,1
0,1,0.100216,1
0.100216,1,0.237996,0.608191
0.237996,0.608191,0.143268,0.582429
0.143268,0.582429,2.86014e-09,0.77062
-6.809e-09,0.341092,0,0.369317
0,0.369317,0.108626,0.549769
0.108626,0.549769,0.143268,0.58243
0.143268,0.58243,0.237996,0.608191
0.237996,0.608191,0.373247,0.549797
0.373247,0.549797,0.369971,0.483563
0.369971,0.483563,0.30366,0.444566
0.30366,0.444566,-6.809e-09,0.341092
0.203032,0.162372,6.9053e-09,0.234771
6.9053e-09,0.234771,0,0.341092
0,0.341092,0.30366,0.444566
0.30366,0.444566,0.203032,0.162372
0.108626,0.549769,3.22298e-09,0.369317
3.22298e-09,0.369317,0,0.636076
0,0.636076,0.108626,0.549769
0.507328,0.750222,0.421466,1
0.421466,1,0.58966,1
0.58966,1,0.641299,0.847684
0.641299,0.847684,0.507328,0.750222
0.221143,1,0.421466,1
0.421466,1,0.507328,0.750222
0.507328,0.750222,0.490515,0.695437
0.490515,0.695437,0.221143,1
0.693453,0.699062,0.664581,0.834066
0.664581,0.834066,0.811391,0.861013
0.811391,0.861013,0.833752,0.830312
0.833752,0.830312,0.693453,0.699062
-1.08122e-09,0.636076,0,0.77062
0,0.77062,0.143268,0.582429
0.143268,0.582429,0.108626,0.549769
0.108626,0.549769,-1.08122e-09,0.636076
0.850836,0.815479,0.833752,0.830312
0.833752,0.830312,0.811391,0.861013
0.811391,0.861013,0.820324,1
0.820324,1,1,1
1,1,1,0.832224
1,0.832224,0.850836,0.815479
0.422197,1.7243e-09,0.250503,0
0.250503,0,0.223853,0.150911
0.223853,0.150911,0.242654,0.157011
0.242654,0.157011,0.421151,0.168613
0.421151,0.168613,0.433139,0.142975
0.433139,0.142975,0.422197,1.7243e-09
1,0.711027,1,0.516708
1,0.516708,0.890031,0.657297
0.890031,0.657297,1,0.711027
0.725837,0.236614,1,0.102679
1,0.102679,1,0
1,0,0.612076,0
0.612076,0,0.606502,0.034994
0.606502,0.034994,0.63155,0.118284
0.63155,0.118284,0.725837,0.236614
0.503883,0.629937,0.690656,0.651918
0.690656,0.651918,0.760807,0.606607
0.760807,0.606607,0.762206,0.590329
0.762206,0.590329,0.650519,0.447319
0.650519,0.447319,0.503883,0.629937
0.490515,0.695437,0.481613,0.634521
0.481613,0.634521,0.41631,0.596967
0.41631,0.596967,0.204915,1
0.204915,1,0.221143,1
0.221143,1,0.490515,0.695437
0.399571,0.433219,0.49951,0.329952
0.49951,0.329952,0.465879,0.231287
0.465879,0.231287,0.421151,0.168613
0.421151,0.168613,0.242654,0.157011
0.242654,0.157011,0.399571,0.433219
0.664581,0.834066,0.641299,0.847685
0.641299,0.847685,0.58966,1
0.58966,1,0.820324,1
0.820324,1,0.811391,0.861013
0.811391,0.861013,0.664581,0.834066
1,0.516708,1,0.419655
1,0.419655,0.943577,0.431537
0.943577,0.431537,0.849111,0.460397
0.849111,0.460397,0.762206,0.590329
0.762206,0.590329,0.760807,0.606607
0.760807,0.606607,0.854339,0.665754
0.854339,0.665754,0.890031,0.657297
0.890031,0.657297,1,0.516708
0.890031,0.657297,0.854339,0.665754
0.854339,0.665754,0.850836,0.815479
0.850836,0.815479,1,0.832224
1,0.832224,1,0.711027
1,0.711027,0.890031,0.657297
0.41631,0.596967,0.373247,0.549797
0.373247,0.549797,0.237996,0.608191
0.237996,0.608191,0.100216,1
0.100216,1,0.204915,1
0.204915,1,0.41631,0.596967
