vertex_x,vertex_y
0.609632,0.230765
0.548351,0.17162
0.394155,0.205361
0.324021,0.363866
0.3241,0.364494
0.416274,0.452697
0.581803,0.348039
0.776908,0.888542
0.792161,0.860478
0.65898,0.699238
0.609674,0.857319
0.917334,0.826158
1,0.840424
1,0.505181
0.854061,0.568001
0.678637,0.393177
0.721484,0.431094
0.733007,0.437885
0.801396,0.345604
0.801216,0.298339
0.731625,0.223081
0.682212,0.233239
0.561423,0.136519
0.70227,-6.7196e-10
0.489139,0
0.682212,0.233239
0.609632,0.230765
0.581803,0.348039
0.678637,0.393177
0.166122,0.244828
0.101307,0.139618
-8.12433e-10,0.144833
0,0.378876
0.801396,0.345604
0.733007,0.437885
0.748427,0.55103
0.854061,0.568001
1,0.505181
1,0.429765
0.609674,0.857319
0.534541,0.904185
0.762462,0.920881
0.776908,0.888542
0.65898,0.699238
0.627679,0.65423
0.600672,0.653181
0.485477,0.867462
0.503892,0.908128
0.534541,0.904185
0.609674,0.857319
0.420241,0.462421
0.416274,0.452697
0.3241,0.364494
2.09743e-09,0.574585
0,0.69948
0.235831,0.731756
0.305512,0.787184
0.324258,0.818265
0.485477,0.867462
0.600672,0.653181
0.571558,0.635815
0.721484,0.431094
0.678637,0.393177
0.581803,0.348039
0.416274,0.452697
0.420241,0.462421
0.428085,0.470361
0.561423,0.136519
0.548351,0.17162
0.609632,0.230765
0.682212,0.233239
0.731625,0.223081
0.807042,-3.01976e-09
0.70227,0
0.158725,4.02653e-10
0,0
0,0.144833
0.101307,0.139618
0.113523,0.124374
0.27108,0.756042
0.305512,0.787184
0.571558,0.635815
0.513975,0.579534
0.854061,0.568001
0.748427,0.55103
0.627679,0.65423
0.65898,0.699238
0.792161,0.860478
0.917334,0.826158
-3.61258e-10,0.378876
0,0.574585
0.3241,0.364494
0.324021,0.363866
0.166122,0.244828
0.534541,0.904185
0.503892,0.908128
0.499127,1
0.749782,1
0.762462,0.920881
0.749782,1
1,1
1,0.840424
0.917334,0.826158
0.792161,0.860478
0.776908,0.888542
0.762462,0.920881
0.360384,0.117848
0.359138,-9.01334e-10
0.158725,0
0.113523,0.124374
0.489139,4.51481e-10
0.359138,0
0.360384,0.117848
0.394155,0.205361
0.548351,0.17162
0.561423,0.136519
1,0.429765
1,0.185006
0.801216,0.298339
0.801396,0.345604
0.113523,0.124374
0.101307,0.139618
0.166122,0.244828
0.324021,0.363866
0.394155,0.205361
0.360384,0.117848
0.293551,0.945894
0.303766,1
0.499127,1
0.503892,0.908128
0.485477,0.867462
0.324258,0.818265
4.59079e-09,0.903765
0,1
0.303766,1
0.293551,0.945894
1,0.185006
1,0
0.807042,0
0.731625,0.223081
0.801216,0.298339
0.513975,0.579534
0.428085,0.470361
0.420241,0.462421
0.235831,0.731756
0.27108,0.756042
0.428085,0.470361
0.513975,0.579534
0.571558,0.635815
0.600672,0.653181
0.627679,0.65423
0.748427,0.55103
0.733007,0.437885
0.721484,0.431094
0.293551,0.945894
0.324258,0.818265
0.305512,0.787184
0.27108,0.756042
0.235831,0.731756
2.48818e-09,0.69948
0,0.903765
