edge1_x, edge1_y, edge2_x, edge2_y
0.249251,0.535257,0.409034,0.436704
0.409034,0.436704,0.402019,0.379239
0.402019,0.379239,0.209018,0.305204
0.209018,0.305204,0.249251,0.535257
0.45615,0.767656,0.533863,0.648637
0.533863,0.648637,0.490113,0.540655
0.490113,0.540655,0.374639,0.63995
0.374639,0.63995,0.45615,0.767656
0.830153,0.893445,0.982983,0.822114
0.982983,0.822114,0.756649,0.649688
0.756649,0.649688,0.700172,0.709024
0.700172,0.709024,0.664948,0.827766
0.664948,0.827766,0.727867,0.865371
0.727867,0.865371,0.830153,0.893445
0.614048,0.430068,0.556119,0.49906
0.556119,0.49906,0.758225,0.641387
0.758225,0.641387,0.788136,0.593191
0.788136,0.593191,0.766058,0.500072
0.766058,0.500072,0.614048,0.430068
0.378097,1.61121e-10,0.237078,0
0.237078,0,0.228626,0.0565255
0.228626,0.0565255,0.303549,0.148077
0.303549,0.148077,0.378097,1.61121e-10
0.637316,0.297916,0.614048,0.430068
0.614048,0.430068,0.766058,0.500072
0.766058,0.500072,0.76934,0.487668
0.76934,0.487668,0.637316,0.297916
0.228626,0.0565256,0.15361,0.150155
0.15361,0.150155,0.166047,0.283815
0.166047,0.283815,0.191951,0.289414
0.191951,0.289414,0.320655,0.184393
0.320655,0.184393,0.303549,0.148077
0.303549,0.148077,0.228626,0.0565256
0.781891,0.458751,0.76934,0.487668
0.76934,0.487668,0.766058,0.500072
0.766058,0.500072,0.788136,0.593191
0.788136,0.593191,1,0.526715
1,0.526715,1,0.289096
1,0.289096,0.781891,0.458751
0.727867,0.865371,0.664948,0.827766
0.664948,0.827766,0.557229,0.898477
0.557229,0.898477,0.52354,1
0.52354,1,0.745743,1
0.745743,1,0.727867,0.865371
0.45615,0.767656,0.455921,0.774319
0.455921,0.774319,0.557229,0.898477
0.557229,0.898477,0.664948,0.827766
0.664948,0.827766,0.700172,0.709024
0.700172,0.709024,0.533863,0.648637
0.533863,0.648637,0.45615,0.767656
0.374639,0.63995,0.224543,0.635441
0.224543,0.635441,0.284842,0.773429
0.284842,0.773429,0.419576,0.78186
0.419576,0.78186,0.455921,0.774319
0.455921,0.774319,0.45615,0.767656
0.45615,0.767656,0.374639,0.63995
0.556119,0.49906,0.493956,0.519706
0.493956,0.519706,0.490113,0.540655
0.490113,0.540655,0.533863,0.648637
0.533863,0.648637,0.700172,0.709024
0.700172,0.709024,0.756649,0.649688
0.756649,0.649688,0.758225,0.641387
0.758225,0.641387,0.556119,0.49906
0.76934,0.487668,0.781891,0.458751
0.781891,0.458751,0.718998,0.243226
0.718998,0.243226,0.642577,0.230029
0.642577,0.230029,0.637316,0.297916
0.637316,0.297916,0.76934,0.487668
0.784447,-8.01682e-10,0.590108,0
0.590108,0,0.600436,0.194123
0.600436,0.194123,0.642577,0.230029
0.642577,0.230029,0.718998,0.243226
0.718998,0.243226,0.914215,0.233274
0.914215,0.233274,0.784447,-8.01682e-10
2.98162e-09,0.0470072,0,0.354522
0,0.354522,0.166047,0.283815
0.166047,0.283815,0.15361,0.150155
0.15361,0.150155,2.98162e-09,0.0470072
0.490113,0.540655,0.493956,0.519706
0.493956,0.519706,0.409034,0.436704
0.409034,0.436704,0.249251,0.535257
0.249251,0.535257,0.196956,0.615316
0.196956,0.615316,0.224543,0.635441
0.224543,0.635441,0.374639,0.63995
0.374639,0.63995,0.490113,0.540655
0.982983,0.822114,1,0.823928
1,0.823928,1,0.526715
1,0.526715,0.788136,0.593191
0.788136,0.593191,0.758225,0.641387
0.758225,0.641387,0.756649,0.649688
0.756649,0.649688,0.982983,0.822114
