vertex_x,vertex_y
0.667503,0.242487
0.673007,0.200479
0.455096,0.202448
0.445976,0.293305
0.516591,0.313406
0.621928,0.971613
0.62063,1
0.778383,1
0.833328,0.850687
0.704862,0.804459
0.844171,0.575339
0.947102,0.800833
1,0.814073
1,0.454065
0.724172,0.37612
0.836198,0.107064
0.717034,0.152004
0.673007,0.200479
0.667503,0.242486
0.717034,0.152004
0.836198,0.107064
0.883715,0.0694912
0.935428,3.30066e-09
0.617531,0
0.560285,0.0943437
0.516591,0.313406
0.664506,0.388174
0.723513,0.38563
0.724172,0.37612
0.667503,0.242487
0.154873,0.378553
0.187536,0.342578
0.128049,0.213875
0.106001,0.200682
5.29142e-10,0.192886
0,0.382012
0.724488,0.386454
0.785957,0.558383
0.844171,0.575339
1,0.454065
1,0.43233
0.879817,0.348329
0.701246,0.801412
0.616913,0.654053
0.595816,0.649776
0.484731,0.835095
0.484778,0.838431
0.571359,0.863374
0.621928,0.971613
0.704862,0.804459
0.701246,0.801412
0.571359,0.863374
0.0411519,0.677044
0.212682,0.709997
0.228688,0.70133
0.407104,0.541442
0.371819,0.384115
0.187536,0.342578
0.154873,0.378553
0.228688,0.70133
0.212682,0.709997
0.240607,0.791044
0.315015,0.892964
0.456119,0.888565
0.484778,0.838431
0.484731,0.835095
0.434499,0.788536
0.664506,0.388174
0.516591,0.313406
0.445976,0.293305
0.371819,0.384115
0.407104,0.541442
0.447648,0.561183
0.51556,0.58523
0.673007,0.200479
0.717034,0.152004
0.560285,0.0943437
0.44945,0.156407
0.455096,0.202448
0.108358,-1.43205e-09
0,0
0,0.192886
0.106001,0.200682
0.447648,0.561183
0.407104,0.541442
0.228688,0.70133
0.434499,0.788536
0.701246,0.801412
0.704862,0.804459
0.833328,0.850687
0.947102,0.800833
0.844171,0.575339
0.785957,0.558383
0.616913,0.654053
6.21503e-10,0.382012
0,0.687919
0.0411519,0.677044
0.154873,0.378553
0.571359,0.863374
0.484778,0.838431
0.456119,0.888565
0.490618,1
0.62063,1
0.621928,0.971613
0.778383,1
1,1
1,0.814073
0.947102,0.800833
0.833328,0.850687
0.106001,0.200682
0.128049,0.213875
0.355084,0.0387963
0.349046,-1.10999e-10
0.108358,0
0.617531,-8.10599e-10
0.349046,0
0.355084,0.0387963
0.44945,0.156407
0.560285,0.0943437
0.879817,0.348329
1,0.43233
1,0
0.935428,0
0.883715,0.0694912
0.128049,0.213875
0.187536,0.342578
0.371819,0.384115
0.445976,0.293305
0.455096,0.202448
0.44945,0.156407
0.355084,0.0387963
0.315016,0.892964
0.294583,1
0.490618,1
0.456119,0.888565
0.240607,0.791044
0.212682,0.709997
0.0411519,0.677044
-1.65598e-09,0.687919
0,1
0.142162,1
0.724172,0.37612
0.723513,0.38563
0.724488,0.386454
0.879817,0.348329
0.883715,0.0694912
0.836198,0.107064
0.434499,0.788536
0.484731,0.835095
0.595816,0.649776
0.51556,0.58523
0.447648,0.561183
0.51556,0.58523
0.595816,0.649776
0.616913,0.654053
0.785957,0.558383
0.724488,0.386454
0.723513,0.38563
0.664506,0.388174
0.142162,1
0.294583,1
0.315016,0.892964
0.240607,0.791044
