vertex_x,vertex_y
1,0.108477
1,0
0.678458,0
0.674218,0.0875885
0.750436,0.106786
0.897836,0.708321
1,0.7069
1,0.509263
0.840839,0.55885
0.769583,0.266282
0.651968,0.134603
0.512821,0.223845
0.513053,0.277112
0.673062,0.41674
0.750436,0.106786
0.674218,0.0875885
0.651968,0.134603
0.769583,0.266282
0.834,0.264386
0.891871,0.248336
0.834,0.264386
0.769583,0.266282
0.673062,0.41674
0.69168,0.474984
0.813824,0.406812
0.651968,0.134603
0.674218,0.0875885
0.678458,1.42984e-09
0.371494,0
0.361836,0.102957
0.512821,0.223845
0.350248,0.564814
0.301944,0.611673
0.342027,0.719807
0.350589,0.727101
0.407937,0.740275
0.645815,0.615269
0.465452,0.519722
0.813824,0.406812
1,0.396371
1,0.23576
0.891871,0.248336
0.834,0.264386
0.350248,0.564814
0.465452,0.519722
0.443121,0.359204
0.319796,0.376679
0.690153,0.697392
0.669987,0.684162
0.601055,0.884568
0.670724,1
0.770786,1
0.778386,0.982424
0.0420214,6.91269e-10
0,0
0,0.294291
0.129323,0.300822
0.164074,0.27925
0.1932,0.197591
0.0234692,0.627354
-1.24735e-10,0.628468
0,1
0.142277,1
0.144385,0.812272
0.319796,0.376679
0.266946,0.361668
0.230144,0.584846
0.301944,0.611673
0.350248,0.564814
0.443121,0.359204
0.513053,0.277112
0.512821,0.223845
0.361836,0.102957
0.1932,0.197591
0.164074,0.27925
0.266946,0.361668
0.319796,0.376679
0.129323,0.300822
4.12528e-10,0.294291
0,0.628468
0.0234692,0.627354
0.0827469,0.585514
0.531183,0.881772
0.485962,0.877946
0.362913,1
0.504502,1
0.485962,0.877946
0.531183,0.881772
0.601055,0.884568
0.669987,0.684162
0.646517,0.6153
0.645814,0.615269
0.407937,0.740275
0.504502,1
0.670724,1
0.601055,0.884568
0.531183,0.881772
0.342027,0.719807
0.301944,0.611673
0.230144,0.584846
0.0827469,0.585514
0.0234692,0.627354
0.144385,0.812272
0.847927,0.848711
0.778386,0.982424
0.770786,1
1,1
1,0.852464
0.1932,0.197591
0.361836,0.102957
0.371494,3.75181e-10
0.0420214,0
0.813824,0.406812
0.69168,0.474984
0.689411,0.557657
0.840838,0.55885
1,0.509263
1,0.396371
0.891871,0.248336
1,0.23576
1,0.108477
0.750436,0.106786
0.465452,0.519722
0.645815,0.615269
0.646517,0.6153
0.689411,0.557657
0.69168,0.474984
0.673062,0.41674
0.513053,0.277112
0.443121,0.359204
0.287887,1
0.362913,1
0.485962,0.877946
0.407937,0.740276
0.350589,0.727101
0.266946,0.361668
0.164074,0.27925
0.129323,0.300822
0.0827469,0.585514
0.230144,0.584846
0.778386,0.982424
0.847927,0.848711
0.809869,0.765586
0.690153,0.697392
0.809869,0.765586
0.847927,0.848711
1,0.852464
1,0.7069
0.897836,0.708321
0.840839,0.55885
0.689411,0.557657
0.646517,0.6153
0.669987,0.684162
0.690153,0.697392
0.809869,0.765586
0.897836,0.708321
0.350589,0.727101
0.342027,0.719807
0.144385,0.812272
0.142277,1
0.287887,1
