edge1_x, edge1_y, edge2_x, edge2_y
0.678509,0.203319,0.727624,0.305098
0.727624,0.305098,0.821518,0.279712
0.821518,0.279712,0.848247,0.267262
0.848247,0.267262,0.857879,0.240551
0.857879,0.240551,0.753155,0.155665
0.753155,0.155665,0.678509,0.203319
0.837148,0.830915,0.743346,0.852979
0.743346,0.852979,0.697759,1
0.697759,1,0.837531,1
0.837531,1,0.837148,0.830915
0.831307,0.506847,0.808608,0.52924
0.808608,0.52924,0.807963,0.614998
0.807963,0.614998,0.938092,0.759729
0.938092,0.759729,1,0.763486
1,0.763486,1,0.409995
1,0.409995,0.994258,0.408586
0.994258,0.408586,0.831307,0.506847
0.753155,0.155665,0.696974,0.0601406
0.696974,0.0601406,0.652015,0.16156
0.652015,0.16156,0.678509,0.203319
0.678509,0.203319,0.753155,0.155665
0.753155,0.155665,0.857879,0.240551
0.857879,0.240551,0.993003,2.59764e-10
0.993003,2.59764e-10,0.710106,0
0.710106,0,0.696974,0.0601406
0.696974,0.0601406,0.753155,0.155665
0.511008,0.309849,0.650813,0.383973
0.650813,0.383973,0.652103,0.383652
0.652103,0.383652,0.727624,0.305098
0.727624,0.305098,0.678509,0.203319
0.678509,0.203319,0.652015,0.16156
0.652015,0.16156,0.625247,0.165134
0.625247,0.165134,0.511008,0.309849
0.215348,0.308323,0.170976,0.233265
0.170976,0.233265,2.78188e-09,0.287532
2.78188e-09,0.287532,0,0.464152
0,0.464152,0.0953511,0.471254
0.0953511,0.471254,0.215348,0.308323
0.831307,0.506847,0.994258,0.408586
0.994258,0.408586,0.848247,0.267262
0.848247,0.267262,0.821518,0.279712
0.821518,0.279712,0.831307,0.506847
0.632089,0.777085,0.620987,0.638793
0.620987,0.638793,0.550052,0.586077
0.550052,0.586077,0.398594,0.603357
0.398594,0.603357,0.504448,0.794673
0.504448,0.794673,0.632089,0.777085
0.550003,0.93342,0.521894,0.998858
0.521894,0.998858,0.522135,1
0.522135,1,0.697759,1
0.697759,1,0.743346,0.852979
0.743346,0.852979,0.669004,0.827922
0.669004,0.827922,0.550003,0.93342
0.0953511,0.471254,0.31527,0.604983
0.31527,0.604983,0.334433,0.590629
0.334433,0.590629,0.337252,0.425075
0.337252,0.425075,0.215348,0.308323
0.215348,0.308323,0.0953511,0.471254
0.309356,0.971595,0.396622,0.903576
0.396622,0.903576,0.392911,0.871492
0.392911,0.871492,0.256698,0.686973
0.256698,0.686973,0.243065,0.695429
0.243065,0.695429,0.181185,0.865525
0.181185,0.865525,0.309356,0.971595
0.650813,0.383973,0.511008,0.309849
0.511008,0.309849,0.474722,0.301988
0.474722,0.301988,0.337252,0.425075
0.337252,0.425075,0.334433,0.590629
0.334433,0.590629,0.398594,0.603357
0.398594,0.603357,0.550052,0.586077
0.550052,0.586077,0.650813,0.383973
0.625247,0.165134,0.40459,0.0675045
0.40459,0.0675045,0.474722,0.301988
0.474722,0.301988,0.511008,0.309849
0.511008,0.309849,0.625247,0.165134
2.11837e-09,0.0483037,0,0.287532
0,0.287532,0.170976,0.233265
0.170976,0.233265,0.189474,0.183161
0.189474,0.183161,2.11837e-09,0.0483037
0.498953,0.808913,0.504448,0.794673
0.504448,0.794673,0.398594,0.603357
0.398594,0.603357,0.334433,0.590629
0.334433,0.590629,0.31527,0.604983
0.31527,0.604983,0.256698,0.686973
0.256698,0.686973,0.392911,0.871492
0.392911,0.871492,0.498953,0.808913
0.632089,0.777085,0.669004,0.827922
0.669004,0.827922,0.743346,0.852979
0.743346,0.852979,0.837148,0.830915
0.837148,0.830915,0.938092,0.759729
0.938092,0.759729,0.807963,0.614998
0.807963,0.614998,0.620987,0.638793
0.620987,0.638793,0.632089,0.777085
0.0953511,0.471254,-2.25247e-09,0.464152
-2.25247e-09,0.464152,0,0.668897
0,0.668897,0.243065,0.695429
0.243065,0.695429,0.256698,0.686973
0.256698,0.686973,0.31527,0.604983
0.31527,0.604983,0.0953511,0.471254
0.498953,0.808913,0.392911,0.871492
0.392911,0.871492,0.396622,0.903576
0.396622,0.903576,0.521894,0.998858
0.521894,0.998858,0.550003,0.93342
0.550003,0.93342,0.498953,0.808913
0.837531,1,1,1
1,1,1,0.763486
1,0.763486,0.938092,0.759729
0.938092,0.759729,0.837148,0.830916
0.837148,0.830916,0.837531,1
0.189474,0.183161,0.346694,1.21632e-09
0.346694,1.21632e-09,0,0
0,0,0,0.0483037
0,0.0483037,0.189474,0.183161
0.625247,0.165134,0.652015,0.16156
0.652015,0.16156,0.696974,0.0601406
0.696974,0.0601406,0.710106,-5.11822e-11
0.710106,-5.11822e-11,0.364859,0
0.364859,0,0.40459,0.0675045
0.40459,0.0675045,0.625247,0.165134
0.994258,0.408586,1,0.409995
1,0.409995,1,0
1,0,0.993003,0
