edge1_x, edge1_y, edge2_x, edge2_y
0.565024,0.343528,0.577972,0.227084
0.577972,0.227084,0.567101,0.213809
0.567101,0.213809,0.333751,0.235962
0.333751,0.235962,0.324695,0.247864
0.324695,0.247864,0.298426,0.41318
0.298426,0.41318,0.438298,0.481649
0.438298,0.481649,0.565024,0.343528
0.699184,0.717028,0.659502,0.625118
0.659502,0.625118,0.649099,0.624726
0.649099,0.624726,0.467557,0.830428
0.467557,0.830428,0.494229,0.873427
0.494229,0.873427,0.699184,0.717028
0.852518,0.838257,1,0.849657
1,0.849657,1,0.542975
1,0.542975,0.898036,0.56669
0.898036,0.56669,0.852518,0.838257
0.655643,0.383108,0.743603,0.473946
0.743603,0.473946,0.786831,0.375147
0.786831,0.375147,0.769737,0.279735
0.769737,0.279735,0.655643,0.383108
0.569262,0.105576,0.636849,1.20464e-09
0.636849,1.20464e-09,0.371472,0
0.371472,0,0.383158,0.0281787
0.383158,0.0281787,0.569262,0.105576
0.769737,0.279735,0.768452,0.251943
0.768452,0.251943,0.76387,0.248262
0.76387,0.248262,0.577972,0.227084
0.577972,0.227084,0.565024,0.343528
0.565024,0.343528,0.571356,0.348544
0.571356,0.348544,0.655643,0.383108
0.655643,0.383108,0.769737,0.279735
0.172275,0.201476,0.108574,0.137724
0.108574,0.137724,-1.84817e-09,0.169654
-1.84817e-09,0.169654,0,0.521826
0,0.521826,0.00168229,0.521011
0.00168229,0.521011,0.172275,0.201476
0.786831,0.375147,0.743603,0.473946
0.743603,0.473946,0.73502,0.557372
0.73502,0.557372,0.898036,0.56669
0.898036,0.56669,1,0.542975
1,0.542975,1,0.415767
1,0.415767,0.786831,0.375147
0.777305,0.920275,0.79897,0.847477
0.79897,0.847477,0.737796,0.794972
0.737796,0.794972,0.517344,0.916873
0.517344,0.916873,0.518196,0.965979
0.518196,0.965979,0.777305,0.920275
0.494229,0.873427,0.517344,0.916873
0.517344,0.916873,0.737796,0.794972
0.737796,0.794972,0.699184,0.717028
0.699184,0.717028,0.494229,0.873427
0.253519,0.435125,0.00168218,0.521011
0.00168218,0.521011,1.75701e-09,0.521826
1.75701e-09,0.521826,0,0.665154
0,0.665154,0.291722,0.751759
0.291722,0.751759,0.325728,0.66443
0.325728,0.66443,0.253519,0.435125
0.369549,0.783677,0.467557,0.830428
0.467557,0.830428,0.649099,0.624726
0.649099,0.624726,0.516561,0.571379
0.516561,0.571379,0.369549,0.783677
0.700266,0.583186,0.73502,0.557372
0.73502,0.557372,0.743603,0.473946
0.743603,0.473946,0.655643,0.383108
0.655643,0.383108,0.571356,0.348544
0.571356,0.348544,0.700266,0.583186
0.774234,-1.06463e-09,0.636849,0
0.636849,0,0.569262,0.105576
