edge1_x, edge1_y, edge2_x, edge2_y
0.518542,0.313676,0.666246,0.323456
0.666246,0.323456,0.735844,0.228159
0.735844,0.228159,0.625928,0.0737742
0.625928,0.0737742,0.518542,0.313676
0.732114,0.620983,0.780819,0.620063
0.780819,0.620063,0.889608,0.459261
0.889608,0.459261,0.806766,0.415135
0.806766,0.415135,0.692698,0.371636
0.692698,0.371636,0.680034,0.453471
0.680034,0.453471,0.732114,0.620983
0.625928,0.0737742,0.615384,0.0448018
0.615384,0.0448018,0.431136,0.148108
0.431136,0.148108,0.416542,0.177957
0.416542,0.177957,0.502709,0.315408
0.502709,0.315408,0.518542,0.313676
0.518542,0.313676,0.625928,0.0737742
0.880815,0.173539,0.735844,0.228159
0.735844,0.228159,0.666246,0.323456
0.666246,0.323456,0.692698,0.371636
0.692698,0.371636,0.806766,0.415135
0.806766,0.415135,0.880815,0.173539
0.680034,0.453471,0.692698,0.371636
0.692698,0.371636,0.666246,0.323456
0.666246,0.323456,0.518542,0.313676
0.518542,0.313676,0.502709,0.315408
0.502709,0.315408,0.425317,0.4368
0.425317,0.4368,0.394477,0.507211
0.394477,0.507211,0.39876,0.561466
0.39876,0.561466,0.419627,0.584459
0.419627,0.584459,0.434836,0.593907
0.434836,0.593907,0.680034,0.453471
0.615384,0.0448018,0.626096,1.96622e-09
0.626096,1.96622e-09,0.413767,0
0.413767,0,0.431136,0.148108
0.431136,0.148108,0.615384,0.0448018
0.685043,0.719823,0.694101,0.643959
0.694101,0.643959,0.44489,0.603202
0.44489,0.603202,0.457155,0.647093
0.457155,0.647093,0.516671,0.781458
0.516671,0.781458,0.619886,0.826022
0.619886,0.826022,0.685043,0.719823
0.806766,0.415135,0.889608,0.459261
0.889608,0.459261,1,0.427488
1,0.427488,1,0.120132
1,0.120132,0.880815,0.173539
0.880815,0.173539,0.806766,0.415135
0.259118,0.419882,0.394477,0.507211
0.394477,0.507211,0.425317,0.4368
0.425317,0.4368,0.279826,0.272532
0.279826,0.272532,0.259118,0.419882
0.811278,0.858427,0.853625,0.817701
0.853625,0.817701,0.834265,0.665924
0.834265,0.665924,0.780819,0.620063
0.780819,0.620063,0.732114,0.620983
0.732114,0.620983,0.694101,0.643959
0.694101,0.643959,0.685043,0.719823
0.685043,0.719823,0.811278,0.858427
0.231412,1.73105e-09,0,0
0,0,0,0.263299
0,0.263299,0.217804,0.158764
0.217804,0.158764,0.231412,1.73105e-09
1.27763e-10,0.714466,0,1
0,1,0.115374,1
0.115374,1,0.220855,0.621974
0.220855,0.621974,0.192074,0.610234
0.192074,0.610234,1.27763e-10,0.714466
