edge1_x, edge1_y, edge2_x, edge2_y
0.334589,0.264534,0.231815,0.37962
0.231815,0.37962,0.393929,0.488587
0.393929,0.488587,0.445217,0.490967
0.445217,0.490967,0.528148,0.274375
0.528148,0.274375,0.334589,0.264534
0.600418,0.704331,0.425155,0.722098
0.425155,0.722098,0.399985,0.751109
0.399985,0.751109,0.396486,0.758907
0.396486,0.758907,0.490971,0.85148
0.490971,0.85148,0.600418,0.704331
0.722567,0.728272,0.734082,0.807078
0.734082,0.807078,0.791905,0.862278
0.791905,0.862278,1,0.851084
1,0.851084,1,0.689085
1,0.689085,0.722567,0.728272
0.632171,0.511308,0.63531,0.565321
0.63531,0.565321,0.698595,0.60431
0.698595,0.60431,0.746287,0.570062
0.746287,0.570062,0.773487,0.409128
0.773487,0.409128,0.769175,0.398186
0.769175,0.398186,0.688418,0.39699
0.688418,0.39699,0.632171,0.511308
0.404035,0.102468,0.56297,0.130034
0.56297,0.130034,0.599818,-1.36492e-09
0.599818,-1.36492e-09,0.338522,0
0.338522,0,0.404035,0.102468
0.688418,0.39699,0.769175,0.398186
0.769175,0.398186,0.752338,0.253601
0.752338,0.253601,0.580357,0.224566
0.580357,0.224566,0.560258,0.253013
0.560258,0.253013,0.61727,0.37806
0.61727,0.37806,0.688418,0.39699
0.198357,0.167961,0.11452,0.143622
0.11452,0.143622,4.88891e-09,0.240862
4.88891e-09,0.240862,0,0.451372
0,0.451372,0.184459,0.385561
0.184459,0.385561,0.198357,0.167961
0.773487,0.409128,0.746287,0.570061
0.746287,0.570061,1,0.554704
1,0.554704,1,0.388124
1,0.388124,0.773487,0.409128
0.786428,0.910597,0.791905,0.862278
0.791905,0.862278,0.734082,0.807078
0.734082,0.807078,0.531438,0.916527
0.531438,0.916527,0.514717,1
0.514717,1,0.643108,1
0.643108,1,0.786428,0.910597
0.490971,0.85148,0.531438,0.916527
0.531438,0.916527,0.734082,0.807078
0.734082,0.807078,0.722568,0.728272
0.722568,0.728272,0.698022,0.658506
0.698022,0.658506,0.600418,0.704331
0.600418,0.704331,0.490971,0.85148
0.325408,0.582996,0.105494,0.658333
0.105494,0.658333,0.322509,0.781872
0.322509,0.781872,0.396486,0.758907
0.396486,0.758907,0.399985,0.751109
0.399985,0.751109,0.325408,0.582996
0.600418,0.704331,0.698022,0.658506
0.698022,0.658506,0.698595,0.60431
0.698595,0.60431,0.63531,0.565321
0.63531,0.565321,0.496207,0.540804
0.496207,0.540804,0.425155,0.722098
0.425155,0.722098,0.600418,0.704331
0.688418,0.39699,0.61727,0.37806
0.61727,0.37806,0.632171,0.511308
0.632171,0.511308,0.688418,0.39699
0.753861,-1.38412e-09,0.599818,0
0.599818,0,0.56297,0.130034
0.56297,0.130034,0.580357,0.224566
0.580357,0.224566,0.752338,0.253601
0.752338,0.253601,0.832019,0.213876
0.832019,0.213876,0.753861,-1.38412e-09
0.136207,-1.66705e-10,0,0
0,0,0,0.240862
0,0.240862,0.11452,0.143622
0.11452,0.143622,0.136207,-1.66705e-10
0.399985,0.751109,0.425155,0.722098
0.425155,0.722098,0.496207,0.540804
0.496207,0.540804,0.445217,0.490967
0.445217,0.490967,0.393929,0.488587
0.393929,0.488587,0.325408,0.582995
0.325408,0.582995,0.399985,0.751109
1,0.689085,1,0.554704
1,0.554704,0.746287,0.570061
0.746287,0.570061,0.698595,0.60431
0.698595,0.60431,0.698022,0.658506
0.698022,0.658506,0.722567,0.728272
0.722567,0.728272,1,0.689085
0.184459,0.385561,0.231815,0.37962
0.231815,0.37962,0.334589,0.264534
0.334589,0.264534,0.316473,0.183619
0.316473,0.183619,0.261577,0.139059
0.261577,0.139059,0.198357,0.167961
0.198357,0.167961,0.184459,0.385561
0.643108,1,0.79476,1
0.79476,1,0.786428,0.910597
0.786428,0.910597,0.643108,1
0.79476,1,1,1
1,1,1,0.851084
1,0.851084,0.791905,0.862278
0.791905,0.862278,0.786428,0.910597
0.786428,0.910597,0.79476,1
0.404035,0.102468,0.338522,1.20934e-09
0.338522,1.20934e-09,0.247974,0
0.247974,0,0.261577,0.139059
0.261577,0.139059,0.316473,0.183619
0.316473,0.183619,0.404035,0.102468
0.316473,0.183619,0.334589,0.264534
0.334589,0.264534,0.528148,0.274375
0.528148,0.274375,0.560258,0.253013
0.560258,0.253013,0.580357,0.224566
0.580357,0.224566,0.56297,0.130034
0.56297,0.130034,0.404035,0.102468
0.404035,0.102468,0.316473,0.183619
1,0.388124,1,0.215754
1,0.215754,0.832019,0.213876
0.832019,0.213876,0.752338,0.253601
0.752338,0.253601,0.769175,0.398186
0.769175,0.398186,0.773487,0.409128
0.773487,0.409128,1,0.388124
0.198357,0.167961,0.261577,0.139059
0.261577,0.139059,0.247974,-2.80293e-10
0.247974,-2.80293e-10,0.136207,0
0.136207,0,0.11452,0.143622
0.11452,0.143622,0.198357,0.167961
0.359311,1,0.514717,1
0.514717,1,0.531438,0.916527
0.531438,0.916527,0.49097,0.85148
0.49097,0.85148,0.396486,0.758907
0.396486,0.758907,0.322509,0.781872
0.322509,0.781872,0.311335,0.818882
0.311335,0.818882,0.359311,1
0.311335,0.818882,0.117897,1
0.117897,1,0.359311,1
0.359311,1,0.311335,0.818882
0.832019,0.213876,1,0.215754
1,0.215754,1,0
1,0,0.753861,0
0.753861,0,0.832019,0.213876
0.325408,0.582996,0.393929,0.488587
0.393929,0.488587,0.231815,0.37962
0.231815,0.37962,0.184459,0.385561
0.184459,0.385561,-6.44427e-11,0.451372
-6.44427e-11,0.451372,0,0.633443
0,0.633443,0.105494,0.658333
0.105494,0.658333,0.325408,0.582996
0.61727,0.37806,0.560258,0.253013
0.560258,0.253013,0.528148,0.274375
0.528148,0.274375,0.445217,0.490967
0.445217,0.490967,0.496207,0.540804
0.496207,0.540804,0.63531,0.565321
0.63531,0.565321,0.632171,0.511308
0.632171,0.511308,0.61727,0.37806
0.311334,0.818882,0.322509,0.781872
0.322509,0.781872,0.105494,0.658333
0.105494,0.658333,-5.40881e-09,0.633443
-5.40881e-09,0.633443,0,1
0,1,0.117897,1
0.117897,1,0.311334,0.818882
