edge1_x, edge1_y, edge2_x, edge2_y
0.135076,0.387828,-2.25752e-09,0.435164
-2.25752e-09,0.435164,0,0.655652
0,0.655652,0.221772,0.599296
0.221772,0.599296,0.236486,0.516293
0.236486,0.516293,0.234142,0.496037
0.234142,0.496037,0.135076,0.387828
0.236486,0.516293,0.221772,0.599296
0.221772,0.599296,0.313759,0.679454
0.313759,0.679454,0.428485,0.609322
0.428485,0.609322,0.49441,0.503702
0.49441,0.503702,0.236486,0.516293
0.688813,0.757267,0.622984,0.776285
0.622984,0.776285,0.588154,0.805461
0.588154,0.805461,0.537783,1
0.537783,1,0.777926,1
0.777926,1,0.78848,0.968238
0.78848,0.968238,0.688813,0.757267
0.622984,0.776285,0.688812,0.757267
0.688812,0.757267,0.813763,0.69445
0.813763,0.69445,0.816605,0.644733
0.816605,0.644733,0.806085,0.62923
0.806085,0.62923,0.777469,0.610385
0.777469,0.610385,0.550038,0.50847
0.550038,0.50847,0.622984,0.776285
0.196893,0.281758,0.320876,0.233292
0.320876,0.233292,0.215435,0.023759
0.215435,0.023759,0.0300796,0.138429
0.0300796,0.138429,0.196893,0.281758
0.777469,0.610385,0.806085,0.62923
0.806085,0.62923,0.796476,0.458805
0.796476,0.458805,0.787522,0.452192
0.787522,0.452192,0.699139,0.45829
0.699139,0.45829,0.777469,0.610385
0.416297,8.23797e-10,0.220437,0
0.220437,0,0.215435,0.023759
0.215435,0.023759,0.320876,0.233292
0.320876,0.233292,0.337242,0.238799
0.337242,0.238799,0.384367,0.218954
0.384367,0.218954,0.432423,0.111464
0.432423,0.111464,0.416297,8.23797e-10
0.796476,0.458805,0.806085,0.62923
0.806085,0.62923,0.816605,0.644733
0.816605,0.644733,1,0.499653
1,0.499653,1,0.351537
1,0.351537,0.966248,0.348364
0.966248,0.348364,0.796476,0.458805
0.78848,0.968238,0.792922,0.961593
0.792922,0.961593,0.86882,0.746362
0.86882,0.746362,0.813763,0.69445
0.813763,0.69445,0.688813,0.757267
0.688813,0.757267,0.78848,0.968238
0.574006,0.796756,0.588154,0.805461
0.588154,0.805461,0.622984,0.776285
0.622984,0.776285,0.550038,0.50847
0.550038,0.50847,0.536694,0.493079
0.536694,0.493079,0.498882,0.49905
0.498882,0.49905,0.49441,0.503702
0.49441,0.503702,0.428485,0.609322
0.428485,0.609322,0.574006,0.796756
0.393864,1,0.537783,1
0.537783,1,0.588154,0.805461
0.588154,0.805461,0.574006,0.796756
0.574006,0.796756,0.41263,0.759671
0.41263,0.759671,0.393864,1
0.699139,0.45829,0.594595,0.41324
0.594595,0.41324,0.536694,0.493079
0.536694,0.493079,0.550038,0.50847
0.550038,0.50847,0.777469,0.610385
0.777469,0.610385,0.699139,0.45829
0.787522,0.452192,0.796476,0.458805
0.796476,0.458805,0.966248,0.348364
0.966248,0.348364,0.688185,0.231943
0.688185,0.231943,0.687245,0.233003
0.687245,0.233003,0.787522,0.452192
1,0.105984,1,0
1,0,0.675537,0
0.675537,0,0.673994,0.0456571
0.673994,0.0456571,0.699886,0.164478
0.699886,0.164478,1,0.105984
0.155438,0.341267,0.196893,0.281758
0.196893,0.281758,0.0300796,0.138429
0.0300796,0.138429,-2.38815e-09,0.139798
-2.38815e-09,0.139798,0,0.243224
0,0.243224,0.155438,0.341267
0.49441,0.503702,0.498882,0.49905
0.498882,0.49905,0.363967,0.367184
0.363967,0.367184,0.234142,0.496037
0.234142,0.496037,0.236486,0.516293
0.236486,0.516293,0.49441,0.503702
0.816605,0.644733,0.813763,0.69445
