vertex_x,vertex_y
0.172142,0.383992
-6.32484e-09,0.471296
0,0.630931
0.232175,0.608633
0.249019,0.56696
0.255865,0.458831
0.249019,0.56696
0.232175,0.608633
0.306159,0.686972
0.436645,0.642632
0.516502,0.515515
0.517037,0.509816
0.487449,0.493627
0.821002,0.835422
0.855796,0.757191
0.799564,0.700609
0.662672,0.746685
0.577167,0.836817
0.558039,0.917867
0.546682,1
0.583971,1
0.519634,0.508071
0.517037,0.509816
0.516502,0.515514
0.662672,0.746685
0.799564,0.700609
0.810585,0.63033
0.799335,0.611187
0.217907,0.0132448
0.0843271,0.128415
0.193006,0.269389
0.317193,0.226992
0.613214,0.402887
0.609988,0.409528
0.791012,0.582164
0.794403,0.46233
0.365723,-9.2686e-10
0.221797,0
0.217907,0.0132448
0.317193,0.226992
0.373801,0.239742
0.417337,0.0888521
0.795273,0.460635
0.794403,0.46233
0.791012,0.582164
0.799335,0.611187
0.810585,0.63033
1,0.504341
1,0.329655
0.942663,0.325563
0.583971,1
0.774683,1
0.821002,0.835422
0.547951,0.808235
0.577167,0.836817
0.662672,0.746685
0.516502,0.515514
0.436645,0.642632
0.558039,0.917867
0.577167,0.836817
0.547951,0.808235
0.306487,0.733113
0.304151,0.743317
0.799335,0.611187
0.791012,0.582164
0.609988,0.409528
0.519634,0.508071
0.795273,0.460635
0.942663,0.325563
0.678702,0.218743
0.672525,0.225663
1,0.0611509
1,0
0.654502,0
0.651406,0.0220925
0.681301,0.189842
0.18787,0.278045
0.193006,0.269389
0.0843271,0.128415
-5.23223e-10,0.126054
0,0.296814
0.487449,0.493627
0.380899,0.389484
0.255865,0.458831
0.249019,0.56696
0.810585,0.63033
0.799564,0.700609
0.855796,0.757191
0.965733,0.809478
1,0.819396
1,0.504341
0.651406,0.0220925
0.654502,-1.55735e-09
0.365723,0
0.417337,0.0888521
0.965732,0.809477
0.855796,0.757191
0.821002,0.835422
0.774683,1
0.811102,1
0.811102,1
1,1
1,0.819396
0.965732,0.809477
0.417337,0.0888521
0.373801,0.239742
0.375284,0.241147
0.652658,0.243554
0.672525,0.225662
0.678702,0.218743
0.681301,0.189842
0.651406,0.0220925
0.380899,0.389484
0.375284,0.241147
0.373801,0.239742
0.317193,0.226992
0.193006,0.269389
0.18787,0.278045
0.172142,0.383992
0.255865,0.458831
0.672525,0.225663
0.652658,0.243554
0.613214,0.402887
0.794403,0.46233
0.795273,0.460635
0.217907,0.0132448
0.221797,8.80566e-10
0,0
0,0.126054
0.0843271,0.128415
0.304151,0.743317
0.202313,1
0.546682,1
0.558039,0.917867
0.547951,0.808235
0.436645,0.642632
0.306159,0.686972
0.306487,0.733113
0.681301,0.189842
0.678702,0.218743
0.942663,0.325563
1,0.329655
1,0.0611509
2.69116e-09,0.296814
0,0.471296
0.172142,0.383992
0.18787,0.278045
0.487449,0.493627
0.517037,0.509816
0.519634,0.508071
0.609988,0.409528
0.613214,0.402887
0.652658,0.243554
0.375284,0.241147
0.380899,0.389484
0.304151,0.743317
0.306487,0.733113
0.306159,0.686972
0.232175,0.608633
-3.45821e-09,0.630931
0,1
0.202313,1
