vertex_x,vertex_y
0.898047,-5.85007e-09
0.826537,0
0.717944,0.233471
0.731798,0.272008
0.93606,0.74045
0.929186,0.739115
0.720128,0.854638
0.738139,1
0.840676,1
0.811683,0.564169
0.831477,0.65048
0.929186,0.739115
0.93606,0.74045
1,0.740134
1,0.398899
0.99608,0.397572
0.856443,0.463433
0.826537,3.85232e-09
0.660829,0
0.694348,0.198983
0.717944,0.233471
0.731798,0.272008
0.737641,0.297111
0.861419,0.280495
1,0.0181812
1,0
0.898047,0
0.548927,0.330617
0.644032,0.381673
0.710755,0.330821
0.737641,0.297111
0.731798,0.272008
0.717944,0.233471
0.694347,0.198983
0.579854,0.165767
3.96004e-09,0.407065
0,0.507723
0.30793,0.51122
0.313758,0.437617
0.299237,0.41554
0.856443,0.463433
0.99608,0.397572
0.861419,0.280495
0.737641,0.297111
0.710755,0.330821
0.540858,0.802218
0.599531,0.77797
0.619685,0.632206
0.564379,0.566006
0.348042,0.598469
0.330847,0.660178
0.52139,0.997883
0.521514,1
0.738139,1
0.720128,0.854638
0.719201,0.854474
0.299237,0.41554
0.190715,0.232949
1.03009e-09,0.333282
0,0.407065
0.310473,0.990687
0.362533,0.887493
0.349103,0.853785
0.277088,0.733667
0.211499,0.760376
0.129738,0.883676
0.313758,0.437617
0.30793,0.51122
0.348042,0.598469
0.564379,0.566005
0.643384,0.393664
0.644032,0.381673
0.548927,0.330617
0.484449,0.316257
0.579854,0.165767
0.474401,-6.78382e-10
0.345629,0
0.484449,0.316257
0.548927,0.330617
-1.52451e-09,0.0931754
0,0.333282
0.190715,0.232949
0.215186,0.152884
0.532989,0.820895
0.540858,0.802218
0.330847,0.660178
0.277088,0.733667
0.349103,0.853785
0.599531,0.77797
0.719201,0.854474
0.720128,0.854638
0.929186,0.739115
0.831477,0.65048
0.619685,0.632206
-4.47617e-09,0.507723
0,0.62426
0.211499,0.760376
0.277088,0.733667
0.330846,0.660178
0.348042,0.598469
0.30793,0.51122
0.349103,0.853785
0.362533,0.887493
0.503079,0.957559
0.532989,0.820895
0.840676,1
1,1
1,0.740134
0.93606,0.74045
0.215186,0.152884
0.336268,-1.02665e-09
0,0
0,0.0931755
0.694348,0.198983
0.660829,-2.60987e-09
0.474401,0
0.579854,0.165767
0.861419,0.280495
0.99608,0.397572
1,0.398899
1,0.0181812
0.345629,-9.85926e-09
0.336268,0
0.215186,0.152884
0.190715,0.232949
0.299237,0.41554
0.313758,0.437617
0.484449,0.316257
0.310473,0.990687
0.311308,1
0.521514,1
0.52139,0.997883
0.503079,0.957559
0.362533,0.887493
-7.59897e-10,0.62426
0,0.99496
0.129738,0.883676
0.211499,0.760376
0.710755,0.330821
0.644032,0.381673
0.643384,0.393664
0.811683,0.564169
0.856443,0.463433
0.719201,0.854474
0.599531,0.77797
0.540858,0.802218
0.532989,0.820895
0.503079,0.957558
0.52139,0.997883
0.643384,0.393664
0.564379,0.566005
0.619685,0.632206
0.831477,0.65048
0.811683,0.564169
0.129738,0.883676
-2.58645e-09,0.99496
0,1
0.311308,1
0.310473,0.990687
