vertex_x,vertex_y
0.333109,0.267192
0.225217,0.375064
0.38861,0.4885
0.445316,0.490242
0.519723,0.278974
0.5933,0.70718
0.431289,0.709115
0.4056,0.738465
0.396291,0.760194
0.48971,0.84814
0.719572,0.716191
0.731609,0.809133
0.791039,0.864523
1,0.850742
1,0.701468
0.626197,0.459463
0.627305,0.559959
0.701756,0.605938
0.748788,0.571036
0.772598,0.411925
0.769354,0.404064
0.702938,0.400766
0.406691,0.106899
0.562545,0.131434
0.597392,-1.591e-09
0.334142,0
0.702939,0.400766
0.769354,0.404064
0.750814,0.253719
0.580779,0.224413
0.56407,0.248613
0.618534,0.380086
0.201268,0.164522
0.115235,0.144607
1.30598e-09,0.250965
0,0.443069
0.193978,0.378129
0.772598,0.411925
0.748788,0.571036
1,0.553386
1,0.385305
0.786659,0.909508
0.791039,0.864523
0.731609,0.809133
0.532713,0.916445
0.514704,1
0.652269,1
0.48971,0.84814
0.532713,0.916445
0.731609,0.809133
0.719572,0.716191
0.700767,0.661276
0.5933,0.70718
0.320668,0.582785
0.114939,0.659551
0.321575,0.783194
0.396291,0.760194
0.4056,0.738465
0.5933,0.70718
0.700767,0.661276
0.701756,0.605938
0.627305,0.559959
0.495424,0.539217
0.431289,0.709115
0.702938,0.400766
0.618534,0.380086
0.626197,0.459463
0.753012,-3.37416e-09
0.597392,0
0.562545,0.131434
0.580779,0.224413
0.750814,0.253719
0.838511,0.212072
0.131439,-3.6643e-09
0,0
0,0.250965
0.115235,0.144607
0.4056,0.738465
0.431289,0.709115
0.495424,0.539217
0.445316,0.490242
0.38861,0.4885
0.320668,0.582785
1,0.701468
1,0.553386
0.748788,0.571036
0.701756,0.605938
0.700767,0.661276
0.719572,0.716191
0.193978,0.378129
0.225217,0.375064
0.333109,0.267192
0.317368,0.179868
0.260903,0.132425
0.201268,0.164522
0.652269,1
0.796381,1
0.786659,0.909508
0.796381,1
1,1
1,0.850742
0.791039,0.864523
0.786659,0.909508
0.406691,0.106899
0.334142,-1.77251e-09
0.250946,0
0.260903,0.132425
0.317368,0.179868
0.317368,0.179868
0.333109,0.267192
0.519723,0.278974
0.56407,0.248613
0.580779,0.224413
0.562545,0.131434
0.406691,0.106899
1,0.385305
1,0.215381
0.838511,0.212072
0.750814,0.253719
0.769354,0.404064
0.772598,0.411925
0.201268,0.164522
0.260903,0.132425
0.250946,-2.59706e-09
0.131439,0
0.115235,0.144607
0.360219,1
0.514704,1
0.532713,0.916445
0.48971,0.84814
0.396291,0.760194
0.321576,0.783194
0.313049,0.811227
0.313049,0.811227
0.124102,1
0.360219,1
0.838511,0.212072
1,0.215381
1,0
0.753012,0
0.320668,0.582785
0.38861,0.4885
0.225217,0.375064
0.193978,0.37813
-2.42053e-09,0.443069
0,0.634028
0.114939,0.659551
0.618534,0.380086
0.56407,0.248613
0.519723,0.278974
0.445316,0.490242
0.495424,0.539217
0.627305,0.559959
0.626197,0.459463
0.313049,0.811227
0.321576,0.783195
0.114939,0.659551
-2.27533e-09,0.634028
0,1
0.124102,1
