edge1_x, edge1_y, edge2_x, edge2_y
1,0.149846,1,0
1,0,0.880376,0
0.880376,0,0.880325,0.0773288
0.880325,0.0773288,1,0.149846
1,0.891438,1,0.568733
1,0.568733,0.903502,0.665226
0.903502,0.665226,0.814202,0.799558
0.814202,0.799558,0.846515,0.84282
0.846515,0.84282,1,0.891438
0.810379,0.32316,0.61483,0.409791
0.61483,0.409791,0.609812,0.47638
0.609812,0.47638,0.623157,0.499876
0.623157,0.499876,0.820309,0.499371
0.820309,0.499371,0.810379,0.32316
0.880325,0.0773288,0.880376,-9.3413e-10
0.880376,-9.3413e-10,0.629121,0
0.629121,0,0.705272,0.165143
0.705272,0.165143,0.765736,0.17025
0.765736,0.17025,0.880325,0.0773288
0.886086,0.293831,1,0.421411
1,0.421411,1,0.15519
1,0.15519,0.886086,0.293831
0.589112,0.282695,0.705272,0.165143
0.705272,0.165143,0.629121,1.54557e-09
0.629121,1.54557e-09,0.34073,0
0.34073,0,0.589112,0.282695
0.231043,0.352552,0.146013,0.434332
0.146013,0.434332,0.23022,0.658878
0.23022,0.658878,0.337737,0.649449
0.337737,0.649449,0.376981,0.538402
0.376981,0.538402,0.231043,0.352552
0.820309,0.499371,1,0.549938
1,0.549938,1,0.421411
1,0.421411,0.886086,0.293831
0.886086,0.293831,0.842604,0.282014
0.842604,0.282014,0.810379,0.32316
0.810379,0.32316,0.820309,0.499371
0.376981,0.538402,0.337737,0.649449
0.337737,0.649449,0.440066,0.712328
0.440066,0.712328,0.461311,0.722474
0.461311,0.722474,0.614018,0.587415
0.614018,0.587415,0.623158,0.499876
0.623158,0.499876,0.609812,0.476379
0.609812,0.476379,0.504032,0.471874
0.504032,0.471874,0.376981,0.538402
0.717276,0.812953,0.587057,0.876877
0.587057,0.876877,0.580169,1
0.580169,1,0.732118,1
0.732118,1,0.717276,0.812953
0.116306,0.43709,0.146013,0.434332
0.146013,0.434332,0.231043,0.352552
0.231043,0.352552,0.254279,0.311597
0.254279,0.311597,0.239436,0.15396
0.239436,0.15396,1.7767e-09,0.137436
1.7767e-09,0.137436,0,0.231552
0,0.231552,0.116306,0.43709
0.14183,0.77046,-1.44333e-09,0.792755
-1.44333e-09,0.792755,0,1
0,1,0.222316,1
0.222316,1,0.14183,0.77046
0.376981,0.538402,0.504032,0.471874
0.504032,0.471874,0.292432,0.321189
0.292432,0.321189,0.254279,0.311597
0.254279,0.311597,0.231043,0.352552
0.231043,0.352552,0.376981,0.538402
0.588985,0.283331,0.589112,0.282695
0.589112,0.282695,0.34073,-3.29214e-09
0.34073,-3.29214e-09,0.339626,0
0.339626,0,0.239436,0.15396
0.239436,0.15396,0.254279,0.311597
0.254279,0.311597,0.292432,0.321189
0.292432,0.321189,0.588985,0.283331
2.09999e-10,0.231552,0,0.46929
0,0.46929,0.116306,0.43709
0.116306,0.43709,2.09999e-10,0.231552
0.422043,1,0.580169,1
0.580169,1,0.587057,0.876877
0.587057,0.876877,0.472618,0.790601
0.472618,0.790601,0.44147,0.825026
0.44147,0.825026,0.422043,1
0.629972,0.607185,0.614018,0.587415
0.614018,0.587415,0.461311,0.722474
0.461311,0.722474,0.472618,0.790601
0.472618,0.790601,0.587057,0.876877
0.587057,0.876877,0.717276,0.812953
