vertex_x,vertex_y
0.998919,0.150483
1,0.150462
1,0
0.876774,0
0.871804,0.0835445
1,0.894769
1,0.576208
0.918711,0.651239
0.800603,0.799814
0.836607,0.847919
0.80732,0.321103
0.613758,0.417238
0.608204,0.471263
0.621338,0.494466
0.8329,0.502824
0.871804,0.0835445
0.876774,1.82509e-09
0.624773,0
0.707869,0.157265
0.771124,0.163633
0.897656,0.298832
1,0.415857
1,0.150462
0.998919,0.150483
0.588062,0.281829
0.707869,0.157265
0.624773,-1.41904e-09
0.348589,0
0.243944,0.339207
0.134404,0.44425
0.23029,0.661991
0.33192,0.648007
0.374006,0.543256
0.8329,0.502824
1,0.553434
1,0.415857
0.897656,0.298832
0.83979,0.281695
0.80732,0.321103
0.374006,0.543256
0.33192,0.648007
0.464237,0.72872
0.613862,0.589959
0.621338,0.494466
0.608204,0.471263
0.523119,0.470898
0.719151,0.817786
0.587894,0.87571
0.575308,1
0.723234,1
0.0835776,0.447342
0.134404,0.44425
0.243944,0.339207
0.258367,0.312731
0.259272,0.308035
0.241067,0.150874
-1.24109e-10,0.14418
0,0.170297
0.137944,0.777355
-7.59604e-10,0.804271
0,1
0.226585,1
0.374006,0.543256
0.523119,0.470898
0.258367,0.312731
0.243944,0.339207
0.586303,0.291247
0.588062,0.281829
0.348589,1.98153e-09
0.334736,0
0.241067,0.150874
0.259272,0.308035
-1.48465e-09,0.170297
0,0.467549
0.0835776,0.447342
0.428485,1
0.575308,1
0.587894,0.87571
0.468948,0.779659
0.432132,0.821147
0.63311,0.612469
0.613862,0.589959
0.464237,0.72872
0.468817,0.778627
0.468948,0.779659
0.587894,0.87571
0.719151,0.817786
0.746388,0.796324
0.20093,0.792675
0.319041,0.871875
0.432132,0.821147
0.468948,0.779659
0.468817,0.778626
0.468817,0.778626
0.464237,0.72872
0.33192,0.648007
0.23029,0.661991
0.158125,0.766324
0.20093,0.792675
0.82449,1
1,1
1,0.894769
0.836607,0.847919
0.241067,0.150874
0.334736,-6.09651e-09
0,0
0,0.14418
0.80732,0.321103
0.83979,0.281695
0.771124,0.163633
0.707869,0.157265
0.588062,0.281829
0.586303,0.291247
0.613758,0.417238
0.998919,0.150483
0.871804,0.0835445
0.771124,0.163633
0.83979,0.281695
0.897656,0.298832
0.259272,0.308035
0.258367,0.312731
0.523119,0.470898
0.608204,0.471263
0.613758,0.417238
0.586303,0.291247
0.432132,0.821147
0.319041,0.871875
0.312417,1
0.428485,1
0.134404,0.44425
0.0835777,0.447342
5.22454e-10,0.467549
0,0.804271
0.137944,0.777355
0.158125,0.766324
0.23029,0.661991
0.63311,0.612469
0.746388,0.796324
0.800603,0.799814
0.918711,0.651239
0.723234,1
0.82449,1
0.836607,0.847919
0.800603,0.799814
0.746388,0.796324
0.719151,0.817786
0.918711,0.651239
1,0.576208
1,0.553434
0.8329,0.502824
0.621338,0.494466
0.613862,0.589959
0.63311,0.612469
0.226585,1
0.312418,1
0.319041,0.871875
0.20093,0.792675
0.158125,0.766324
0.137944,0.777355
