vertex_x,vertex_y
0.551468,0.269658
0.552077,0.260033
0.336254,0.256804
0.250611,0.391223
0.409988,0.489271
0.444096,0.492337
0.630653,0.685968
0.408223,0.766107
0.494373,0.861064
0.735294,0.771094
0.74113,0.801067
0.794494,0.855645
1,0.851668
1,0.642285
0.73622,0.568471
0.738378,0.567066
0.7763,0.400879
0.768865,0.379031
0.667428,0.389935
0.397815,0.0882447
0.564223,0.125442
0.607364,-5.95487e-10
0.349025,0
0.768865,0.379031
0.756601,0.253033
0.578643,0.224963
0.552077,0.260033
0.551468,0.269658
0.612594,0.372592
0.667428,0.389935
0.190167,0.176934
0.112816,0.141116
1.35526e-09,0.216229
0,0.476026
0.153141,0.41149
0.7763,0.400879
0.738378,0.567066
1,0.558704
1,0.395938
0.785237,0.913642
0.794494,0.855644
0.74113,0.801067
0.527777,0.916713
0.514995,1
0.609616,1
0.494373,0.861064
0.527777,0.916713
0.74113,0.801067
0.735294,0.771094
0.689392,0.65069
0.630653,0.685968
0.337458,0.586829
0.060144,0.647773
0.325235,0.777854
0.369649,0.763744
0.630653,0.685968
0.689392,0.65069
0.68887,0.603645
0.647128,0.580405
0.499107,0.546103
0.403451,0.763306
0.408223,0.766107
0.667428,0.389935
0.612594,0.372592
0.647128,0.580405
0.68887,0.603645
0.73622,0.568471
0.757108,3.3772e-09
0.607364,0
0.564223,0.125442
0.578643,0.224963
0.756601,0.253033
0.814024,0.220166
0.149357,2.66621e-09
0,0
0,0.216229
0.112816,0.141116
0.369649,0.763744
0.403451,0.763306
0.499107,0.546103
0.444096,0.492337
0.409988,0.489271
0.337458,0.586829
1,0.642285
1,0.558704
0.738378,0.567066
0.736219,0.568471
0.68887,0.603644
0.689392,0.65069
0.735294,0.771094
0.153141,0.41149
0.250611,0.391223
0.336254,0.256804
0.315926,0.195991
0.265851,0.158921
0.190167,0.176934
0.609616,1
0.789832,1
0.785237,0.913642
0.789832,1
1,1
1,0.851668
0.794494,0.855645
0.785237,0.913642
0.397815,0.0882447
0.349025,-1.61755e-09
0.237608,0
0.265851,0.158921
0.315926,0.195991
0.315926,0.195991
0.336254,0.256804
0.552077,0.260033
0.578643,0.224963
0.564223,0.125442
0.397815,0.0882447
1,0.395938
1,0.216558
0.814024,0.220166
0.756601,0.253033
0.768865,0.379032
0.7763,0.400879
0.190167,0.176934
0.265851,0.158921
0.237608,1.60382e-09
0.149357,0
0.112816,0.141116
0.355713,1
0.514995,1
0.527777,0.916713
0.494373,0.861064
0.408223,0.766107
0.403451,0.763306
0.369649,0.763744
0.325235,0.777854
0.306886,0.840007
0.0973032,1
0.355713,1
0.306886,0.840007
0.814024,0.220166
1,0.216558
1,0
0.757108,0
0.337458,0.586829
0.409988,0.489271
0.250611,0.391223
0.153141,0.41149
-5.86082e-09,0.476026
0,0.631001
0.0601441,0.647773
0.612594,0.372592
0.551468,0.269658
0.444096,0.492337
0.499107,0.546103
0.647128,0.580405
0.306886,0.840007
0.325235,0.777854
0.0601439,0.647773
-9.26435e-09,0.631001
0,1
0.0973032,1
