vertex_x,vertex_y
0.668626,0.297531
0.670994,0.297693
0.746532,0.214099
0.641107,0.0138707
0.584494,0.0777861
0.904428,0.455277
0.748885,0.413655
0.703095,0.501316
0.694468,0.634884
0.696033,0.636789
0.795581,0.650494
0.832217,0.630376
0.842198,0.615857
0.584494,0.077786
0.427768,0.157656
0.410413,0.191702
0.473113,0.30814
0.489905,0.333921
0.668626,0.297531
1,0.219409
1,0.128971
0.746532,0.214099
0.670994,0.297693
0.733013,0.378448
0.703095,0.501317
0.748885,0.413655
0.733013,0.378448
0.670994,0.297693
0.668626,0.297531
0.489905,0.333921
0.469366,0.417845
0.584494,0.077786
0.641107,0.0138707
0.645971,1.18953e-09
0.403094,0
0.427768,0.157656
0.541813,0.801926
0.579247,0.808522
0.659841,0.746318
0.696033,0.636789
0.694468,0.634884
0.408489,0.567653
0.39298,0.591825
0.398233,0.621291
0.402725,0.629564
0.733013,0.378448
0.748885,0.413655
0.904428,0.455277
1,0.414082
1,0.219409
0.274722,0.352476
0.229569,0.396602
0.410216,0.53493
0.469366,0.417845
0.489905,0.333921
0.473113,0.30814
0.776383,0.887848
0.793754,0.890637
0.858029,0.81808
0.795581,0.650494
0.696033,0.636789
0.659841,0.746318
0.199744,9.89807e-10
0,0
0,0.289752
0.029064,0.294004
0.210049,0.165468
-2.74185e-10,0.658851
0,1
0.127792,1
0.182981,0.715056
0.229569,0.396602
0.0764895,0.347489
0.125732,0.545981
0.241515,0.625317
0.39298,0.591825
0.408489,0.567653
0.410216,0.53493
0.349286,0.189677
0.210049,0.165468
0.0290641,0.294004
0.0764895,0.347489
0.229569,0.396602
0.274722,0.352476
0.125732,0.545981
0.0764894,0.347489
0.029064,0.294004
1.25712e-09,0.289752
0,0.637266
0.423707,0.90705
0.368442,1
0.599429,1
0.624471,0.948202
0.579247,0.808522
0.541813,0.801926
0.423707,0.90705
0.541813,0.801926
0.402725,0.629564
0.659841,0.746318
0.579247,0.808522
0.624471,0.948202
0.776383,0.887848
0.182981,0.715056
0.241515,0.625317
0.125732,0.545981
-1.36385e-09,0.637266
0,0.658851
0.858029,0.81808
0.793754,0.890637
0.839359,1
1,1
1,0.812845
0.403094,5.62703e-10
0.199744,0
0.210049,0.165468
0.349286,0.189677
0.410413,0.191702
0.427768,0.157656
1,0.594224
1,0.414082
0.904428,0.455277
0.842198,0.615857
0.746532,0.214099
1,0.128971
1,0
0.645971,0
0.641107,0.0138706
0.469366,0.417845
0.410216,0.53493
0.408489,0.567653
0.694468,0.634884
0.703095,0.501317
0.402725,0.629564
0.398233,0.621291
0.238785,1
0.368442,1
0.423707,0.90705
0.473113,0.30814
0.410413,0.191702
0.349286,0.189677
0.274722,0.352476
0.624471,0.948202
0.599429,1
0.839359,1
0.793754,0.890637
0.776383,0.887848
0.842198,0.615857
0.832217,0.630376
1,0.707338
1,0.594224
0.832217,0.630376
0.795581,0.650494
0.858029,0.81808
1,0.812845
1,0.707338
0.398233,0.621291
0.39298,0.591825
0.241515,0.625317
0.182981,0.715056
0.127792,1
0.238786,1
