vertex_x,vertex_y
1,0.135056
1,0
0.848991,0
0.877368,0.0798593
1,0.869984
1,0.531102
0.992441,0.53406
0.88086,0.711467
0.869763,0.781934
0.903712,0.82787
0.663604,0.225942
0.605511,0.271344
0.628192,0.517991
0.772165,0.493335
0.794596,0.389257
0.877368,0.0798594
0.848991,-1.36113e-09
0.651474,0
0.683826,0.207422
0.740071,0.207651
0.836137,0.270766
0.842547,0.289998
1,0.440261
1,0.186732
0.566788,0.259841
0.605511,0.271344
0.663604,0.225942
0.683826,0.207422
0.651474,-5.38252e-10
0.348307,0
0.340094,0.0344534
0.379179,0.516157
0.224507,0.477626
0.234153,0.637809
0.390649,0.673237
0.794596,0.389257
0.772165,0.493335
0.992441,0.53406
1,0.531102
1,0.440261
0.842546,0.289998
0.390649,0.673237
0.435645,0.701822
0.437259,0.702037
0.615348,0.574769
0.627672,0.518676
0.445049,0.462506
0.379179,0.516157
0.729047,0.812562
0.689726,0.800315
0.584487,0.884228
0.603975,1
0.77759,1
0.196866,0.358684
0.225774,0.316283
0.228016,0.169497
1.18356e-09,0.100917
0,0.284549
0.16182,0.78994
0.118145,0.739112
-7.22266e-10,0.735877
0,1
0.200823,1
0.379179,0.516157
0.445049,0.462506
0.368716,0.353375
0.225774,0.316283
0.196866,0.358684
0.186457,0.38825
0.224507,0.477626
0.566788,0.259841
0.340094,0.0344534
0.228016,0.169497
0.225774,0.316283
0.368715,0.353375
-6.0647e-10,0.284549
0,0.48502
0.186457,0.38825
0.196866,0.358684
0.395923,1
0.603975,1
0.584487,0.884228
0.497732,0.839249
0.461046,0.874727
0.637971,0.611314
0.615348,0.574769
0.437259,0.702037
0.497732,0.839249
0.584487,0.884228
0.689726,0.800315
0.461046,0.874727
0.497732,0.839249
0.437259,0.702037
0.435645,0.701822
0.309494,0.834255
0.320784,0.874882
0.435645,0.701822
0.390649,0.673237
0.234153,0.637809
0.118145,0.739111
0.16182,0.78994
0.309494,0.834255
0.80737,1
1,1
1,0.869984
0.903712,0.827871
0.228016,0.169497
0.340094,0.0344533
0.348307,2.64233e-10
0,0
0,0.100917
0.794596,0.389257
0.842547,0.289998
0.836137,0.270766
0.740071,0.207651
0.683826,0.207422
0.663604,0.225942
1,0.186732
1,0.135056
0.877368,0.0798593
0.740071,0.207651
0.836137,0.270766
0.445049,0.462506
0.627672,0.518676
0.628192,0.517991
0.605511,0.271344
0.566788,0.259841
0.368715,0.353375
0.320784,0.874882
0.308026,1
0.395923,1
0.461046,0.874727
0.224507,0.477626
0.186457,0.38825
2.30417e-09,0.48502
0,0.735877
0.118145,0.739112
0.234153,0.637809
0.637971,0.611314
0.689726,0.800315
0.729047,0.812562
0.869763,0.781935
0.88086,0.711467
0.77759,1
0.80737,1
0.903712,0.827871
0.869763,0.781935
0.729047,0.812562
0.88086,0.711467
0.992441,0.53406
0.772165,0.493335
0.628192,0.517991
0.627672,0.518676
0.615348,0.574769
0.637971,0.611314
0.16182,0.78994
0.200823,1
0.308026,1
0.320784,0.874882
0.309494,0.834255
