edge1_x, edge1_y, edge2_x, edge2_y
0.617578,0.230622,0.542692,0.164738
0.542692,0.164738,0.406028,0.198195
0.406028,0.198195,0.342584,0.36506
0.342584,0.36506,0.402727,0.42747
0.402727,0.42747,0.583421,0.348271
0.583421,0.348271,0.617578,0.230622
0.632583,0.905405,0.753594,0.948679
0.753594,0.948679,0.800122,0.860447
0.800122,0.860447,0.669113,0.724893
0.669113,0.724893,0.623646,0.845018
0.623646,0.845018,0.632583,0.905405
0.925139,0.823216,1,0.837512
1,0.837512,1,0.496723
1,0.496723,0.851185,0.56875
0.851185,0.56875,0.925139,0.823216
0.687249,0.39754,0.70386,0.411999
0.70386,0.411999,0.73308,0.426926
0.73308,0.426926,0.804682,0.339273
0.804682,0.339273,0.805482,0.314405
0.805482,0.314405,0.730922,0.214844
0.730922,0.214844,0.672681,0.231185
0.672681,0.231185,0.687249,0.39754
0.553444,0.142955,0.731414,-2.48908e-09
0.731414,-2.48908e-09,0.515485,0
0.515485,0,0.553444,0.142955
0.672681,0.231185,0.617578,0.230622
0.617578,0.230622,0.583421,0.348271
0.583421,0.348271,0.687249,0.39754
0.687249,0.39754,0.672681,0.231185
0.165806,0.257269,0.104823,0.150176
0.104823,0.150176,0.101073,0.146928
0.101073,0.146928,9.03032e-10,0.148379
9.03032e-10,0.148379,0,0.371202
0,0.371202,0.165806,0.257269
0.804682,0.339273,0.73308,0.426926
0.73308,0.426926,0.753765,0.550943
0.753765,0.550943,0.851185,0.56875
0.851185,0.56875,1,0.496723
1,0.496723,1,0.431432
1,0.431432,0.804682,0.339273
0.553874,0.896279,0.632583,0.905405
0.632583,0.905405,0.623646,0.845018
0.623646,0.845018,0.553874,0.896279
0.623646,0.845018,0.669113,0.724893
0.669113,0.724893,0.619933,0.659612
0.619933,0.659612,0.592102,0.65836
0.592102,0.65836,0.589133,0.662163
0.589133,0.662163,0.487139,0.87302
0.487139,0.87302,0.497706,0.897262
0.497706,0.897262,0.553874,0.896279
0.553874,0.896279,0.623646,0.845018
0.422307,0.47908,0.402727,0.42747
