vertex_x,vertex_y
0.846574,-1.76549e-09
0.655887,0
0.618565,0.10767
0.716992,0.190408
0.722683,0.188025
0.761247,0.513462
0.70647,0.549351
0.675472,0.622657
0.678927,0.64143
0.710948,0.658378
0.931826,0.63541
0.989487,0.582122
0.716992,0.190408
0.618565,0.10767
0.46372,0.193858
0.48509,0.314902
0.48719,0.318264
0.612564,0.356007
0.722764,0.290012
0.722683,0.188025
0.716992,0.190408
0.722765,0.290012
0.76616,0.309541
1,0.233507
1,0.153573
0.76616,0.309541
0.722764,0.290012
0.612564,0.356007
0.70647,0.549351
0.761247,0.513462
0.80873,0.446063
0.618565,0.10767
0.655887,-2.10256e-09
0.384137,0
0.388488,0.137646
0.46372,0.193858
0.624879,0.72634
0.678927,0.64143
0.675472,0.622657
0.438501,0.528331
0.383188,0.560737
0.324153,0.636241
0.324721,0.644095
0.361651,0.702691
0.398263,0.724882
0.80873,0.446063
1,0.38743
1,0.233507
0.76616,0.309541
0.295529,0.436075
0.383188,0.560737
0.438501,0.528331
0.48719,0.318264
0.48509,0.314902
0.304521,0.363437
0.825575,0.870568
0.861178,0.811863
0.710948,0.658378
0.678927,0.64143
0.624879,0.72634
0.613928,0.819919
0.647404,0.863975
0.118351,-3.46894e-10
0,0
0,0.292899
0.0908504,0.302441
0.143666,0.265797
0.197587,0.183978
0.0174583,0.628571
4.66712e-10,0.628966
0,1
0.129,1
0.142544,0.80828
0.136736,0.461337
0.134471,0.545438
0.324153,0.636241
0.383188,0.560737
0.295529,0.436075
0.48509,0.314902
0.46372,0.193858
0.388488,0.137646
0.197587,0.183978
0.143666,0.265797
0.304521,0.363437
0.0908504,0.302441
-5.6447e-10,0.292899
0,0.628966
0.0174583,0.628571
0.134471,0.545438
0.136736,0.461337
0.545991,0.859838
0.463564,0.873313
0.360655,1
0.54854,1
0.463564,0.873313
0.545991,0.859838
0.613928,0.819919
0.624879,0.72634
0.398263,0.724882
0.54854,1
0.670841,1
0.647404,0.863975
0.613928,0.819919
0.545991,0.859838
0.324721,0.644095
0.324153,0.636241
0.134471,0.545438
0.0174583,0.628571
0.142544,0.80828
0.820363,1
1,1
1,0.832454
0.901726,0.805122
0.861178,0.811863
0.825575,0.870568
0.197587,0.183978
0.388488,0.137646
0.384137,-3.00505e-10
0.118351,0
0.989487,0.582122
1,0.578011
1,0.38743
0.80873,0.446063
0.761247,0.513462
0.722683,0.188025
1,0.153573
1,0
0.846574,0
0.612564,0.356007
0.48719,0.318264
0.438501,0.528331
0.675472,0.622657
0.70647,0.549351
0.398263,0.724882
0.361651,0.702691
0.270817,1
0.360655,1
0.463564,0.873313
0.295529,0.436075
0.304521,0.363437
0.143666,0.265797
0.0908504,0.302441
0.136736,0.461337
0.647404,0.863975
0.670841,1
0.820363,1
0.825575,0.870568
0.901726,0.805122
1,0.832454
1,0.578011
0.989487,0.582122
0.931826,0.63541
0.931826,0.63541
0.710948,0.658378
0.861178,0.811863
0.901726,0.805122
0.361651,0.702691
0.324721,0.644095
0.142544,0.80828
0.129,1
0.270817,1
