vertex_x,vertex_y
0.328616,0.494252
0.436813,0.472893
0.447815,0.327491
0.262796,0.288578
0.189882,0.334177
0.551387,0.694463
0.470845,0.606611
0.418667,0.659723
0.406673,0.770781
0.473225,0.809721
0.730615,0.649532
0.708866,0.694287
0.699632,0.830348
0.805504,0.885162
1,0.840863
1,0.787469
0.664426,0.425139
0.623162,0.412194
0.573873,0.520744
0.733291,0.623051
0.771965,0.581524
0.766403,0.475983
0.56366,0.0829693
0.572792,2.92217e-09
0.256967,0
0.262541,0.051347
0.30101,0.0840852
0.755394,0.37105
0.729177,0.252476
0.612401,0.228396
0.623162,0.412194
0.664426,0.425139
0.23174,0.108332
0.131327,0.154618
0.0667331,0.343584
0.189882,0.334177
0.262796,0.288578
0.270015,0.261827
0.777445,0.438447
0.766403,0.475983
0.771965,0.581524
1,0.539459
1,0.346279
0.682013,0.843366
0.548546,0.914774
0.516963,1
0.71664,1
0.473225,0.809721
0.548546,0.914774
0.682013,0.843366
0.699632,0.830348
0.708866,0.694287
0.551387,0.694463
0.256637,0.600311
0.171659,0.647788
0.294231,0.779173
0.354682,0.78487
0.406673,0.770781
0.418667,0.659723
0.551387,0.694463
0.708866,0.694287
0.730615,0.649532
0.733291,0.623051
0.573873,0.520744
0.491563,0.526405
0.470845,0.606611
0.664426,0.425139
0.766403,0.475983
0.777445,0.438447
0.755394,0.37105
0.753387,-1.95628e-10
0.572792,0
0.56366,0.0829689
0.563745,0.164899
0.575543,0.203168
0.612401,0.228396
0.729177,0.252476
0.936381,0.202263
0.0611977,8.77451e-10
0,0
0,0.374488
0.0667331,0.343584
0.131327,0.154618
0.418667,0.659723
0.470845,0.606611
0.491563,0.526405
0.436813,0.472893
0.328616,0.494252
0.256637,0.600311
1,0.787469
1,0.539459
0.771966,0.581524
0.733291,0.623051
0.730615,0.649532
0.270015,0.261827
0.352248,0.164479
0.30101,0.0840853
0.262541,0.0513469
0.23174,0.108332
0.71664,1
0.813221,1
0.805504,0.885162
0.699632,0.830348
0.682013,0.843366
0.813221,1
1,1
1,0.840863
0.805504,0.885162
0.30101,0.0840852
0.352248,0.164479
0.563745,0.164898
0.56366,0.0829693
0.270015,0.261827
0.262796,0.288578
0.447815,0.327491
0.575543,0.203168
0.563745,0.164898
0.352248,0.164479
1,0.346279
1,0.208717
0.936381,0.202263
0.729177,0.252476
0.755394,0.37105
0.777445,0.438447
0.23174,0.108332
0.262541,0.0513469
0.256967,-1.97962e-09
0.0611977,0
0.131327,0.154618
0.354288,1
0.516963,1
0.548546,0.914774
0.473225,0.809721
0.406673,0.770781
0.354682,0.78487
0.354682,0.78487
0.294231,0.779173
0.179969,1
0.354288,1
0.936381,0.202263
1,0.208717
1,0
0.753387,0
0.189882,0.334177
0.0667331,0.343584
8.36089e-10,0.374488
0,0.63369
0.171659,0.647788
0.256637,0.600311
0.328616,0.494252
0.623162,0.412194
0.612401,0.228396
0.575543,0.203168
0.447815,0.327491
0.436813,0.472893
0.491563,0.526405
0.573873,0.520744
0.294231,0.779173
0.171659,0.647788
2.11659e-09,0.63369
0,1
0.179969,1
