vertex_x,vertex_y
0.561123,0.357321
0.568058,0.345919
0.582706,0.228
0.564269,0.206053
0.344023,0.231445
0.320291,0.265062
0.305458,0.41401
0.313578,0.419425
0.437022,0.477669
0.714828,0.753964
0.655444,0.629478
0.638723,0.629019
0.473974,0.838737
0.484774,0.857513
0.868493,0.836309
1,0.848654
1,0.537056
0.885245,0.566879
0.657277,0.383543
0.742144,0.467719
0.789062,0.370336
0.772315,0.258613
0.763522,0.252696
0.570209,0.109331
0.643975,-2.73688e-09
0.374964,0
0.379994,0.0141592
0.763522,0.252696
0.755678,0.245923
0.582706,0.228
0.568058,0.345919
0.657277,0.383543
0.170436,0.206918
0.107636,0.137722
-1.89792e-09,0.164103
0,0.480305
0.789062,0.370336
0.742144,0.467719
0.734044,0.555699
0.885245,0.566879
1,0.537056
1,0.41871
0.775235,0.920905
0.798267,0.8495
0.735858,0.794269
0.515601,0.916887
0.517633,0.954174
0.484774,0.857513
0.515601,0.916887
0.735858,0.794269
0.714828,0.753964
0.313578,0.419425
0.305458,0.41401
-3.75768e-09,0.52859
0,0.671943
0.282485,0.747381
0.305256,0.698843
0.360685,0.787428
0.473974,0.838737
0.638723,0.629019
0.521987,0.578326
0.714618,0.570129
0.734044,0.555699
0.742144,0.46772
0.657277,0.383543
0.568058,0.345919
0.561123,0.357321
0.778616,-2.70678e-09
0.643975,0
0.570209,0.109331
0.564269,0.206053
0.582706,0.228
0.755678,0.245923
0.170753,0.0307892
0.176596,-6.09782e-10
0,0
0,0.164103
0.107636,0.137722
0.305256,0.698843
0.282485,0.747381
0.328088,0.786682
0.360685,0.787428
0.521987,0.578326
0.46178,0.51948
0.885245,0.566879
0.734044,0.555699
0.714617,0.570129
0.655444,0.629478
0.714827,0.753963
0.735858,0.794269
0.798267,0.8495
0.868493,0.836309
1.91998e-09,0.480305
0,0.52859
0.305458,0.41401
0.320291,0.265062
0.170436,0.206918
0.517633,0.954174
0.509078,1
0.769335,1
0.775235,0.920905
0.769335,1
1,1
1,0.848654
0.868493,0.836309
0.798267,0.8495
0.775235,0.920905
0.341846,0.210862
0.379994,0.0141592
0.374964,1.30633e-09
0.176596,0
0.170753,0.0307892
0.379994,0.0141592
0.341846,0.210862
0.344023,0.231445
0.564269,0.206053
0.570209,0.109331
1,0.41871
1,0.212547
0.772315,0.258613
0.789062,0.370336
0.170753,0.0307892
0.107636,0.137722
0.170436,0.206918
0.320291,0.265062
0.344023,0.231445
0.341846,0.210862
0.332411,1
0.509078,1
0.517633,0.954174
0.515601,0.916887
0.484774,0.857513
0.473974,0.838737
0.360685,0.787428
0.328088,0.786682
0.294988,0.910452
-5.26455e-09,0.981715
0,1
0.332411,1
0.294988,0.910452
0.755678,0.245923
0.763521,0.252696
0.772315,0.258613
1,0.212547
1,0
0.778616,0
0.305256,0.698843
0.46178,0.51948
0.437022,0.477669
0.313578,0.419425
0.561123,0.357321
0.437022,0.477669
0.46178,0.51948
0.521987,0.578326
0.638723,0.629019
0.655444,0.629478
0.714618,0.570128
0.294988,0.910452
0.328088,0.786682
0.282485,0.747381
8.32888e-09,0.671943
0,0.981715
