edge1_x, edge1_y, edge2_x, edge2_y
0.972621,0.0944879,1,0.062054
1,0.062054,1,0
1,0,0.827823,0
0.827823,0,0.754027,0.195038
0.754027,0.195038,0.972621,0.0944879
1,0.807145,1,0.709043
1,0.709043,0.892287,0.700476
0.892287,0.700476,0.892014,0.700567
0.892014,0.700567,0.732014,0.847992
0.732014,0.847992,0.73363,0.903727
0.73363,0.903727,0.770439,1
0.770439,1,0.813934,1
0.813934,1,1,0.807145
0.872323,0.662272,0.892288,0.700476
0.892288,0.700476,1,0.709043
1,0.709043,1,0.398516
1,0.398516,0.824587,0.453216
0.824587,0.453216,0.872323,0.662272
0.827823,-1.94856e-09,0.58296,0
0.58296,0,0.752445,0.197006
0.752445,0.197006,0.754027,0.195038
0.754027,0.195038,0.827823,-1.94856e-09
0.754027,0.195038,0.752445,0.197006
0.752445,0.197006,0.747819,0.288414
0.747819,0.288414,0.869161,0.292515
0.869161,0.292515,0.972621,0.0944879
0.972621,0.0944879,0.754027,0.195038
0.541902,2.90568e-09,0.530379,0
0.530379,0,0.579529,0.347856
0.579529,0.347856,0.64286,0.382132
0.64286,0.382132,0.668636,0.365863
0.668636,0.365863,0.69354,0.335593
0.69354,0.335593,0.541902,2.90568e-09
-8.88692e-10,0.52785,0,0.534229
0,0.534229,0.0178649,0.544098
0.0178649,0.544098,0.316824,0.535443
0.316824,0.535443,0.320159,0.424492
0.320159,0.424492,0.25326,0.331336
0.25326,0.331336,-8.88692e-10,0.52785
1,0.398516,1,0.388591
1,0.388591,0.869161,0.292515
0.869161,0.292515,0.747819,0.288414
0.747819,0.288414,0.69354,0.335593
0.69354,0.335593,0.668636,0.365863
0.668636,0.365863,0.824587,0.453216
0.824587,0.453216,1,0.398516
0.564897,0.79114,0.617725,0.625692
0.617725,0.625692,0.574727,0.547591
0.574727,0.547591,0.353254,0.588929
0.353254,0.588929,0.339989,0.693591
0.339989,0.693591,0.449149,0.750487
0.449149,0.750487,0.564897,0.79114
0.548228,1,0.770439,1
0.770439,1,0.73363,0.903727
0.73363,0.903727,0.548228,1
0.25326,0.331336,0.210552,0.208059
0.210552,0.208059,-2.66147e-10,0.334201
-2.66147e-10,0.334201,0,0.52785
0,0.52785,0.25326,0.331336
0.312826,0.993587,0.328804,0.87903
0.328804,0.87903,0.268206,0.781788
0.268206,0.781788,0.163485,0.804766
0.163485,0.804766,0.0864785,0.889917
0.0864785,0.889917,0.312826,0.993587
0.320159,0.424492,0.316824,0.535443
0.316824,0.535443,0.353254,0.588929
0.353254,0.588929,0.574727,0.547591
0.574727,0.547591,0.640524,0.396538
0.640524,0.396538,0.64286,0.382132
0.64286,0.382132,0.579529,0.347856
0.579529,0.347856,0.498259,0.329342
0.498259,0.329342,0.320159,0.424492
0.530379,6.3651e-10,0.319744,0
0.319744,0,0.310413,0.0257041
0.310413,0.0257041,0.498259,0.329342
0.498259,0.329342,0.579529,0.347856
0.579529,0.347856,0.530379,6.3651e-10
9.27376e-10,0.113007,0,0.334201
0,0.334201,0.210552,0.208059
0.210552,0.208059,0.230561,0.131547
0.230561,0.131547,9.27376e-10,0.113007
0.428779,0.908742,0.508595,0.949311
0.508595,0.949311,0.571774,0.805801
0.571774,0.805801,0.564897,0.79114
0.564897,0.79114,0.449149,0.750487
0.449149,0.750487,0.428779,0.908742
0.564897,0.79114,0.571773,0.805801
0.571773,0.805801,0.732014,0.847992
0.732014,0.847992,0.892014,0.700567
0.892014,0.700567,0.617725,0.625692
0.617725,0.625692,0.564897,0.79114
0.163485,0.804766,0.268206,0.781788
0.268206,0.781788,0.339989,0.693591
0.339989,0.693591,0.353254,0.588929
0.353254,0.588929,0.316824,0.535443
0.316824,0.535443,0.0178649,0.544098
0.0178649,0.544098,0.163485,0.804766
0.449149,0.750487,0.339989,0.693591
0.339989,0.693591,0.268206,0.781788
0.268206,0.781788,0.328805,0.87903
0.328805,0.87903,0.428779,0.908742
0.428779,0.908742,0.449149,0.750487
0.813934,1,1,1
1,1,1,0.807145
1,0.807145,0.813934,1
0.230561,0.131547,0.310413,0.0257041
0.310413,0.0257041,0.319744,-1.22113e-09
0.319744,-1.22113e-09,0,0
0,0,0,0.113007
0,0.113007,0.230561,0.131547
0.69354,0.335593,0.747819,0.288414
0.747819,0.288414,0.752445,0.197006
0.752445,0.197006,0.58296,-4.78435e-09
0.58296,-4.78435e-09,0.541902,0
0.541902,0,0.69354,0.335593
0.869161,0.292515,1,0.388591
1,0.388591,1,0.062054
1,0.062054,0.972621,0.0944879
0.972621,0.0944879,0.869161,0.292515
0.310413,0.0257041,0.230561,0.131547
0.230561,0.131547,0.210552,0.208059
0.210552,0.208059,0.25326,0.331336
0.25326,0.331336,0.320159,0.424492
0.320159,0.424492,0.498259,0.329342
0.498259,0.329342,0.310413,0.0257041
0.328804,0.87903,0.312826,0.993587
0.312826,0.993587,0.313231,1
0.313231,1,0.51855,1
