vertex_x,vertex_y
0.33556,0.261904
0.238267,0.383821
0.39926,0.488746
0.44498,0.491557
0.536992,0.269704
0.608733,0.700133
0.41821,0.736183
0.398417,0.759191
0.492173,0.854758
0.726152,0.741429
0.736492,0.80505
0.79277,0.860051
1,0.85135
1,0.675302
0.667209,0.585347
0.695386,0.602666
0.743718,0.569076
0.774401,0.406354
0.769035,0.392077
0.678975,0.394127
0.401723,0.0978861
0.563389,0.12857
0.602287,2.48698e-09
0.342395,0
0.769035,0.392077
0.753808,0.253447
0.579863,0.224708
0.556408,0.257146
0.615872,0.376162
0.678975,0.394127
0.195523,0.171158
0.113888,0.142707
9.72793e-10,0.231795
0,0.459632
0.174532,0.393563
0.774401,0.406354
0.743718,0.569076
1,0.55603
1,0.390834
0.786111,0.911654
0.792771,0.860051
0.736492,0.80505
0.530191,0.916599
0.514769,1
0.633044,1
0.492174,0.854758
0.530191,0.916599
0.736492,0.80505
0.726152,0.741429
0.69521,0.655813
0.608733,0.700133
0.329824,0.583694
0.0939654,0.656239
0.32343,0.780541
0.391224,0.759325
0.608733,0.700133
0.69521,0.655813
0.695386,0.602666
0.66721,0.585347
0.640829,0.570506
0.497079,0.542478
0.41821,0.736183
0.678975,0.394127
0.615872,0.376162
0.640829,0.570506
0.667209,0.585347
0.75483,2.31108e-10
0.602287,0
0.563389,0.12857
0.579863,0.224708
0.753808,0.253447
0.82579,0.215825
0.140775,-2.14268e-09
0,0
0,0.231795
0.113888,0.142707
0.391224,0.759325
0.398417,0.759191
0.41821,0.736183
0.497079,0.542478
0.44498,0.491557
0.39926,0.488746
0.329824,0.583694
1,0.675302
1,0.55603
0.743717,0.569076
0.695386,0.602666
0.69521,0.655813
0.726152,0.741429
0.174532,0.393563
0.238267,0.383821
0.33556,0.261904
0.315953,0.187579
0.262591,0.145651
0.195523,0.171158
0.633044,1
0.793128,1
0.786111,0.911654
0.793128,1
1,1
1,0.85135
0.792771,0.860051
0.786111,0.911654
0.401723,0.0978861
0.342395,2.26684e-09
0.24478,0
0.262591,0.145651
0.315953,0.187579
0.315953,0.187579
0.33556,0.261904
0.536992,0.269704
0.556408,0.257146
0.579863,0.224708
0.563389,0.12857
0.401723,0.0978861
1,0.390834
1,0.216077
0.82579,0.215825
0.753808,0.253447
0.769035,0.392077
0.774401,0.406354
0.195523,0.171158
0.262591,0.145651
0.24478,2.32049e-09
0.140775,0
0.113888,0.142707
0.358249,1
0.514769,1
0.530191,0.916599
0.492174,0.854758
0.398417,0.759191
0.391225,0.759325
0.32343,0.780541
0.309747,0.826198
0.309747,0.826198
0.111393,1
0.358249,1
0.82579,0.215825
1,0.216077
1,0
0.75483,0
0.329824,0.583694
0.39926,0.488746
0.238267,0.383821
0.174532,0.393563
2.19777e-09,0.459632
0,0.632746
0.0939654,0.656239
0.615872,0.376162
0.556408,0.257146
0.536992,0.269704
0.44498,0.491557
0.497079,0.542478
0.640829,0.570506
0.309747,0.826198
0.32343,0.780541
0.0939653,0.656239
3.56217e-09,0.632746
0,1
0.111393,1
