edge1_x, edge1_y, edge2_x, edge2_y
0.290792,0.507627,0.424216,0.455651
0.424216,0.455651,0.420212,0.354705
0.420212,0.354705,0.228614,0.297001
0.228614,0.297001,0.190526,0.309552
0.190526,0.309552,0.290792,0.507627
0.540374,0.671657,0.482575,0.567512
0.482575,0.567512,0.400733,0.644169
0.400733,0.644169,0.427168,0.773345
0.427168,0.773345,0.462842,0.788702
0.462842,0.788702,0.540374,0.671657
0.745817,0.64604,0.703983,0.705086
0.703983,0.705086,0.67982,0.83341
0.67982,0.83341,0.6896,0.839526
0.6896,0.839526,0.819001,0.891592
0.819001,0.891592,1,0.829081
1,0.829081,1,0.815849
1,0.815849,0.745817,0.64604
0.618882,0.421997,0.561077,0.507902
0.561077,0.507902,0.74784,0.632437
0.74784,0.632437,0.78153,0.587606
0.78153,0.587606,0.766231,0.489126
0.766231,0.489126,0.721672,0.463398
0.721672,0.463398,0.618882,0.421997
0.353763,0.11254,0.427015,-5.84425e-10
0.427015,-5.84425e-10,0.245266,0
0.245266,0,0.243825,0.063794
0.243825,0.063794,0.353763,0.11254
0.670772,0.240383,0.634091,0.232256
0.634091,0.232256,0.618882,0.421997
0.618882,0.421997,0.721672,0.463398
0.721672,0.463398,0.670772,0.240383
0.242734,0.067276,0.144113,0.153803
0.144113,0.153803,0.132019,0.304958
0.132019,0.304958,0.190526,0.309552
0.190526,0.309552,0.228614,0.297001
0.228614,0.297001,0.292616,0.199738
0.292616,0.199738,0.242734,0.067276
0.780445,0.45008,0.766231,0.489126
0.766231,0.489126,0.78153,0.587606
0.78153,0.587606,1,0.532347
1,0.532347,1,0.31771
1,0.31771,0.780445,0.45008
0.6896,0.839527,0.67982,0.83341
0.67982,0.83341,0.554095,0.907305
0.554095,0.907305,0.520081,1
0.520081,1,0.73493,1
0.73493,1,0.6896,0.839527
0.462842,0.788702,0.554094,0.907305
0.554094,0.907305,0.67982,0.83341
0.67982,0.83341,0.703983,0.705085
0.703983,0.705085,0.540374,0.671657
0.540374,0.671657,0.462842,0.788702
0.400733,0.644169,0.217703,0.617798
0.217703,0.617798,0.194783,0.63172
0.194783,0.63172,0.286781,0.775332
0.286781,0.775332,0.385713,0.783345
0.385713,0.783345,0.427168,0.773345
0.427168,0.773345,0.400733,0.644169
0.703983,0.705085,0.745817,0.64604
0.745817,0.64604,0.74784,0.632437
0.74784,0.632437,0.561077,0.507902
0.561077,0.507902,0.492266,0.522162
0.492266,0.522162,0.482575,0.567512
0.482575,0.567512,0.540374,0.671657
0.540374,0.671657,0.703983,0.705085
0.721672,0.463398,0.766231,0.489126
0.766231,0.489126,0.780445,0.45008
0.780445,0.45008,0.717429,0.248531
0.717429,0.248531,0.670772,0.240383
0.670772,0.240383,0.721672,0.463398
0.765353,2.50745e-09,0.578064,0
0.578064,0,0.583691,0.193191
0.583691,0.193191,0.634091,0.232256
0.634091,0.232256,0.670772,0.240383
0.670772,0.240383,0.717429,0.248531
0.717429,0.248531,0.946713,0.217903
0.946713,0.217903,0.765353,2.50745e-09
0.0012719,1.11319e-09,0,0
0,0,0,0.363742
