edge1_x, edge1_y, edge2_x, edge2_y
0.676344,0.253205,0.68542,0.166702
0.68542,0.166702,0.535132,0.243337
0.535132,0.243337,0.676344,0.253205
0.621909,1,0.790398,1
0.790398,1,0.83645,0.847301
0.83645,0.847301,0.714174,0.818166
0.714174,0.818166,0.621909,1
0.829755,0.573282,0.946271,0.79472
0.946271,0.79472,1,0.80627
1,0.80627,1,0.444391
1,0.444391,0.829755,0.573282
0.676344,0.253205,0.716956,0.338966
0.716956,0.338966,0.858219,0.159267
0.858219,0.159267,0.871258,0.104566
0.871258,0.104566,0.686646,0.164744
0.686646,0.164744,0.68542,0.166702
0.68542,0.166702,0.676344,0.253205
0.686646,0.164744,0.871258,0.104566
0.871258,0.104566,0.94653,5.51785e-09
0.94653,5.51785e-09,0.6359,0
0.6359,0,0.589084,0.0898864
0.589084,0.0898864,0.686646,0.164744
0.535132,0.243337,0.462735,0.261839
0.462735,0.261839,0.458864,0.283578
0.458864,0.283578,0.660854,0.386765
0.660854,0.386765,0.707202,0.382677
0.707202,0.382677,0.716956,0.338966
0.716956,0.338966,0.676344,0.253205
0.676344,0.253205,0.535132,0.243337
0.116343,0.423755,0.193911,0.337413
0.193911,0.337413,0.136001,0.217068
0.136001,0.217068,0.115942,0.207701
0.115942,0.207701,1.48514e-09,0.206366
1.48514e-09,0.206366,0,0.391789
0,0.391789,0.116343,0.423755
0.729021,0.401302,0.795806,0.56255
0.795806,0.56255,0.829755,0.573282
0.829755,0.573282,1,0.444391
1,0.444391,1,0.430735
1,0.430735,0.891785,0.349678
0.891785,0.349678,0.729021,0.401302
0.692551,0.802098,0.618131,0.651235
0.618131,0.651235,0.585775,0.64268
0.585775,0.64268,0.50001,0.83381
0.50001,0.83381,0.576902,0.858462
0.576902,0.858462,0.692551,0.802098
0.600276,1,0.621909,1
0.621909,1,0.714174,0.818166
0.714174,0.818166,0.692551,0.802098
0.692551,0.802098,0.576902,0.858462
0.576902,0.858462,0.600276,1
0.0654883,0.668447,0.215125,0.698977
0.215125,0.698977,0.235156,0.689213
0.235156,0.689213,0.39774,0.549336
0.39774,0.549336,0.368339,0.390237
0.368339,0.390237,0.193911,0.337413
0.193911,0.337413,0.116343,0.423755
0.116343,0.423755,0.0654883,0.668447
0.235156,0.689213,0.215125,0.698977
0.215125,0.698977,0.241337,0.814213
0.241337,0.814213,0.31368,0.907978
0.31368,0.907978,0.445816,0.892122
0.445816,0.892122,0.465165,0.849714
0.465165,0.849714,0.436134,0.809798
0.436134,0.809798,0.235156,0.689213
0.660854,0.386765,0.458864,0.283578
0.458864,0.283578,0.368339,0.390237
0.368339,0.390237,0.39774,0.549335
0.39774,0.549335,0.477108,0.583627
0.477108,0.583627,0.520009,0.59458
0.520009,0.59458,0.660854,0.386765
0.68542,0.166702,0.686646,0.164744
0.686646,0.164744,0.589084,0.0898864
0.589084,0.0898864,0.447423,0.155021
0.447423,0.155021,0.462735,0.261839
0.462735,0.261839,0.535132,0.243337
0.535132,0.243337,0.68542,0.166702
0.0924302,7.72757e-10,0,0
0,0,0,0.206366
0,0.206366,0.115942,0.207701
0.115942,0.207701,0.0924302,7.72757e-10
0.477108,0.583627,0.39774,0.549336
0.39774,0.549336,0.235156,0.689213
0.235156,0.689213,0.436134,0.809798
0.436134,0.809798,0.477108,0.583627
0.692551,0.802098,0.714174,0.818166
0.714174,0.818166,0.83645,0.847301
0.83645,0.847301,0.946271,0.79472
0.946271,0.79472,0.829755,0.573282
0.829755,0.573282,0.795806,0.56255
0.795806,0.56255,0.618131,0.651235
0.618131,0.651235,0.692551,0.802098
3.69545e-10,0.391789,0,0.68818
0,0.68818,0.0654883,0.668447
0.0654883,0.668447,0.116343,0.423755
0.116343,0.423755,3.69545e-10,0.391789
0.576902,0.858462,0.50001,0.83381
0.50001,0.83381,0.465165,0.849714
0.465165,0.849714,0.445816,0.892122
0.445816,0.892122,0.491173,1
0.491173,1,0.600276,1
0.600276,1,0.576902,0.858462
0.790398,1,1,1
1,1,1,0.80627
1,0.80627,0.946271,0.79472
0.946271,0.79472,0.83645,0.847301
0.83645,0.847301,0.790398,1
0.115942,0.207701,0.136001,0.217068
0.136001,0.217068,0.35236,0.0307576
0.35236,0.0307576,0.349401,-1.57689e-09
0.349401,-1.57689e-09,0.0924302,0
0.0924302,0,0.115942,0.207701
0.6359,1.33356e-10,0.349401,0
0.349401,0,0.35236,0.0307577
0.35236,0.0307577,0.447423,0.155021
0.447423,0.155021,0.589084,0.0898864
0.589084,0.0898864,0.6359,1.33356e-10
0.891785,0.349678,1,0.430735
1,0.430735,1,0
1,0,0.94653,0
0.94653,0,0.871258,0.104566
0.871258,0.104566,0.858219,0.159267
0.858219,0.159267,0.891785,0.349678
0.136001,0.217068,0.193911,0.337413
0.193911,0.337413,0.368339,0.390237
0.368339,0.390237,0.458864,0.283578
0.458864,0.283578,0.462735,0.261839
0.462735,0.261839,0.447423,0.155021
0.447423,0.155021,0.35236,0.0307576
0.35236,0.0307576,0.136001,0.217068
0.31368,0.907978,0.297131,1
0.297131,1,0.491173,1
0.491173,1,0.445816,0.892122
0.445816,0.892122,0.31368,0.907978
0.241337,0.814213,0.215125,0.698977
0.215125,0.698977,0.0654883,0.668447
0.0654883,0.668447,-7.94038e-10,0.68818
-7.94038e-10,0.68818,0,1
0,1,0.118245,1
0.118245,1,0.241337,0.814213
0.891785,0.349678,0.858219,0.159267
0.858219,0.159267,0.716956,0.338966
0.716956,0.338966,0.707202,0.382677
0.707202,0.382677,0.729021,0.401302
0.729021,0.401302,0.891785,0.349678
0.436134,0.809798,0.465165,0.849714
0.465165,0.849714,0.50001,0.83381
0.50001,0.83381,0.585775,0.64268
0.585775,0.64268,0.520009,0.59458
0.520009,0.59458,0.477108,0.583627
0.477108,0.583627,0.436134,0.809798
0.520009,0.59458,0.585775,0.64268
0.585775,0.64268,0.618131,0.651235
0.618131,0.651235,0.795806,0.56255
0.795806,0.56255,0.729021,0.401302
0.729021,0.401302,0.707202,0.382677
0.707202,0.382677,0.660854,0.386765
0.660854,0.386765,0.520009,0.59458
0.118245,1,0.297131,1
0.297131,1,0.31368,0.907978
0.31368,0.907978,0.241337,0.814213
0.241337,0.814213,0.118245,1
