vertex_x,vertex_y
0.863719,6.27892e-10
0.827919,0
0.715176,0.232523
0.738742,0.296556
0.920643,0.75138
0.721417,0.85398
0.734101,1
0.841573,1
0.810018,0.559172
0.827475,0.646211
0.931534,0.742428
1,0.74252
1,0.3999
0.995435,0.398377
0.858082,0.465337
0.827919,-1.96327e-09
0.66854,0
0.68704,0.191135
0.715176,0.232523
0.738742,0.296556
0.738954,0.297366
0.860597,0.278766
1,0.0151271
1,0
0.863719,0
0.54513,0.328505
0.644442,0.381759
0.717088,0.324895
0.738954,0.297366
0.738742,0.296556
0.715176,0.232523
0.68704,0.191135
0.582978,0.168442
0.0252268,0.320158
1.18574e-09,0.332178
0,0.503224
0.272109,0.50784
0.858082,0.465337
0.995435,0.398377
0.860597,0.278766
0.738954,0.297366
0.717088,0.324895
0.536725,0.802511
0.603275,0.776116
0.619889,0.632928
0.563044,0.56814
0.346869,0.599708
0.331602,0.651512
0.521133,0.994899
0.521508,1
0.734101,1
0.721417,0.85398
0.712604,0.852287
0.272109,0.50784
0.307465,0.509587
0.315427,0.437412
0.188082,0.23561
0.0252268,0.320158
0.310028,0.989407
0.366473,0.888976
0.355878,0.860361
0.275408,0.728532
0.216538,0.75382
0.134061,0.884101
0.315427,0.437412
0.307465,0.509587
0.346869,0.599708
0.563044,0.56814
0.644001,0.392817
0.644442,0.381759
0.54513,0.328505
0.483204,0.314751
0.582978,0.168442
0.463557,-2.67582e-11
0.35047,0
0.483204,0.314751
0.54513,0.328505
8.53336e-10,0.0899697
0,0.332178
0.0252265,0.320159
0.188082,0.23561
0.212961,0.155755
0.53204,0.813706
0.536725,0.802511
0.331602,0.651512
0.275408,0.728532
0.355878,0.860361
0.603275,0.776116
0.712604,0.852287
0.721417,0.85398
0.920643,0.75138
0.931534,0.742428
0.827475,0.646211
0.619889,0.632928
-4.56085e-09,0.503224
0,0.631318
0.216537,0.75382
0.275408,0.728532
0.331602,0.651512
0.346869,0.599708
0.307465,0.509587
0.272108,0.50784
0.355878,0.860361
0.366473,0.888976
0.504653,0.961411
0.53204,0.813706
0.841573,1
1,1
1,0.74252
0.931534,0.742428
0.920643,0.75138
0.212961,0.155755
0.337173,-4.50547e-09
0,0
0,0.0899697
0.68704,0.191135
0.66854,1.03618e-09
0.463557,0
0.582978,0.168442
0.860597,0.278766
0.995435,0.398377
1,0.3999
1,0.0151271
0.35047,1.09339e-08
0.337173,0
0.212961,0.155755
0.188082,0.23561
0.315427,0.437412
0.483204,0.314751
0.310028,0.989407
0.311012,1
0.521508,1
0.521133,0.994899
0.504653,0.961411
0.366473,0.888976
7.61652e-10,0.631318
0,0.997966
0.134061,0.884101
0.216537,0.75382
0.717088,0.324895
0.644442,0.381759
0.644001,0.392817
0.810018,0.559172
0.858082,0.465337
0.712604,0.852287
0.603275,0.776116
0.536725,0.802511
0.53204,0.813706
0.504653,0.961411
0.521133,0.994899
0.644001,0.392817
0.563044,0.56814
0.619889,0.632928
0.827475,0.646211
0.810018,0.559172
0.134061,0.884101
1.27695e-09,0.997966
0,1
0.311013,1
0.310028,0.989407
