edge1_x, edge1_y, edge2_x, edge2_y
0.0893947,0.437518,6.59104e-11,0.422581
6.59104e-11,0.422581,0,0.719552
0,0.719552,0.168649,0.570752
0.168649,0.570752,0.0893947,0.437518
0.265063,0.419397,0.207178,0.575456
0.207178,0.575456,0.329092,0.639223
0.329092,0.639223,0.337472,0.636419
0.337472,0.636419,0.372917,0.592462
0.372917,0.592462,0.401467,0.546219
0.401467,0.546219,0.265063,0.419397
0.670633,0.809348,0.597032,0.82199
0.597032,0.82199,0.536811,1
0.536811,1,0.781756,1
0.781756,1,0.78059,0.922258
0.78059,0.922258,0.670633,0.809348
0.543488,0.770741,0.597032,0.82199
0.597032,0.82199,0.670633,0.809348
0.670633,0.809348,0.788891,0.667888
0.788891,0.667888,0.630288,0.555116
0.630288,0.555116,0.622125,0.552899
0.622125,0.552899,0.569455,0.656233
0.569455,0.656233,0.543488,0.770741
0.0668929,0.262134,0.261038,0.26607
0.261038,0.26607,0.26729,0.259545
0.26729,0.259545,0.290456,0.184865
0.290456,0.184865,0.226037,0.0653281
0.226037,0.0653281,0.0183627,0.135737
0.0183627,0.135737,0.0668929,0.262134
0.71999,0.487073,0.630288,0.555116
0.630288,0.555116,0.788891,0.667888
0.788891,0.667888,0.818664,0.663042
0.818664,0.663042,0.840126,0.620913
0.840126,0.620913,0.800933,0.484438
0.800933,0.484438,0.71999,0.487073
0.545829,2.92044e-09,0.22374,0
0.22374,0,0.226037,0.0653281
0.226037,0.0653281,0.290456,0.184865
0.290456,0.184865,0.422851,0.172436
0.422851,0.172436,0.439987,0.151779
0.439987,0.151779,0.545829,2.92044e-09
0.812985,0.444084,0.800933,0.484438
0.800933,0.484438,0.840126,0.620913
0.840126,0.620913,1,0.493465
1,0.493465,1,0.411521
1,0.411521,0.812985,0.444084
0.908192,0.744613,0.818664,0.663042
0.818664,0.663042,0.788891,0.667888
0.788891,0.667888,0.670633,0.809348
0.670633,0.809348,0.78059,0.922258
0.78059,0.922258,0.845161,0.877461
0.845161,0.877461,0.908192,0.744613
0.569455,0.656233,0.622125,0.552899
0.622125,0.552899,0.534965,0.456219
0.534965,0.456219,0.480115,0.46756
0.480115,0.46756,0.401467,0.546218
0.401467,0.546218,0.372917,0.592462
0.372917,0.592462,0.569455,0.656233
0.230674,1,0.536811,1
0.536811,1,0.597032,0.82199
0.597032,0.82199,0.543488,0.770741
0.543488,0.770741,0.498979,0.76257
0.498979,0.76257,0.230674,1
0.71999,0.487073,0.800933,0.484438
0.800933,0.484438,0.812985,0.444084
0.812985,0.444084,0.738649,0.340476
0.738649,0.340476,0.71999,0.487073
1,0.411521,1,0.39748
1,0.39748,0.713837,0.258166
0.713837,0.258166,0.707428,0.26552
0.707428,0.26552,0.738649,0.340476
0.738649,0.340476,0.812985,0.444084
0.812985,0.444084,1,0.411521
1,0.162589,1,0
1,0,0.709491,0
0.709491,0,0.738907,0.118354
0.738907,0.118354,0.752543,0.161656
0.752543,0.161656,1,0.162589
-2.57498e-09,0.315563,0,0.422581
0,0.422581,0.0893947,0.437518
0.0893947,0.437518,0.250618,0.287643
0.250618,0.287643,0.261038,0.26607
0.261038,0.26607,0.0668929,0.262134
0.0668929,0.262134,-2.57498e-09,0.315563
0.401467,0.546219,0.480115,0.46756
0.480115,0.46756,0.26729,0.259545
0.26729,0.259545,0.261038,0.26607
0.261038,0.26607,0.250618,0.287643
0.250618,0.287643,0.265063,0.419397
0.265063,0.419397,0.401467,0.546219
0.840126,0.620913,0.818664,0.663042
0.818664,0.663042,0.908192,0.744613
0.908192,0.744613,1,0.766887
1,0.766887,1,0.493465
1,0.493465,0.840126,0.620913
0.738907,0.118354,0.709491,-1.19428e-09
0.709491,-1.19428e-09,0.545829,0
0.545829,0,0.439987,0.151779
0.439987,0.151779,0.738907,0.118354
1,0.9618,1,0.766887
1,0.766887,0.908192,0.744613
0.908192,0.744613,0.845161,0.877461
0.845161,0.877461,1,0.9618
0.845161,0.877461,0.78059,0.922258
0.78059,0.922258,0.781756,1
0.781756,1,1,1
1,1,1,0.9618
1,0.9618,0.845161,0.877461
0.439987,0.151779,0.422851,0.172436
0.422851,0.172436,0.61208,0.307294
0.61208,0.307294,0.707428,0.26552
0.707428,0.26552,0.713837,0.258166
0.713837,0.258166,0.752543,0.161656
0.752543,0.161656,0.738907,0.118354
0.738907,0.118354,0.439987,0.151779
0.265063,0.419397,0.250618,0.287643
0.250618,0.287643,0.0893947,0.437518
0.0893947,0.437518,0.168649,0.570752
0.168649,0.570752,0.207178,0.575456
0.207178,0.575456,0.265063,0.419397
0.738649,0.340476,0.707428,0.26552
0.707428,0.26552,0.61208,0.307294
0.61208,0.307294,0.534965,0.456219
0.534965,0.456219,0.622125,0.552899
0.622125,0.552899,0.630288,0.555116
0.630288,0.555116,0.71999,0.487073
0.71999,0.487073,0.738649,0.340476
0.226037,0.0653281,0.22374,-1.79473e-09
0.22374,-1.79473e-09,0,0
0,0,0,0.134281
0,0.134281,0.0183627,0.135737
0.0183627,0.135737,0.226037,0.0653281
0.498979,0.76257,0.337472,0.636419
0.337472,0.636419,0.329092,0.639223
0.329092,0.639223,0.171439,1
0.171439,1,0.230674,1
0.230674,1,0.498979,0.76257
0.372917,0.592462,0.337472,0.636419
0.337472,0.636419,0.498979,0.76257
0.498979,0.76257,0.543488,0.770741
