vertex_x,vertex_y
0.669496,0.191726
0.726419,0.305163
0.838275,0.271197
0.84577,0.267512
0.857743,0.233419
0.756806,0.161932
0.83152,0.835873
0.746824,0.853609
0.693721,1
0.83614,1
0.819198,0.517485
0.809315,0.526812
0.807085,0.61195
0.938702,0.761611
1,0.765756
1,0.411219
0.994463,0.409968
0.756806,0.161932
0.688112,0.0816954
0.649496,0.159912
0.669496,0.191726
0.756806,0.161932
0.857743,0.233419
0.991139,6.45124e-09
0.706894,0
0.688112,0.0816954
0.507203,0.30781
0.651148,0.384022
0.654081,0.38331
0.726419,0.305163
0.669496,0.191725
0.649496,0.159912
0.633256,0.162438
0.215217,0.310691
0.169241,0.232098
1.82952e-09,0.282898
0,0.459993
0.0960178,0.467846
0.819197,0.517485
0.994463,0.409968
0.84577,0.267512
0.838275,0.271197
0.635354,0.780425
0.621015,0.639398
0.548452,0.58795
0.409918,0.603322
0.501626,0.791987
0.555541,0.923455
0.523816,1
0.693721,1
0.746824,0.853609
0.665344,0.824734
0.0960178,0.467846
0.302271,0.615486
0.338283,0.588373
0.339398,0.423394
0.215217,0.310691
0.309751,0.969297
0.399318,0.905127
0.396326,0.870842
0.254147,0.682993
0.243736,0.689659
0.18578,0.86318
0.651148,0.384022
0.507203,0.30781
0.474004,0.300637
0.339398,0.423394
0.338283,0.588373
0.409918,0.603322
0.548452,0.58795
0.633256,0.162438
0.410421,0.080068
0.474004,0.300637
0.507203,0.30781
2.11846e-09,0.0415572
0,0.282898
0.169241,0.232098
0.186463,0.186311
0.494192,0.811489
0.501626,0.791987
0.409918,0.603322
0.338283,0.588373
0.302271,0.615486
0.254147,0.682993
0.396326,0.870842
0.635354,0.780425
0.665344,0.824734
0.746824,0.853609
0.83152,0.835873
0.938702,0.761611
0.807085,0.61195
0.621015,0.639398
0.0960178,0.467846
1.47582e-09,0.459993
0,0.671257
0.243736,0.689659
0.254147,0.682993
0.302271,0.615486
0.494192,0.811489
0.396326,0.870842
0.399318,0.905127
0.519796,1
0.523816,1
0.555541,0.923455
0.83614,1
1,1
1,0.765756
0.938702,0.761611
0.83152,0.835873
0.186463,0.186311
0.347945,2.18973e-09
0,0
0,0.0415572
0.633256,0.162438
0.649496,0.159912
0.688112,0.0816955
0.706894,1.90225e-09
0.362621,0
0.410421,0.080068
0.994463,0.409968
1,0.411219
1,0
0.991139,0
0.857742,0.233419
0.84577,0.267512
0.410421,0.080068
0.362621,3.60938e-10
0.347945,0
0.186463,0.186311
0.169241,0.232098
0.215217,0.310691
0.339398,0.423394
0.474004,0.300637
0.309751,0.969297
0.30713,1
0.519796,1
0.399318,0.905127
0.18578,0.86318
0.243736,0.689659
3.25255e-09,0.671257
0,1
0.0340275,1
0.838275,0.271197
0.726419,0.305163
0.654081,0.38331
0.809315,0.526812
0.819197,0.517485
0.555541,0.923455
0.665344,0.824734
0.635354,0.780425
0.501626,0.791987
0.494192,0.811489
0.654081,0.38331
0.651148,0.384022
0.548452,0.58795
0.621015,0.639398
0.807085,0.61195
0.809315,0.526812
0.18578,0.86318
0.0340275,1
0.30713,1
0.309751,0.969297
