edge1_x, edge1_y, edge2_x, edge2_y
1,0.136319,1,0
1,0,0.748888,0
0.748888,0,0.843782,0.0941617
0.843782,0.0941617,1,0.136319
0.870183,0.731517,1,0.819797
1,0.819797,1,0.496409
1,0.496409,0.961175,0.509384
0.961175,0.509384,0.936928,0.520868
0.936928,0.520868,0.870183,0.731517
0.779373,0.336991,0.782551,0.329317
0.782551,0.329317,0.789539,0.24966
0.789539,0.24966,0.767582,0.229981
0.767582,0.229981,0.646165,0.181484
0.646165,0.181484,0.552178,0.24794
0.552178,0.24794,0.665101,0.473444
0.665101,0.473444,0.779373,0.336991
0.843782,0.0941616,0.748888,-1.45843e-09
0.748888,-1.45843e-09,0.686567,0
0.686567,0,0.646165,0.181484
0.646165,0.181484,0.767582,0.229981
0.767582,0.229981,0.843782,0.0941616
1,0.387607,1,0.234151
1,0.234151,0.789539,0.24966
0.789539,0.24966,0.782551,0.329317
0.782551,0.329317,1,0.387607
0.686567,1.85982e-09,0.361052,0
0.361052,0,0.34841,0.0747445
0.34841,0.0747445,0.547968,0.24752
0.547968,0.24752,0.552178,0.24794
0.552178,0.24794,0.646165,0.181484
0.646165,0.181484,0.686567,1.85982e-09
0.337632,0.543064,0.267985,0.583339
0.267985,0.583339,0.26147,0.600599
0.26147,0.600599,0.386174,0.734462
0.386174,0.734462,0.40913,0.735152
0.40913,0.735152,0.581907,0.58793
0.581907,0.58793,0.525783,0.551362
0.525783,0.551362,0.337632,0.543064
0.961175,0.509384,1,0.496409
1,0.496409,1,0.387607
1,0.387607,0.782551,0.329317
0.782551,0.329317,0.779373,0.336991
0.779373,0.336991,0.961175,0.509384
0.337632,0.543064,0.525783,0.551362
0.525783,0.551362,0.399169,0.384879
0.399169,0.384879,0.337632,0.543064
0.650003,0.798027,0.587059,0.897316
0.587059,0.897316,0.638155,1
0.638155,1,0.783923,1
0.783923,1,0.8116,0.907869
0.8116,0.907869,0.791879,0.856868
0.791879,0.856868,0.650003,0.798027
0.180965,0.29916,0.198983,0.200611
0.198983,0.200611,-1.32763e-09,0.0345947
-1.32763e-09,0.0345947,0,0.293816
0,0.293816,0.180965,0.29916
0.15815,0.804345,0.0575767,0.669288
0.0575767,0.669288,-2.11767e-09,0.652627
-2.11767e-09,0.652627,0,1
0,1,0.168348,1
0.168348,1,0.15815,0.804345
0.399169,0.384879,0.398206,0.381676
0.398206,0.381676,0.207779,0.329765
0.207779,0.329765,0.267985,0.583339
0.267985,0.583339,0.337632,0.543064
0.337632,0.543064,0.399169,0.384879
0.547968,0.24752,0.34841,0.0747445
0.34841,0.0747445,0.198983,0.200611
0.198983,0.200611,0.180965,0.29916
0.180965,0.29916,0.184126,0.308991
0.184126,0.308991,0.207779,0.329765
0.207779,0.329765,0.398206,0.381676
0.398206,0.381676,0.547968,0.24752
1.79038e-10,0.293816,0,0.566472
0,0.566472,0.184126,0.308991
0.184126,0.308991,0.180965,0.29916
0.180965,0.29916,1.79038e-10,0.293816
0.400404,1,0.638155,1
0.638155,1,0.587059,0.897316
0.587059,0.897316,0.580191,0.895646
0.580191,0.895646,0.400404,1
0.580191,0.895646,0.587059,0.897316
0.587059,0.897316,0.650003,0.798027
0.650003,0.798027,0.659858,0.650739
0.659858,0.650739,0.630104,0.5828
0.630104,0.5828,0.581907,0.58793
0.581907,0.58793,0.40913,0.735152
0.40913,0.735152,0.467567,0.826814
0.467567,0.826814,0.580191,0.895646
0.580191,0.895646,0.467567,0.826814
0.467567,0.826814,0.356623,1
0.356623,1,0.400404,1
0.400404,1,0.580191,0.895646
0.335556,0.783752,0.386174,0.734462
0.386174,0.734462,0.26147,0.600599
0.26147,0.600599,0.0575768,0.669288
0.0575768,0.669288,0.158151,0.804345
0.158151,0.804345,0.335556,0.783752
0.8116,0.907869,0.783923,1
0.783923,1,1,1
1,1,1,0.8363
1,0.8363,0.8116,0.907869
0.198983,0.200611,0.34841,0.0747444
0.34841,0.0747444,0.361052,1.33099e-09
0.361052,1.33099e-09,0,0
0,0,0,0.0345947
0,0.0345947,0.198983,0.200611
0.779373,0.336991,0.665101,0.473444
0.665101,0.473444,0.667714,0.532741
0.667714,0.532741,0.936928,0.520868
0.936928,0.520868,0.961175,0.509384
0.961175,0.509384,0.779373,0.336991
0.767582,0.229981,0.789539,0.24966
0.789539,0.24966,1,0.234151
1,0.234151,1,0.136319
1,0.136319,0.843782,0.0941616
0.843782,0.0941616,0.767582,0.229981
0.525783,0.551362,0.581907,0.58793
0.581907,0.58793,0.630104,0.5828
0.630104,0.5828,0.667714,0.532741
0.667714,0.532741,0.665101,0.473445
0.665101,0.473445,0.552178,0.24794
0.552178,0.24794,0.547968,0.24752
0.547968,0.24752,0.398206,0.381676
0.398206,0.381676,0.399169,0.384879
0.399169,0.384879,0.525783,0.551362
0.467567,0.826813,0.40913,0.735152
0.40913,0.735152,0.386174,0.734462
0.386174,0.734462,0.335556,0.783752
0.335556,0.783752,0.298743,1
0.298743,1,0.356623,1
0.356623,1,0.467567,0.826813
0.207779,0.329765,0.184126,0.308991
0.184126,0.308991,4.33063e-09,0.566472
4.33063e-09,0.566472,0,0.652627
0,0.652627,0.0575768,0.669288
0.0575768,0.669288,0.26147,0.600599
0.26147,0.600599,0.267985,0.583339
0.267985,0.583339,0.207779,0.329765
0.791879,0.856868,0.83019,0.740302
0.83019,0.740302,0.659858,0.650739
0.659858,0.650739,0.650003,0.798027
0.650003,0.798027,0.791879,0.856868
0.791879,0.856868,0.8116,0.907869
0.8116,0.907869,1,0.8363
1,0.8363,1,0.819797
1,0.819797,0.870183,0.731517
0.870183,0.731517,0.83019,0.740302
0.83019,0.740302,0.791879,0.856868
0.936928,0.520868,0.667714,0.532741
0.667714,0.532741,0.630104,0.5828
0.630104,0.5828,0.659858,0.650739
0.659858,0.650739,0.83019,0.740302
0.83019,0.740302,0.870183,0.731517
0.870183,0.731517,0.936928,0.520868
0.15815,0.804345,0.168348,1
0.168348,1,0.298743,1
0.298743,1,0.335556,0.783752
0.335556,0.783752,0.15815,0.804345
