edge1_x, edge1_y, edge2_x, edge2_y
0.856428,0.0900384,1,0.135862
1,0.135862,1,0
1,0,0.786353,0
0.786353,0,0.856428,0.0900384
0.866958,0.737812,0.9727,0.832544
0.9727,0.832544,1,0.839621
1,0.839621,1,0.504889
1,0.504889,0.957643,0.520231
0.957643,0.520231,0.866958,0.737812
0.79805,0.306683,0.795039,0.253798
0.795039,0.253798,0.75683,0.221669
0.75683,0.221669,0.652152,0.192193
0.652152,0.192193,0.570015,0.251966
0.570015,0.251966,0.658996,0.49619
0.658996,0.49619,0.79805,0.306683
0.856428,0.0900384,0.786353,1.93222e-09
0.786353,1.93222e-09,0.677053,0
0.677053,0,0.652152,0.192193
0.652152,0.192193,0.75683,0.221669
0.75683,0.221669,0.856428,0.0900384
1,0.422108,1,0.2215
1,0.2215,0.795039,0.253798
0.795039,0.253798,0.79805,0.306683
0.79805,0.306683,0.802053,0.31091
0.802053,0.31091,1,0.422108
0.677053,2.13449e-09,0.357626,0
0.357626,0,0.345314,0.0648537
0.345314,0.0648537,0.551765,0.249321
0.551765,0.249321,0.570016,0.251966
0.570016,0.251966,0.652152,0.192193
0.652152,0.192193,0.677053,2.13449e-09
0.345811,0.529059,0.264403,0.562112
0.264403,0.562112,0.251885,0.609432
0.251885,0.609432,0.408897,0.731465
0.408897,0.731465,0.54366,0.604419
0.54366,0.604419,0.345811,0.529059
0.868345,0.511676,0.957643,0.520231
0.957643,0.520231,1,0.504889
1,0.504889,1,0.422108
1,0.422108,0.802054,0.31091
0.802054,0.31091,0.868345,0.511676
0.54366,0.604419,0.586802,0.579168
0.586802,0.579168,0.410445,0.420327
0.410445,0.420327,0.345811,0.529059
0.345811,0.529059,0.54366,0.604419
0.657437,0.799654,0.585634,0.893861
0.585634,0.893861,0.629216,1
0.629216,1,0.787021,1
0.787021,1,0.80439,0.933063
0.80439,0.933063,0.771395,0.841725
0.771395,0.841725,0.657437,0.799654
0.191867,0.311135,0.208061,0.193568
0.208061,0.193568,3.99325e-10,0.0557621
3.99325e-10,0.0557621,0,0.292832
0,0.292832,0.191867,0.311135
0.161165,0.801637,0.0756653,0.69133
0.0756653,0.69133,-2.34774e-09,0.674596
-2.34774e-09,0.674596,0,1
0,1,0.177024,1
0.177024,1,0.161165,0.801637
0.410445,0.420328,0.393381,0.374774
0.393381,0.374774,0.194826,0.321366
0.194826,0.321366,0.193001,0.327864
0.193001,0.327864,0.264403,0.562112
0.264403,0.562112,0.345811,0.529059
0.345811,0.529059,0.410445,0.420328
0.551765,0.249321,0.345314,0.0648537
0.345314,0.0648537,0.208061,0.193568
0.208061,0.193568,0.191867,0.311135
0.191867,0.311135,0.194826,0.321366
0.194826,0.321366,0.393381,0.374774
0.393381,0.374774,0.551765,0.249321
-3.91174e-10,0.292832,0,0.531015
0,0.531015,0.193001,0.327864
0.193001,0.327864,0.194826,0.321366
0.194826,0.321366,0.191867,0.311135
0.191867,0.311135,-3.91174e-10,0.292832
0.383109,1,0.629216,1
0.629216,1,0.585634,0.893861
0.585634,0.893861,0.547389,0.882039
0.547389,0.882039,0.383109,1
0.547389,0.882039,0.585634,0.893861
0.585634,0.893861,0.657437,0.799654
0.657437,0.799654,0.654839,0.639105
0.654839,0.639105,0.623486,0.573538
0.623486,0.573538,0.586802,0.579168
0.586802,0.579168,0.54366,0.604419
0.54366,0.604419,0.408897,0.731465
0.408897,0.731465,0.408822,0.732184
0.408822,0.732184,0.449377,0.793976
0.449377,0.793976,0.547389,0.882039
0.370405,1,0.383109,1
0.383109,1,0.547389,0.882039
0.547389,0.882039,0.449377,0.793975
0.449377,0.793975,0.370405,1
0.33176,0.801188,0.408822,0.732184
0.408822,0.732184,0.408897,0.731465
0.408897,0.731465,0.251885,0.609432
0.251885,0.609432,0.0756653,0.69133
0.0756653,0.69133,0.161165,0.801637
0.161165,0.801637,0.33176,0.801188
0.80439,0.933063,0.787021,1
0.787021,1,1,1
1,1,1,0.839621
1,0.839621,0.9727,0.832544
0.9727,0.832544,0.80439,0.933063
0.208061,0.193568,0.345314,0.0648537
0.345314,0.0648537,0.357626,5.62997e-10
0.357626,5.62997e-10,0,0
0,0,0,0.0557621
0,0.0557621,0.208061,0.193568
0.802054,0.31091,0.79805,0.306683
0.79805,0.306683,0.658996,0.49619
0.658996,0.49619,0.660898,0.523896
0.660898,0.523896,0.868345,0.511677
0.868345,0.511677,0.802054,0.31091
0.75683,0.221669,0.795039,0.253798
0.795039,0.253798,1,0.2215
1,0.2215,1,0.135862
1,0.135862,0.856428,0.0900384
0.856428,0.0900384,0.75683,0.221669
0.586802,0.579168,0.623486,0.573538
0.623486,0.573538,0.660898,0.523896
0.660898,0.523896,0.658996,0.49619
0.658996,0.49619,0.570015,0.251966
0.570015,0.251966,0.551765,0.249321
0.551765,0.249321,0.393381,0.374774
0.393381,0.374774,0.410445,0.420327
0.410445,0.420327,0.586802,0.579168
0.449377,0.793975,0.408822,0.732184
0.408822,0.732184,0.33176,0.801189
0.33176,0.801189,0.301661,1
0.301661,1,0.370405,1
0.370405,1,0.449377,0.793975
0.193001,0.327864,-7.95658e-10,0.531015
-7.95658e-10,0.531015,0,0.674596
0,0.674596,0.0756654,0.69133
0.0756654,0.69133,0.251885,0.609432
0.251885,0.609432,0.264403,0.562112
