vertex_x,vertex_y
0.965534,0.135828
1,0.118259
1,0
0.840719,0
0.785182,0.165753
0.791458,0.176823
1,0.887544
1,0.665926
0.848453,0.707686
0.816492,0.722069
0.741343,0.846905
0.785018,0.949575
0.681472,0.418645
1,0.615919
1,0.429602
0.840719,2.144e-09
0.584116,0
0.66807,0.112269
0.785181,0.165753
0.965534,0.135828
0.791458,0.176823
0.79331,0.276139
0.883029,0.30347
0.66807,0.112269
0.584115,5.53142e-09
0.455186,0
0.589131,0.303287
0.0400227,0.515356
0.121112,0.584055
0.33307,0.569177
0.323167,0.408393
0.2546,0.323171
1,0.429602
1,0.371238
0.883029,0.30347
0.79331,0.276139
0.654965,0.403874
0.677099,0.416895
0.681472,0.418645
0.615278,0.615592
0.587855,0.519875
0.345095,0.579842
0.361763,0.690576
0.486715,0.759859
0.531955,0.76605
0.531592,0.983975
0.52468,0.995752
0.524083,1
0.788102,1
0.784814,0.970589
-1.96851e-09,0.338918
0,0.505063
0.0400227,0.515356
0.2546,0.323171
0.234734,0.155876
0.103706,0.84679
-1.57787e-09,0.919069
0,1
0.263182,1
0.323167,0.408393
0.33307,0.569177
0.345095,0.579842
0.587855,0.519875
0.634444,0.40738
0.590979,0.363883
0.538399,0.351553
0.455186,5.07354e-09
0.294733,0
0.260741,0.0867633
0.538399,0.351553
0.590979,0.363883
0.589131,0.303287
0.234734,0.155876
0.244715,0.109042
2.04646e-10,0.128613
0,0.338918
0.394903,0.885381
0.52468,0.995752
0.531592,0.983976
0.589779,0.856713
0.531955,0.76605
0.486715,0.759859
0.615278,0.615592
0.531955,0.76605
0.589779,0.856713
0.741343,0.846906
0.816492,0.722069
0.128259,0.826009
0.258219,0.820771
0.361763,0.690576
0.345095,0.579842
0.33307,0.569177
0.121112,0.584055
0.486715,0.759859
0.361763,0.690576
0.258219,0.820771
0.311111,0.880744
0.394903,0.885381
0.785018,0.949575
0.784814,0.970589
0.788102,1
1,1
1,0.887544
0.244715,0.109042
0.260741,0.0867633
0.294733,-5.61329e-09
0,0
0,0.128613
0.589131,0.303287
0.590979,0.363883
0.634444,0.40738
0.654965,0.403874
0.79331,0.276139
0.791458,0.176823
0.785182,0.165753
0.66807,0.112269
0.883029,0.30347
1,0.371238
1,0.118259
0.965534,0.135828
0.260741,0.0867633
0.244715,0.109042
0.234734,0.155876
0.2546,0.323171
0.323167,0.408393
0.538399,0.351553
0.394903,0.885381
0.311111,0.880744
0.314475,1
0.524083,1
0.52468,0.995752
0.121112,0.584055
0.0400227,0.515356
3.26365e-09,0.505063
0,0.919069
0.103706,0.84679
0.128259,0.826009
0.848453,0.707686
1,0.665926
1,0.615919
0.681472,0.418645
0.677099,0.416895
0.784814,0.970589
0.785018,0.949575
0.741343,0.846906
0.589779,0.856713
0.531592,0.983975
0.677099,0.416895
0.654965,0.403874
0.634444,0.40738
0.587855,0.519875
0.615278,0.615592
0.816492,0.722069
0.848453,0.707686
0.263182,1
0.314475,1
0.311111,0.880744
0.258219,0.820771
0.128259,0.826009
0.103706,0.84679
