edge1_x, edge1_y, edge2_x, edge2_y
0.853549,0.0911505,1,0.13624
1,0.13624,1,0
1,0,0.778169,0
0.778169,0,0.853549,0.0911505
0.867644,0.736197,0.981589,0.832207
0.981589,0.832207,1,0.836631
1,0.836631,1,0.502711
1,0.502711,0.95321,0.519342
0.95321,0.519342,0.867644,0.736197
0.794547,0.313725,0.794817,0.313024
0.794817,0.313024,0.793471,0.25255
0.793471,0.25255,0.759233,0.223301
0.759233,0.223301,0.65033,0.189744
0.65033,0.189744,0.565829,0.250806
0.565829,0.250806,0.660283,0.489296
0.660283,0.489296,0.794547,0.313725
0.853549,0.0911505,0.778169,-1.43312e-09
0.778169,-1.43312e-09,0.679422,0
0.679422,0,0.65033,0.189744
0.65033,0.189744,0.759233,0.223301
0.759233,0.223301,0.853549,0.0911505
1,0.415852,1,0.224663
1,0.224663,0.793471,0.25255
0.793471,0.25255,0.794817,0.313024
0.794817,0.313024,1,0.415852
0.679422,-3.38045e-09,0.358481,0
0.358481,0,0.346029,0.0673671
0.346029,0.0673671,0.550749,0.248797
0.550749,0.248797,0.565829,0.250806
0.565829,0.250806,0.65033,0.189744
0.65033,0.189744,0.679422,-3.38045e-09
0.343066,0.532557,0.265786,0.567457
0.265786,0.567457,0.254176,0.607082
0.254176,0.607082,0.402909,0.732733
0.402909,0.732733,0.408737,0.732678
0.408737,0.732678,0.560544,0.592896
0.560544,0.592896,0.343066,0.532557
0.88862,0.513629,0.95321,0.519342
0.95321,0.519342,1,0.502711
1,0.502711,1,0.415852
1,0.415852,0.794817,0.313024
0.794817,0.313024,0.794548,0.313725
0.794548,0.313725,0.88862,0.513629
0.560544,0.592896,0.578875,0.582345
0.578875,0.582345,0.407733,0.413235
0.407733,0.413235,0.343066,0.532557
0.343066,0.532557,0.560544,0.592896
0.655365,0.799406,0.585945,0.894737
0.585945,0.894737,0.631463,1
0.631463,1,0.786303,1
0.786303,1,0.806143,0.926401
0.806143,0.926401,0.776239,0.845146
0.776239,0.845146,0.655365,0.799406
0.189141,0.307711,0.205867,0.195453
0.205867,0.195453,2.35643e-09,0.0507628
2.35643e-09,0.0507628,0,0.293134
0,0.293134,0.189141,0.307711
0.160509,0.802347,0.07127,0.686074
0.07127,0.686074,4.52967e-10,0.669088
4.52967e-10,0.669088,0,1
0,1,0.174856,1
0.174856,1,0.160509,0.802347
0.407733,0.413235,0.394715,0.376524
0.394715,0.376524,0.194876,0.322591
0.194876,0.322591,0.265786,0.567457
0.265786,0.567457,0.343066,0.532557
0.343066,0.532557,0.407733,0.413235
0.550749,0.248797,0.346029,0.0673672
0.346029,0.0673672,0.205867,0.195453
0.205867,0.195453,0.189141,0.307711
0.189141,0.307711,0.193088,0.320997
0.193088,0.320997,0.194876,0.322591
0.194876,0.322591,0.394715,0.376524
0.394715,0.376524,0.550749,0.248797
-2.15558e-10,0.293134,0,0.538366
0,0.538366,0.193088,0.320997
0.193088,0.320997,0.189141,0.307711
0.189141,0.307711,-2.15558e-10,0.293134
0.387575,1,0.631463,1
0.631463,1,0.585945,0.894737
0.585945,0.894737,0.554287,0.885488
0.554287,0.885488,0.387575,1
0.554287,0.885488,0.585945,0.894737
0.585945,0.894737,0.655365,0.799406
0.655365,0.799406,0.656164,0.641982
0.656164,0.641982,0.625199,0.575773
0.625199,0.575773,0.578875,0.582345
0.578875,0.582345,0.560544,0.592896
0.560544,0.592896,0.408737,0.732678
0.408737,0.732678,0.455582,0.804548
0.455582,0.804548,0.554287,0.885488
0.364945,1,0.387575,1
0.387575,1,0.554287,0.885488
0.554287,0.885488,0.455582,0.804548
0.455582,0.804548,0.364945,1
