vertex_x,vertex_y
0.456709,0.206699
0.494076,0.338338
0.619644,0.346358
0.685259,0.30244
0.69071,0.293713
0.717527,0.237426
0.629161,0.131181
0.762821,0.56051
0.827173,0.46372
0.685259,0.30244
0.619644,0.346358
0.636938,0.452561
0.629161,0.131181
0.601445,0.0286403
0.433953,0.141262
0.423708,0.163877
0.456709,0.206699
0.69071,0.293713
0.685259,0.30244
0.827173,0.46372
1,0.41744
1,0.41679
0.636938,0.452561
0.619644,0.346358
0.494076,0.338338
0.391606,0.423923
0.358496,0.473298
0.360907,0.544504
0.414272,0.602756
0.495847,0.647559
0.519411,0.640506
0.601446,0.0286402
0.604813,-2.52948e-09
0.427103,0
0.433953,0.141262
0.636054,0.850046
0.690818,0.817993
0.694376,0.6918
0.688607,0.656628
0.519411,0.640506
0.495847,0.647559
0.502271,0.720007
0.503179,0.723562
1,0.41679
1,0.0938782
0.717527,0.237426
0.69071,0.293713
0.336739,0.461022
0.358496,0.473298
0.391606,0.423923
0.256904,0.151529
0.22869,0.140094
0.167837,0.17116
0.849587,0.813807
0.849748,0.813674
0.864317,0.661094
0.76249,0.607052
0.688607,0.656628
0.694376,0.6918
0.259499,-5.72989e-10
0,0
0,0.221831
0.167837,0.17116
0.22869,0.140094
1.49217e-09,0.80709
0,1
0.0898486,1
0.248009,0.598916
0.129102,0.57614
3.41935e-09,0.344837
0,0.402395
0.102372,0.549117
0.129102,0.57614
0.248009,0.598916
0.360907,0.544504
0.358496,0.473298
0.336739,0.461022
0.167837,0.17116
-6.23179e-09,0.221831
0,0.344837
0.336739,0.461022
0.102372,0.549117
-3.13038e-09,0.402395
0,0.637561
0.503179,0.723562
0.434165,1
0.590204,1
0.636054,0.850046
0.249886,0.903442
0.181153,1
0.434165,1
0.503179,0.723562
0.502271,0.720008
0.694376,0.6918
0.690818,0.817993
0.81371,0.854909
0.849587,0.813807
5.50102e-10,0.637561
0,0.80709
0.129102,0.57614
0.102372,0.549117
0.849749,0.813674
0.849587,0.813808
0.81371,0.854909
0.813506,1
1,1
1,0.836162
0.427103,3.80061e-10
0.259499,0
0.22869,0.140094
0.256904,0.151529
0.423708,0.163877
0.433953,0.141262
1,0.718207
1,0.520977
0.885463,0.654696
0.629161,0.131181
0.717527,0.237426
1,0.0938782
1,0
0.604813,0
0.601445,0.0286403
0.519411,0.640506
0.688607,0.656628
0.76249,0.607052
0.762821,0.56051
0.636938,0.452561
0.502271,0.720008
0.495847,0.647559
0.414272,0.602756
0.249886,0.903442
0.391606,0.423923
0.494076,0.338339
0.456709,0.206699
0.423708,0.163877
0.256904,0.151529
0.690818,0.817993
0.636054,0.850046
0.590204,1
0.813506,1
0.81371,0.854909
1,0.520977
1,0.41744
0.827173,0.46372
0.762821,0.56051
0.76249,0.607052
0.864317,0.661094
0.885463,0.654695
0.885463,0.654696
0.864317,0.661094
0.849748,0.813674
1,0.836162
1,0.718207
0.414272,0.602756
0.360907,0.544504
0.248009,0.598916
0.0898486,1
0.181153,1
0.249886,0.903441
