vertex_x,vertex_y
1,0.142548
1,0
0.864943,0
0.879782,0.0784649
1,0.879391
1,0.543145
0.883564,0.694569
0.850496,0.792912
0.879396,0.831848
0.615519,0.35862
0.618041,0.497211
0.626643,0.5122
0.7897,0.494113
0.809047,0.343808
0.879782,0.078465
0.864943,2.50061e-10
0.642418,0
0.694089,0.189827
0.749714,0.191835
0.851465,0.281563
1,0.434935
1,0.174103
0.574585,0.266945
0.602101,0.277007
0.694089,0.189827
0.642418,-1.01496e-09
0.344942,0
0.339642,0.0217296
0.18775,0.409445
0.231463,0.64728
0.361702,0.658451
0.381829,0.523748
0.7897,0.494113
1,0.540691
1,0.434935
0.851465,0.281563
0.848491,0.280966
0.809047,0.343808
0.361702,0.658451
0.431165,0.702024
0.450759,0.706857
0.614718,0.579804
0.626643,0.5122
0.618041,0.497211
0.463475,0.468838
0.381829,0.523748
0.719765,0.804773
0.706472,0.80078
0.585142,0.881024
0.594553,1
0.759249,1
0.188142,0.392307
0.237587,0.314532
0.233236,0.16298
-1.76974e-10,0.115894
0,0.27588
0.156982,0.781823
0.130918,0.752539
9.28217e-10,0.75849
0,1
0.209444,1
0.381829,0.523748
0.463475,0.468838
0.350447,0.343446
0.237587,0.314532
0.188142,0.392307
0.184434,0.402167
0.18775,0.409445
0.574585,0.266945
0.339642,0.0217296
0.233236,0.16298
0.237587,0.314532
0.350447,0.343446
1.23687e-09,0.27588
0,0.477006
0.184434,0.402168
0.188142,0.392307
0.405235,1
0.594553,1
0.585142,0.881024
0.486174,0.820983
0.461092,0.846798
0.632232,0.605358
0.614718,0.579804
0.450759,0.706857
0.486174,0.820983
0.585142,0.881024
0.706472,0.80078
0.461092,0.846798
0.486174,0.820983
0.450759,0.706857
0.431165,0.702024
0.294948,0.837964
0.319759,0.882237
0.431165,0.702024
0.361702,0.658451
0.231463,0.64728
0.130918,0.752539
0.156982,0.781823
0.294948,0.837964
0.819361,1
1,1
1,0.879391
0.879396,0.831848
0.233236,0.16298
0.339642,0.0217296
0.344942,4.47842e-10
0,0
0,0.115894
0.809047,0.343808
0.848491,0.280966
0.749714,0.191835
0.694089,0.189827
0.602101,0.277007
0.615519,0.35862
1,0.174103
1,0.142548
0.879782,0.0784649
0.749714,0.191835
0.848491,0.280966
0.851465,0.281563
0.463475,0.468838
0.618041,0.497211
0.615519,0.35862
0.602101,0.277007
0.574585,0.266945
0.350447,0.343446
0.319759,0.882237
0.309772,1
0.405235,1
0.461092,0.846798
0.18775,0.409445
0.184434,0.402167
1.20143e-09,0.477006
0,0.75849
0.130918,0.752539
0.231463,0.64728
0.632232,0.605358
0.706472,0.80078
0.719765,0.804773
0.850496,0.792912
0.883564,0.694569
0.759249,1
0.819361,1
0.879396,0.831848
0.850496,0.792912
0.719765,0.804773
0.883564,0.694569
1,0.543145
1,0.540691
0.7897,0.494113
0.626643,0.5122
0.614718,0.579804
0.632232,0.605358
0.209444,1
0.309772,1
0.319759,0.882237
0.294948,0.837964
0.156982,0.781823
