vertex_x,vertex_y
0.664335,0.121575
0.645325,0.147046
0.645354,0.168972
0.723514,0.305269
0.813918,0.267468
0.816376,0.848611
0.758167,0.856588
0.681605,1
0.831207,1
0.811025,0.532759
0.805543,0.602959
0.940392,0.767193
1,0.772492
1,0.415029
0.995445,0.414261
0.813918,0.267468
0.843083,0.256948
0.862315,0.20502
0.664846,0.120772
0.664335,0.121575
0.862315,0.20502
0.9852,-5.00791e-09
0.697006,0
0.664846,0.120772
0.495743,0.301728
0.652222,0.384206
0.660467,0.382366
0.723514,0.305269
0.645354,0.168972
0.213636,0.316315
0.163889,0.228566
-6.69857e-10,0.269372
0,0.447775
0.0993184,0.458203
0.785821,0.496281
0.811025,0.532759
0.995445,0.414261
0.874779,0.302296
0.647216,0.79984
0.620979,0.641191
0.543375,0.593453
0.441286,0.603865
0.494646,0.779893
0.758167,0.856588
0.655331,0.814626
0.570102,0.89422
0.531588,1
0.681605,1
0.0993184,0.458203
0.262806,0.648022
0.349374,0.581771
0.345458,0.418166
0.213636,0.316315
0.310844,0.961838
0.406644,0.907155
0.406567,0.867931
0.245796,0.672027
0.24321,0.673836
0.1985,0.856506
0.652222,0.384206
0.495743,0.301728
0.472043,0.296648
0.345458,0.418166
0.349374,0.581771
0.441286,0.603865
0.543375,0.593453
0.645354,0.168972
0.645325,0.147046
0.423249,0.107748
0.472043,0.296648
0.495743,0.301728
9.40767e-10,0.0170916
0,0.269372
0.163889,0.228566
0.176947,0.195734
0.47976,0.820629
0.494646,0.779893
0.441286,0.603865
0.349374,0.581771
0.262806,0.648022
0.245796,0.672027
0.406567,0.867931
0.647216,0.79984
0.655331,0.814626
0.758167,0.856588
0.816377,0.848611
0.940392,0.767193
0.805543,0.602959
0.620979,0.641191
0.0993184,0.458203
-2.57833e-09,0.447775
0,0.677024
0.24321,0.673836
0.245796,0.672027
0.262806,0.648022
0.47976,0.820629
0.406567,0.867931
0.406644,0.907155
0.510819,1
0.531588,1
0.570102,0.89422
0.831207,1
1,1
1,0.772492
0.940393,0.767193
0.816376,0.848611
0.176947,0.195734
0.352003,5.44001e-09
0,0
0,0.0170916
0.645325,0.147046
0.664335,0.121575
0.664846,0.120772
0.697006,2.06864e-09
0.356172,0
0.423249,0.107748
0.995445,0.414261
1,0.415029
1,0
0.9852,0
0.862315,0.20502
0.843083,0.256948
0.874779,0.302296
0.423249,0.107748
0.356172,-4.33283e-09
0.352003,0
0.176947,0.195734
0.163889,0.228566
0.213636,0.316315
0.345458,0.418166
0.472043,0.296648
0.310844,0.961838
0.305755,1
0.510819,1
0.406644,0.907155
0.1985,0.856506
0.24321,0.673836
3.17399e-10,0.677024
0,1
0.0456269,1
0.874779,0.302296
0.843083,0.256948
0.813918,0.267468
0.723514,0.305269
0.660467,0.382366
0.785821,0.496281
0.570102,0.89422
0.655331,0.814626
0.647216,0.79984
0.494646,0.779893
0.47976,0.820629
0.660467,0.382366
0.652222,0.384206
0.543375,0.593453
0.620979,0.641191
0.805543,0.602959
0.811025,0.532759
0.785821,0.496281
0.1985,0.856506
0.0456269,1
0.305755,1
0.310844,0.961838
