edge1_x, edge1_y, edge2_x, edge2_y
0.876863,0.0799172,1,0.132887
1,0.132887,1,0
1,0,0.844607,0
0.844607,0,0.876863,0.0799172
1,0.867491,1,0.528542
1,0.528542,0.990161,0.532522
0.990161,0.532522,0.881066,0.715709
0.881066,0.715709,0.873776,0.778108
0.873776,0.778108,0.910064,0.827264
0.910064,0.827264,1,0.867491
0.714787,0.21186,0.680504,0.208894
0.680504,0.208894,0.603022,0.269083
0.603022,0.269083,0.631012,0.518739
0.631012,0.518739,0.767955,0.49339
0.767955,0.49339,0.785852,0.416941
0.785852,0.416941,0.714787,0.21186
0.876863,0.0799172,0.844607,1.46125e-09
0.844607,1.46125e-09,0.65376,0
0.65376,0,0.680504,0.208894
0.680504,0.208894,0.714787,0.21186
0.714787,0.21186,0.737944,0.21177
0.737944,0.21177,0.876863,0.0799172
1,0.440951,1,0.189891
1,0.189891,0.832011,0.268731
0.832011,0.268731,0.840561,0.292464
0.840561,0.292464,1,0.440951
0.565068,0.258411,0.603022,0.269082
0.603022,0.269082,0.680504,0.208894
0.680504,0.208894,0.65376,1.69031e-09
0.65376,1.69031e-09,0.349149,0
0.349149,0,0.340362,0.0374877
0.340362,0.0374877,0.565068,0.258411
0.377503,0.51496,0.230775,0.489322
0.230775,0.489322,0.235124,0.635276
0.235124,0.635276,0.401775,0.679507
0.401775,0.679507,0.377503,0.51496
0.785852,0.41694,0.767955,0.49339
0.767955,0.49339,0.990161,0.532522
0.990161,0.532522,1,0.528542
1,0.528542,1,0.440951
1,0.440951,0.840561,0.292464
0.840561,0.292464,0.785852,0.41694
0.401775,0.679507,0.434521,0.700373
0.434521,0.700373,0.615523,0.573516
0.615523,0.573516,0.626866,0.524199
0.626866,0.524199,0.441137,0.460365
0.441137,0.460365,0.377503,0.51496
0.377503,0.51496,0.401775,0.679507
0.731979,0.81473,0.686007,0.800261
0.686007,0.800261,0.58441,0.88507
0.58441,0.88507,0.606311,1
0.606311,1,0.782197,1
0.782197,1,0.731979,0.81473
0.198013,0.352354,0.222738,0.316695
0.222738,0.316695,0.22655,0.171824
0.22655,0.171824,3.53013e-09,0.0974268
3.53013e-09,0.0974268,0,0.285944
0,0.285944,0.198013,0.352354
0.162451,0.791494,0.114732,0.735459
0.114732,0.735459,-3.71715e-09,0.730252
-3.71715e-09,0.730252,0,1
0,1,0.198665,1
0.198665,1,0.162451,0.791494
0.377503,0.51496,0.441137,0.460365
0.441137,0.460365,0.372124,0.355584
0.372124,0.355584,0.222738,0.316695
0.222738,0.316695,0.198013,0.352354
0.198013,0.352354,0.186955,0.384324
0.186955,0.384324,0.230775,0.489322
0.230775,0.489322,0.377503,0.51496
0.565068,0.258411,0.340362,0.0374877
0.340362,0.0374877,0.22655,0.171824
0.22655,0.171824,0.222738,0.316695
0.222738,0.316695,0.372124,0.355584
0.372124,0.355584,0.565068,0.258411
-3.56321e-10,0.285944,0,0.487512
0,0.487512,0.186955,0.384324
0.186955,0.384324,0.198013,0.352354
0.198013,0.352354,-3.56321e-10,0.285944
0.39381,1,0.606311,1
0.606311,1,0.58441,0.88507
0.58441,0.88507,0.501007,0.843575
0.501007,0.843575,0.458423,0.884017
0.458423,0.884017,0.39381,1
0.639566,0.613325,0.615523,0.573516
0.615523,0.573516,0.434521,0.700373
0.434521,0.700373,0.434424,0.704667
0.434424,0.704667,0.501007,0.843575
0.501007,0.843575,0.58441,0.88507
0.58441,0.88507,0.686007,0.800261
0.686007,0.800261,0.639566,0.613325
0.458423,0.884017,0.501007,0.843575
0.501007,0.843575,0.434424,0.704667
0.434424,0.704667,0.313418,0.832726
0.313418,0.832726,0.321429,0.8694
0.321429,0.8694,0.458423,0.884017
0.313418,0.832726,0.434424,0.704667
0.434424,0.704667,0.434521,0.700373
0.434521,0.700373,0.401776,0.679507
0.401776,0.679507,0.235124,0.635276
0.235124,0.635276,0.114732,0.735459
0.114732,0.735459,0.162451,0.791494
0.162451,0.791494,0.313418,0.832726
0.80288,1,1,1
1,1,1,0.867491
1,0.867491,0.910064,0.827264
0.910064,0.827264,0.80288,1
0.22655,0.171824,0.340362,0.0374877
0.340362,0.0374877,0.349149,5.45436e-10
0.349149,5.45436e-10,0,0
0,0,0,0.0974268
0,0.0974268,0.22655,0.171824
0.785852,0.416941,0.840561,0.292464
0.840561,0.292464,0.832011,0.268731
0.832011,0.268731,0.737944,0.21177
0.737944,0.21177,0.714787,0.21186
0.714787,0.21186,0.785852,0.416941
1,0.189891,1,0.132887
1,0.132887,0.876863,0.0799172
0.876863,0.0799172,0.737944,0.21177
0.737944,0.21177,0.832011,0.268731
0.832011,0.268731,1,0.189891
0.441137,0.460365,0.626866,0.524199
0.626866,0.524199,0.631012,0.518739
0.631012,0.518739,0.603022,0.269082
0.603022,0.269082,0.565068,0.258411
0.565068,0.258411,0.372124,0.355584
0.372124,0.355584,0.441137,0.460365
0.321429,0.8694,0.307544,1
0.307544,1,0.39381,1
0.39381,1,0.458423,0.884017
0.458423,0.884017,0.321429,0.8694
0.230775,0.489322,0.186955,0.384324
0.186955,0.384324,1.29486e-09,0.487512
1.29486e-09,0.487512,0,0.730252
0,0.730252,0.114732,0.735459
0.114732,0.735459,0.235124,0.635276
0.235124,0.635276,0.230775,0.489322
0.639566,0.613325,0.686007,0.800261
0.686007,0.800261,0.731979,0.81473
0.731979,0.81473,0.873776,0.778108
0.873776,0.778108,0.881066,0.715709
0.881066,0.715709,0.639566,0.613325
0.782197,1,0.80288,1
0.80288,1,0.910064,0.827264
0.910064,0.827264,0.873776,0.778108
0.873776,0.778108,0.731979,0.81473
0.731979,0.81473,0.782197,1
0.881066,0.715709,0.990161,0.532522
0.990161,0.532522,0.767955,0.49339
0.767955,0.49339,0.631012,0.518739
0.631012,0.518739,0.626866,0.524199
0.626866,0.524199,0.615523,0.573516
0.615523,0.573516,0.639566,0.613325
0.639566,0.613325,0.881066,0.715709
0.162451,0.791494,0.198665,1
0.198665,1,0.307544,1
0.307544,1,0.321429,0.8694
0.321429,0.8694,0.313418,0.832726
0.313418,0.832726,0.162451,0.791494
