edge1_x, edge1_y, edge2_x, edge2_y
0.695771,0.140995,0.659114,0.123655
0.659114,0.123655,0.645191,0.140843
0.645191,0.140843,0.644335,0.175157
0.644335,0.175157,0.722825,0.305216
0.722825,0.305216,0.779372,0.279086
0.779372,0.279086,0.695771,0.140995
0.677778,1,0.829155,1
0.829155,1,0.819419,0.847346
0.819419,0.847346,0.755068,0.854917
0.755068,0.854917,0.677778,1
0.811389,0.535942,0.805359,0.599983
0.805359,0.599983,0.94091,0.76903
0.94091,0.76903,1,0.774711
1,0.774711,1,0.416344
1,0.416344,0.995889,0.415727
0.995889,0.415727,0.811389,0.535942
0.779372,0.279086,0.843761,0.254481
0.843761,0.254481,0.866575,0.191598
0.866575,0.191598,0.695771,0.140995
0.695771,0.140995,0.779372,0.279086
0.866575,0.191598,0.983112,-5.28148e-09
0.983112,-5.28148e-09,0.693622,0
0.693622,0,0.659114,0.123655
0.659114,0.123655,0.695771,0.140995
0.695771,0.140995,0.866575,0.191598
0.491903,0.29971,0.652605,0.384281
0.652605,0.384281,0.662745,0.382088
0.662745,0.382088,0.722825,0.305216
0.722825,0.305216,0.644335,0.175157
0.644335,0.175157,0.491903,0.29971
0.212843,0.317896,0.162057,0.227375
0.162057,0.227375,-8.52788e-10,0.264988
-8.52788e-10,0.264988,0,0.443795
0,0.443795,0.100641,0.455188
0.100641,0.455188,0.212843,0.317896
0.778195,0.486458,0.811389,0.535942
0.811389,0.535942,0.995889,0.415727
0.995889,0.415727,0.88202,0.311239
0.88202,0.311239,0.778195,0.486458
0.651802,0.811533,0.652511,0.811177
0.652511,0.811177,0.620927,0.641786
0.620927,0.641786,0.541576,0.595251
0.541576,0.595251,0.450914,0.604238
0.450914,0.604238,0.492959,0.774003
0.492959,0.774003,0.651802,0.811533
0.755068,0.854917,0.65251,0.811177
0.65251,0.811177,0.651802,0.811533
0.651802,0.811533,0.574132,0.884901
0.574132,0.884901,0.534382,1
0.534382,1,0.677778,1
0.677778,1,0.755068,0.854917
0.100641,0.455188,0.249454,0.659262
0.249454,0.659262,0.352922,0.579622
0.352922,0.579622,0.347351,0.416381
0.347351,0.416381,0.212843,0.317896
0.212843,0.317896,0.100641,0.455188
