vertex_x,vertex_y
0.115178,0.40177
0.028626,0.407665
-1.6398e-09,0.415298
0,0.678028
0.209734,0.587333
0.209681,0.523465
0.266324,0.476818
0.209681,0.523465
0.209734,0.587333
0.321087,0.668532
0.417605,0.5869
0.45782,0.522173
0.666088,0.780434
0.594402,0.798094
0.537211,1
0.782342,1
0.792689,0.943133
0.5776,0.753982
0.587137,0.790315
0.594402,0.798094
0.666088,0.780434
0.820351,0.676046
0.819999,0.658066
0.691836,0.570849
0.584015,0.519321
0.208527,0.286405
0.305659,0.244651
0.315079,0.224251
0.217141,0.0363739
0.00578015,0.144462
0.0696895,0.214099
0.691836,0.570849
0.819999,0.658066
0.823101,0.652448
0.796318,0.455871
0.784067,0.447068
0.745255,0.460953
0.462814,-3.2917e-09
0.22084,0
0.217141,0.0363739
0.315079,0.22425
0.39714,0.20015
0.437236,0.131859
0.796318,0.455871
0.823101,0.652448
1,0.4965
1,0.370755
0.987355,0.369266
0.792689,0.943133
0.816166,0.917068
0.886778,0.742253
0.820351,0.676046
0.666088,0.780434
0.5776,0.753983
0.584015,0.519321
0.550791,0.476914
0.491874,0.48727
0.45782,0.522173
0.417605,0.5869
0.29853,1
0.537211,1
0.594402,0.798094
0.587137,0.790315
0.451626,0.762661
0.745255,0.460953
0.564184,0.45469
0.550791,0.476914
0.584015,0.519321
0.691836,0.570849
0.987355,0.369266
0.696926,0.242687
0.695734,0.244039
0.784067,0.447068
0.796318,0.455871
1,0.131382
1,0
0.69077,0
0.695124,0.0668681
0.718243,0.158163
0.028626,0.407665
0.115178,0.40177
0.208527,0.286405
0.0696894,0.214099
0.45782,0.522173
0.491874,0.48727
0.337255,0.336145
0.266324,0.476818
0.823101,0.652448
0.819999,0.658066
0.820351,0.676046
0.886778,0.742253
1,0.792082
1,0.4965
0.695124,0.0668682
0.69077,3.10061e-10
0.462814,0
0.437236,0.131859
1,0.921728
1,0.792082
0.886778,0.742253
0.816166,0.917068
0.816166,0.917068
0.792689,0.943133
0.782342,1
1,1
1,0.921728
0.437236,0.131859
0.39714,0.20015
0.631977,0.284464
0.695734,0.244039
0.696926,0.242687
0.718243,0.158163
0.695124,0.0668682
0.337255,0.336145
0.305659,0.244651
0.208527,0.286405
0.115178,0.40177
0.209681,0.523465
0.266324,0.476818
0.745255,0.460953
0.784067,0.447068
0.695734,0.244039
0.631977,0.284464
0.564184,0.45469
0.217141,0.0363739
0.22084,-2.65743e-11
0,0
0,0.143983
0.00578013,0.144462
0.451626,0.762661
0.321659,0.674966
0.185168,1
0.298531,1
0.417605,0.5869
0.321087,0.668532
0.321659,0.674966
0.451626,0.762661
0.587137,0.790315
0.5776,0.753983
0.987355,0.369266
1,0.370755
1,0.131382
0.718243,0.158163
0.696926,0.242687
0.0696894,0.214099
0.00578016,0.144462
-1.11407e-09,0.143983
0,0.415298
0.028626,0.407665
0.491874,0.48727
0.550791,0.476914
0.564184,0.454691
0.631977,0.284464
0.39714,0.20015
0.315079,0.22425
0.305659,0.244651
0.337255,0.336145
-5.76536e-09,0.678028
0,1
0.185168,1
0.321659,0.674966
0.321087,0.668532
0.209734,0.587333
