vertex_x,vertex_y
1,0.10246
1,0
0.676525,0
0.67011,0.0975182
0.734882,0.11034
0.902092,0.704754
1,0.697399
1,0.511707
0.829257,0.561379
0.766811,0.268614
0.654241,0.129742
0.509518,0.221728
0.510479,0.280161
0.668656,0.409195
0.734882,0.11034
0.670109,0.0975182
0.654241,0.129742
0.766811,0.268614
0.824464,0.268706
0.912172,0.244173
0.824464,0.268706
0.766811,0.268614
0.668657,0.409195
0.693762,0.48593
0.814658,0.409504
0.654241,0.129742
0.67011,0.0975181
0.676525,1.59581e-09
0.372377,0
0.363278,0.105296
0.509518,0.221728
0.648633,0.621164
0.649177,0.61628
0.463237,0.519595
0.352509,0.565159
0.304265,0.61323
0.339136,0.71537
0.351187,0.726077
0.407584,0.740192
0.814658,0.409504
1,0.393646
1,0.233162
0.912172,0.244173
0.824464,0.268706
0.352509,0.565159
0.463237,0.519595
0.446301,0.356857
0.31404,0.376433
0.74626,0.732136
0.668076,0.679378
0.601528,0.884419
0.676489,1
0.725873,1
0.0480365,1.826e-09
0,0
0,0.294237
0.125554,0.301216
0.16307,0.277739
0.193409,0.1967
0.0230364,0.627441
-1.82533e-10,0.628342
0,1
0.140102,1
0.142998,0.813037
0.31404,0.376433
0.272781,0.364673
0.223307,0.582448
0.304265,0.61323
0.352509,0.565159
0.446301,0.356857
0.510479,0.280161
0.509518,0.221728
0.363278,0.105296
0.193409,0.1967
0.16307,0.277739
0.272781,0.364673
0.31404,0.376433
0.125554,0.301216
-3.05644e-11,0.294237
0,0.628342
0.0230365,0.627441
0.0905523,0.579769
0.583673,0.884326
0.484311,0.877303
0.362479,1
0.497996,1
0.484311,0.877303
0.583673,0.884326
0.601528,0.884419
0.668076,0.679378
0.648633,0.621164
0.407584,0.740192
0.497996,1
0.676489,1
0.601528,0.884419
0.583673,0.884326
0.339136,0.71537
0.304265,0.61323
0.223307,0.582448
0.0905523,0.579769
0.0230364,0.627441
0.142998,0.813037
0.849199,0.844731
0.774096,1
1,1
1,0.852004
0.193409,0.1967
0.363278,0.105296
0.372377,1.16729e-09
0.0480365,0
0.814658,0.409504
0.693762,0.48593
0.691312,0.559611
0.829257,0.561379
1,0.511707
1,0.393646
0.912172,0.244173
1,0.233162
1,0.10246
0.734882,0.11034
0.463237,0.519595
0.649177,0.61628
0.691312,0.559611
0.693762,0.48593
0.668657,0.409195
0.510479,0.280161
0.446301,0.356857
0.286832,1
0.362479,1
0.484311,0.877303
0.407584,0.740192
0.351187,0.726077
0.272781,0.364673
0.16307,0.277739
0.125554,0.301216
0.0905523,0.579769
0.223307,0.582448
0.725873,1
0.774096,1
0.849199,0.844731
0.811627,0.769552
0.74626,0.732136
0.811627,0.769552
0.849199,0.844731
1,0.852004
1,0.697399
0.902092,0.704754
0.829257,0.561379
0.691312,0.559611
0.649177,0.61628
0.648633,0.621164
0.668076,0.679378
0.74626,0.732136
0.811627,0.769552
0.902092,0.704754
0.351187,0.726077
0.339136,0.71537
0.142998,0.813037
0.140102,1
0.286832,1
