vertex_x,vertex_y
1,0.134439
1,0
0.708924,0
0.831367,0.0966452
0.87379,0.726978
1,0.791759
1,0.494202
0.916232,0.531363
0.786552,0.247993
0.779409,0.241271
0.64409,0.171834
0.541206,0.242947
0.540303,0.251699
0.670946,0.461546
0.763914,0.357064
0.831367,0.0966451
0.708924,3.49656e-09
0.693768,0
0.64409,0.171834
0.779409,0.241271
1,0.336255
1,0.243641
0.786552,0.247993
0.763913,0.357064
0.765298,0.357385
0.693768,1.96715e-09
0.363638,0
0.351158,0.0819291
0.541206,0.242947
0.64409,0.171834
0.336567,0.552059
0.270915,0.597467
0.372426,0.734558
0.409284,0.737251
0.594375,0.593114
0.497992,0.533331
0.765298,0.357385
1,0.468336
1,0.336255
0.336567,0.552059
0.497992,0.533331
0.410783,0.3773
0.3782,0.380419
0.646091,0.794888
0.59181,0.893618
0.597718,0.916335
0.644775,1
0.781196,1
0.817352,0.89112
0.809791,0.872363
0.172708,0.292634
0.191735,0.204894
-1.25471e-10,0.0164027
0,0.294235
0.155287,0.80624
0.043162,0.650921
1.87699e-09,0.636258
0,1
0.161835,1
0.3782,0.380419
0.221246,0.337197
0.265953,0.595881
0.270915,0.597467
0.336567,0.552059
0.3782,0.380419
0.410783,0.3773
0.540303,0.251699
0.541206,0.242947
0.351158,0.0819291
0.191735,0.204894
0.172708,0.292634
0.174038,0.296465
0.221246,0.337197
0.174038,0.296465
0.172708,0.292634
7.51621e-12,0.294235
0,0.608354
0.411497,1
0.644775,1
0.597718,0.916335
0.59181,0.893618
0.646091,0.794888
0.663138,0.659609
0.634669,0.590288
0.594375,0.593114
0.409284,0.737251
0.474931,0.842783
0.597718,0.916335
0.59181,0.893618
0.474931,0.842783
0.355686,1
0.411497,1
0.338982,0.769061
0.372426,0.734558
0.270915,0.597467
0.265953,0.595881
0.0431619,0.650921
0.155287,0.80624
0.817352,0.89112
0.781196,1
1,1
1,0.845224
0.191735,0.204894
0.351158,0.0819291
0.363638,-1.63152e-09
0,0
0,0.0164027
0.765299,0.357385
0.763913,0.357064
0.670946,0.461546
0.672956,0.539208
0.916232,0.531363
1,0.494202
1,0.468336
0.779409,0.241271
0.786552,0.247993
1,0.243641
1,0.134439
0.831367,0.0966452
0.497993,0.533331
0.594375,0.593114
0.634669,0.590288
0.672956,0.539208
0.670946,0.461546
0.540303,0.251699
0.410783,0.3773
0.474931,0.842783
0.409284,0.737251
0.372426,0.734558
0.338982,0.769061
0.296331,1
0.355686,1
0.221246,0.337197
0.174038,0.296465
2.72324e-09,0.608354
0,0.636258
0.0431619,0.650921
0.265953,0.595881
0.809791,0.872363
0.818087,0.743135
0.663138,0.659609
0.646091,0.794888
0.809791,0.872363
0.817352,0.89112
1,0.845224
1,0.791759
0.87379,0.726978
0.818087,0.743135
0.916232,0.531363
0.672955,0.539208
0.634669,0.590288
0.663138,0.659609
0.818087,0.743135
0.87379,0.726978
0.155287,0.80624
0.161835,1
0.296332,1
0.338982,0.769061
