vertex_x,vertex_y
0.620348,0.230457
0.540489,0.16273
0.409829,0.195823
0.348651,0.365649
0.398267,0.418479
0.583624,0.348223
0.620731,0.902007
0.749561,0.962317
0.802768,0.860323
0.671795,0.731906
0.630485,0.836735
0.927454,0.822207
1,0.836487
1,0.493929
0.850528,0.569059
0.690334,0.399132
0.699916,0.407433
0.732978,0.423569
0.805764,0.337193
0.806475,0.320968
0.731316,0.211688
0.670227,0.230541
0.550416,0.144314
0.744148,3.10262e-10
0.523584,0
0.670227,0.230541
0.620348,0.230457
0.583624,0.348223
0.690334,0.399132
0.165732,0.261573
0.107606,0.156973
0.100074,0.15054
1.75019e-09,0.150767
0,0.36966
0.805764,0.337193
0.732978,0.423569
0.755573,0.551015
0.850528,0.569059
1,0.493929
1,0.431872
0.562922,0.894533
0.620731,0.902007
0.630485,0.836735
0.630485,0.836735
0.671795,0.731906
0.617204,0.661367
0.593183,0.660237
0.579844,0.677366
0.487609,0.874678
0.495391,0.892762
0.562922,0.894533
0.422509,0.484032
0.398267,0.418479
0.348651,0.365649
0.28641,0.365038
-4.99752e-09,0.596626
0,0.706425
0.232571,0.729708
0.28568,0.77605
0.321953,0.834248
0.487609,0.874678
0.579844,0.677367
0.699916,0.407433
0.690334,0.399132
0.583624,0.348223
0.398267,0.418479
0.422509,0.484032
0.465094,0.519787
0.550416,0.144314
0.540489,0.16273
0.620348,0.230457
0.670227,0.230541
0.731316,0.211688
0.818885,-6.84368e-10
0.744148,0
0.150578,1.21695e-09
0,0
0,0.150767
0.100074,0.15054
0.250591,0.74375
0.28568,0.77605
0.579844,0.677367
0.593182,0.660237
0.552601,0.620574
0.850528,0.569059
0.755573,0.551015
0.617204,0.661367
0.671795,0.731906
0.802768,0.860323
0.927454,0.822207
9.70283e-10,0.36966
0,0.596626
0.28641,0.365038
0.165732,0.261573
0.562922,0.894533
0.495391,0.892762
0.496225,1
0.742545,1
0.749561,0.962317
0.620731,0.902007
0.749561,0.962317
0.742545,1
1,1
1,0.836487
0.927454,0.822207
0.802768,0.860323
0.360392,0.0936579
0.354926,-3.74695e-10
0.150578,0
0.100074,0.15054
0.107606,0.156973
0.523584,1.21664e-09
0.354926,0
0.360392,0.093658
0.409829,0.195823
0.540489,0.16273
0.550416,0.144314
0.806475,0.320968
0.805764,0.337193
1,0.431872
1,0.159325
0.107606,0.156973
0.165732,0.261573
0.28641,0.365038
0.348651,0.365649
0.409829,0.195823
0.360392,0.0936579
0.290396,0.971154
0.292344,1
0.496225,1
0.495391,0.892762
0.487609,0.874678
0.321953,0.834248
-6.10491e-09,0.835471
0,1
0.292344,1
0.290396,0.971154
1,0.159325
1,0
0.818884,0
0.731316,0.211688
0.806475,0.320968
0.552601,0.620574
0.465094,0.519787
0.422509,0.484032
0.232571,0.729708
0.250591,0.74375
0.465094,0.519787
0.552601,0.620573
0.593182,0.660237
0.617205,0.661367
0.755573,0.551015
0.732978,0.423569
0.699916,0.407433
0.290396,0.971154
0.321953,0.834248
0.28568,0.77605
0.250591,0.74375
0.232571,0.729708
-1.14603e-09,0.706425
0,0.835471
