edge1_x, edge1_y, edge2_x, edge2_y
0.661851,0.23254,0.664296,0.215694
0.664296,0.215694,0.461595,0.164607
0.461595,0.164607,0.45026,0.168551
0.45026,0.168551,0.429452,0.310049
0.429452,0.310049,0.553316,0.33215
0.553316,0.33215,0.661851,0.23254
0.626294,0.94114,0.631695,1
0.631695,1,0.76907,1
0.76907,1,0.829478,0.853457
0.829478,0.853457,0.703756,0.79551
0.703756,0.79551,0.690066,0.809753
0.690066,0.809753,0.626294,0.94114
0.850829,0.575407,0.946509,0.805635
0.946509,0.805635,1,0.819711
1,0.819711,1,0.461627
1,0.461627,0.850829,0.575407
0.721551,0.389362,0.726779,0.390913
0.726779,0.390913,0.751067,0.370224
0.751067,0.370224,0.791999,0.119019
0.791999,0.119019,0.764683,0.130128
0.764683,0.130128,0.664296,0.215694
0.664296,0.215694,0.661851,0.23254
0.661851,0.23254,0.721551,0.389362
0.764683,0.130128,0.791999,0.119019
0.791999,0.119019,0.924344,-5.36423e-09
0.924344,-5.36423e-09,0.602055,0
0.602055,0,0.544012,0.107587
0.544012,0.107587,0.764683,0.130128
0.553316,0.33215,0.668063,0.389634
0.668063,0.389634,0.721551,0.389362
0.721551,0.389362,0.661851,0.23254
0.661851,0.23254,0.553316,0.33215
0.173901,0.327417,0.121146,0.209795
0.121146,0.209795,0.10069,0.195352
0.10069,0.195352,-4.63438e-11,0.183339
-4.63438e-11,0.183339,0,0.376188
0,0.376188,0.173901,0.327417
0.751067,0.370224,0.726779,0.390913
0.726779,0.390913,0.779194,0.555917
0.779194,0.555917,0.850829,0.575407
0.850829,0.575407,1,0.461627
1,0.461627,1,0.433086
1,0.433086,0.868186,0.346122
0.868186,0.346122,0.751067,0.370224
0.690066,0.809753,0.703756,0.79551
0.703756,0.79551,0.615921,0.656263
0.615921,0.656263,0.59878,0.653503
0.59878,0.653503,0.492336,0.809968
0.492336,0.809968,0.489335,0.847391
0.489335,0.847391,0.565843,0.867392
0.565843,0.867392,0.690066,0.809753
0.565843,0.867392,0.626294,0.94114
0.626294,0.94114,0.690066,0.809753
0.690066,0.809753,0.565843,0.867392
0.0176551,0.683052,0.212565,0.718781
0.212565,0.718781,0.221459,0.713549
0.221459,0.713549,0.410471,0.538114
0.410471,0.538114,0.413302,0.535037
0.413302,0.535037,0.373935,0.379864
0.373935,0.379864,0.192864,0.348376
0.192864,0.348376,0.0176551,0.683052
0.221459,0.713549,0.212565,0.718781
0.212565,0.718781,0.229828,0.75873
0.229828,0.75873,0.316168,0.88147
0.316168,0.88147,0.463915,0.885999
0.463915,0.885999,0.489335,0.847391
0.489335,0.847391,0.492336,0.809968
0.492336,0.809968,0.43583,0.774624
0.43583,0.774624,0.221459,0.713549
0.668063,0.389634,0.553316,0.33215
0.553316,0.33215,0.429452,0.310049
0.429452,0.310049,0.373935,0.379864
0.373935,0.379864,0.413302,0.535037
0.413302,0.535037,0.510681,0.577423
0.510681,0.577423,0.668063,0.389634
0.664296,0.215694,0.764683,0.130128
0.764683,0.130128,0.544012,0.107587
0.544012,0.107587,0.461595,0.164607
0.461595,0.164607,0.664296,0.215694
0.118701,-6.45448e-10,0,0
0,0,0,0.183339
0,0.183339,0.10069,0.195352
0.10069,0.195352,0.118701,-6.45448e-10
0.410471,0.538114,0.221459,0.713549
0.221459,0.713549,0.43583,0.774624
0.43583,0.774624,0.410471,0.538114
0.703756,0.79551,0.829478,0.853457
0.829478,0.853457,0.946509,0.805635
0.946509,0.805635,0.850829,0.575407
0.850829,0.575407,0.779194,0.555917
0.779194,0.555917,0.615921,0.656263
0.615921,0.656263,0.703756,0.79551
7.73449e-10,0.376188,0,0.687289
0,0.687289,0.0176551,0.683052
0.0176551,0.683052,0.192864,0.348376
0.192864,0.348376,0.173901,0.327417
0.173901,0.327417,7.73449e-10,0.376188
0.565843,0.867392,0.489335,0.847391
0.489335,0.847391,0.463915,0.885999
0.463915,0.885999,0.490887,1
0.490887,1,0.631695,1
0.631695,1,0.626294,0.94114
0.626294,0.94114,0.565843,0.867392
0.76907,1,1,1
1,1,1,0.819711
1,0.819711,0.946509,0.805635
0.946509,0.805635,0.829478,0.853457
0.829478,0.853457,0.76907,1
0.10069,0.195352,0.121146,0.209795
0.121146,0.209795,0.356672,0.046429
0.356672,0.046429,0.34928,9.86896e-10
0.34928,9.86896e-10,0.118701,0
0.118701,0,0.10069,0.195352
0.602055,-1.58794e-09,0.34928,0
0.34928,0,0.356672,0.046429
0.356672,0.046429,0.45026,0.168551
0.45026,0.168551,0.461595,0.164607
0.461595,0.164607,0.544012,0.107587
0.544012,0.107587,0.602055,-1.58794e-09
0.868186,0.346122,1,0.433086
1,0.433086,1,0
1,0,0.930877,0
0.930877,0,0.868186,0.346122
0.121146,0.209795,0.173901,0.327417
0.173901,0.327417,0.192864,0.348376
0.192864,0.348376,0.373935,0.379864
0.373935,0.379864,0.429452,0.310049
0.429452,0.310049,0.45026,0.168551
0.45026,0.168551,0.356672,0.046429
0.356672,0.046429,0.121146,0.209795
0.316168,0.88147,0.292575,1
0.292575,1,0.490887,1
0.490887,1,0.463915,0.885999
0.463915,0.885999,0.316168,0.88147
0.229828,0.75873,0.212565,0.718781
0.212565,0.718781,0.0176552,0.683052
0.0176552,0.683052,1.58075e-09,0.687288
1.58075e-09,0.687288,0,1
0,1,0.163425,1
0.163425,1,0.229828,0.75873
0.751067,0.370224,0.868186,0.346122
0.868186,0.346122,0.930877,-6.58735e-09
0.930877,-6.58735e-09,0.924344,0
0.924344,0,0.791999,0.119019
0.791999,0.119019,0.751067,0.370224
0.43583,0.774624,0.492336,0.809968
0.492336,0.809968,0.59878,0.653503
0.59878,0.653503,0.510681,0.577423
0.510681,0.577423,0.413302,0.535037
0.413302,0.535037,0.410471,0.538114
0.410471,0.538114,0.43583,0.774624
0.510681,0.577423,0.59878,0.653503
0.59878,0.653503,0.615921,0.656263
0.615921,0.656263,0.779194,0.555917
0.779194,0.555917,0.726779,0.390913
0.726779,0.390913,0.721551,0.389362
0.721551,0.389362,0.668063,0.389634
0.668063,0.389634,0.510681,0.577423
0.163425,1,0.292575,1
0.292575,1,0.316168,0.881469
0.316168,0.881469,0.229828,0.75873
0.229828,0.75873,0.163425,1
