edge1_x, edge1_y, edge2_x, edge2_y
0.604547,0.230607,0.551587,0.176848
0.551587,0.176848,0.385831,0.210162
0.385831,0.210162,0.320575,0.344417
0.320575,0.344417,0.323577,0.376015
0.323577,0.376015,0.412523,0.456376
0.412523,0.456376,0.422811,0.460594
0.422811,0.460594,0.469439,0.433624
0.469439,0.433624,0.580058,0.347681
0.580058,0.347681,0.604547,0.230607
0.603533,0.862308,0.767894,0.834782
0.767894,0.834782,0.648195,0.674313
0.648195,0.674313,0.603533,0.862308
0.911264,0.828056,1,0.842221
1,0.842221,1,0.510881
1,0.510881,0.856881,0.567639
0.856881,0.567639,0.911264,0.828056
0.673473,0.390638,0.73366,0.444609
0.73366,0.444609,0.799177,0.34991
0.799177,0.34991,0.797449,0.289592
0.797449,0.289592,0.733519,0.227884
0.733519,0.227884,0.690795,0.234803
0.690795,0.234803,0.673473,0.390638
0.565376,0.131244,0.687688,2.05907e-09
0.687688,2.05907e-09,0.469585,0
0.469585,0,0.565376,0.131244
0.690795,0.234803,0.604547,0.230607
0.604547,0.230607,0.580058,0.347681
0.580058,0.347681,0.673473,0.390637
0.673473,0.390637,0.690795,0.234803
0.166448,0.236974,0.102594,0.139114
0.102594,0.139114,-1.00416e-09,0.147272
-1.00416e-09,0.147272,0,0.387115
0,0.387115,0.166448,0.236974
0.799177,0.34991,0.73366,0.444609
0.73366,0.444609,0.733308,0.451843
0.733308,0.451843,0.744922,0.551343
0.744922,0.551343,0.856881,0.567639
0.856881,0.567639,1,0.510881
1,0.510881,1,0.428352
1,0.428352,0.799177,0.34991
0.603533,0.862308,0.522031,0.911001
0.522031,0.911001,0.764901,0.92127
0.764901,0.92127,0.791391,0.859035
0.791391,0.859035,0.767894,0.834782
0.767894,0.834782,0.603533,0.862308
0.648195,0.674313,0.632518,0.650549
0.632518,0.650549,0.607694,0.649687
0.607694,0.649687,0.48414,0.863268
0.48414,0.863268,0.507579,0.913741
0.507579,0.913741,0.522031,0.911001
0.522031,0.911001,0.603533,0.862308
0.603533,0.862308,0.648195,0.674313
0.412523,0.456376,0.323577,0.376015
0.323577,0.376015,-5.87512e-09,0.564942
-5.87512e-09,0.564942,0,0.695485
0,0.695485,0.239412,0.733082
0.239412,0.733082,0.412523,0.456376
0.314341,0.791512,0.325475,0.810255
0.325475,0.810255,0.48414,0.863268
0.48414,0.863268,0.607694,0.649687
0.607694,0.649687,0.559267,0.622159
0.559267,0.622159,0.314341,0.791512
0.733308,0.451843,0.73366,0.444609
0.73366,0.444609,0.673472,0.390637
0.673472,0.390637,0.580059,0.347681
0.580059,0.347681,0.469439,0.433624
0.469439,0.433624,0.733308,0.451843
0.565376,0.131244,0.551587,0.176848
0.551587,0.176848,0.604547,0.230607
0.604547,0.230607,0.690795,0.234803
0.690795,0.234803,0.733519,0.227884
0.733519,0.227884,0.801393,-2.47184e-09
0.801393,-2.47184e-09,0.687688,0
0.687688,0,0.565376,0.131244
0.162353,1.05995e-09,0,0
0,0,0,0.147272
0,0.147272,0.102594,0.139114
0.102594,0.139114,0.127328,0.106895
0.127328,0.106895,0.162353,1.05995e-09
0.274377,0.755682,0.314341,0.791512
0.314341,0.791512,0.559267,0.622159
0.559267,0.622159,0.501354,0.565555
0.501354,0.565555,0.274377,0.755682
0.85688,0.567639,0.744922,0.551343
0.744922,0.551343,0.632518,0.650549
0.632518,0.650549,0.648195,0.674313
0.648195,0.674313,0.767894,0.834782
0.767894,0.834782,0.791391,0.859035
0.791391,0.859035,0.911264,0.828056
0.911264,0.828056,0.85688,0.567639
2.05447e-09,0.387115,0,0.564942
0,0.564942,0.323577,0.376015
0.323577,0.376015,0.320575,0.344417
0.320575,0.344417,0.166448,0.236974
0.166448,0.236974,2.05447e-09,0.387115
0.522031,0.911001,0.507579,0.913741
0.507579,0.913741,0.500739,1
0.500739,1,0.753378,1
0.753378,1,0.764901,0.92127
0.764901,0.92127,0.522031,0.911001
0.753378,1,1,1
1,1,1,0.842221
1,0.842221,0.911264,0.828056
0.911264,0.828056,0.791391,0.859035
0.791391,0.859035,0.764901,0.92127
0.764901,0.92127,0.753378,1
0.359612,0.132165,0.361899,-1.3402e-09
0.361899,-1.3402e-09,0.162353,0
0.162353,0,0.127329,0.106895
0.127329,0.106895,0.359612,0.132165
0.469585,1.958e-09,0.361899,0
0.361899,0,0.359612,0.132165
0.359612,0.132165,0.385831,0.210162
0.385831,0.210162,0.551587,0.176848
0.551587,0.176848,0.565376,0.131244
