edge1_x, edge1_y, edge2_x, edge2_y
0.765645,-1.38763e-09,0.650975,0
0.650975,0,0.601558,0.100522
0.601558,0.100522,0.717156,0.211595
0.717156,0.211595,0.743225,0.195416
0.743225,0.195416,0.765645,-1.38763e-09
0.801348,0.465612,0.704704,0.54449
0.704704,0.54449,0.676626,0.623092
0.676626,0.623092,0.682967,0.644184
0.682967,0.644184,0.745778,0.670376
0.745778,0.670376,0.926271,0.617875
0.926271,0.617875,0.929919,0.613206
0.929919,0.613206,0.801348,0.465612
0.601558,0.100522,0.444573,0.182776
0.444573,0.182776,0.472207,0.298125
0.472207,0.298125,0.493843,0.332384
0.493843,0.332384,0.585106,0.348158
0.585106,0.348158,0.706443,0.293409
0.706443,0.293409,0.717156,0.211595
0.717156,0.211595,0.601558,0.100522
1,0.23668,1,0.140981
1,0.140981,0.743225,0.195416
0.743225,0.195416,0.717156,0.211595
0.717156,0.211595,0.706443,0.293409
0.706443,0.293409,0.753902,0.324173
0.753902,0.324173,1,0.23668
0.704704,0.54449,0.801348,0.465612
0.801348,0.465612,0.804062,0.461118
0.804062,0.461118,0.753902,0.324173
0.753902,0.324173,0.706443,0.293409
0.706443,0.293409,0.585105,0.348158
0.585105,0.348158,0.704704,0.54449
0.650975,-9.4115e-10,0.388839,0
0.388839,0,0.402783,0.152186
0.402783,0.152186,0.444573,0.182776
0.444573,0.182776,0.601558,0.100522
0.601558,0.100522,0.650975,-9.4115e-10
0.614522,0.764406,0.682967,0.644184
0.682967,0.644184,0.676626,0.623092
0.676626,0.623092,0.428657,0.535436
0.428657,0.535436,0.394358,0.556952
0.394358,0.556952,0.340247,0.630796
0.340247,0.630796,0.367933,0.687538
0.367933,0.687538,0.392798,0.707656
0.392798,0.707656,0.614522,0.764406
0.753902,0.324173,0.804062,0.461118
0.804062,0.461118,1,0.392275
1,0.392275,1,0.23668
1,0.23668,0.753902,0.324173
0.291727,0.439642,0.394358,0.556952
0.394358,0.556952,0.428657,0.535436
0.428657,0.535436,0.493843,0.332384
0.493843,0.332384,0.472207,0.298125
0.472207,0.298125,0.310052,0.35475
0.310052,0.35475,0.291727,0.439642
0.816594,0.880663,0.861556,0.814022
0.861556,0.814022,0.745778,0.670376
0.745778,0.670376,0.682967,0.644184
0.682967,0.644184,0.614522,0.764406
0.614522,0.764406,0.613475,0.783691
0.613475,0.783691,0.678819,0.868511
0.678819,0.868511,0.816594,0.880663
0.141956,3.37542e-09,0,0
0,0,0,0.292168
0,0.292168,0.0824604,0.301931
0.0824604,0.301931,0.1267,0.270019
0.1267,0.270019,0.200126,0.178809
0.200126,0.178809,0.141956,3.37542e-09
0.0143331,0.629731,-5.62874e-10,0.630811
-5.62874e-10,0.630811,0,1
0,1,0.131064,1
0.131064,1,0.151191,0.79374
0.151191,0.79374,0.0143331,0.629731
0.128863,0.41316,0.133242,0.544951
0.133242,0.544951,0.302046,0.633466
0.302046,0.633466,0.340247,0.630796
0.340247,0.630796,0.394358,0.556952
0.394358,0.556952,0.291727,0.439642
0.291727,0.439642,0.128863,0.41316
0.310052,0.35475,0.472207,0.298125
0.472207,0.298125,0.444573,0.182776
0.444573,0.182776,0.402783,0.152186
0.402783,0.152186,0.200126,0.178809
0.200126,0.178809,0.1267,0.270019
0.1267,0.270019,0.310052,0.35475
0.133242,0.544951,0.128863,0.41316
0.128863,0.41316,0.0824604,0.301931
0.0824604,0.301931,1.82094e-09,0.292168
1.82094e-09,0.292168,0,0.630811
0,0.630811,0.014333,0.629731
