vertex_x,vertex_y
0.0922039,0.434022
-1.66812e-09,0.420835
0,0.71505
0.175465,0.570341
0.268702,0.427633
0.201298,0.573672
0.328416,0.642588
0.335948,0.640136
0.380963,0.586096
0.406878,0.544144
0.669154,0.806489
0.596686,0.819494
0.53681,1
0.782171,1
0.782345,0.924234
0.566147,0.665035
0.548294,0.772608
0.596686,0.819494
0.669154,0.806489
0.792879,0.667645
0.628817,0.551445
0.619837,0.548925
0.0670765,0.258277
0.260829,0.271284
0.269525,0.262552
0.293273,0.189292
0.224803,0.0619208
0.0152051,0.136521
0.715142,0.489095
0.628817,0.551445
0.792879,0.667645
0.818178,0.66367
0.838771,0.623626
0.800619,0.482823
0.537251,-1.19088e-09
0.223354,0
0.224803,0.0619208
0.293273,0.189292
0.42015,0.17493
0.43773,0.153087
0.810298,0.445267
0.800619,0.482823
0.838771,0.623626
1,0.493636
1,0.407392
0.906159,0.744672
0.818178,0.66367
0.792879,0.667645
0.669154,0.806489
0.782345,0.924234
0.842616,0.880418
0.566147,0.665035
0.619837,0.548925
0.536833,0.458228
0.481296,0.469536
0.406878,0.544144
0.380963,0.586096
0.234749,1
0.53681,1
0.596686,0.819494
0.548294,0.772608
0.494665,0.762685
0.715142,0.489095
0.800619,0.482823
0.810298,0.445267
0.746276,0.358877
1,0.407392
1,0.394996
0.711937,0.256845
0.706329,0.263272
0.746276,0.358878
0.810298,0.445267
1,0.159849
1,0
0.708033,0
0.733187,0.109819
0.748919,0.160802
2.18108e-10,0.320125
0,0.420835
0.0922039,0.434022
0.259803,0.273319
0.260829,0.271284
0.0670765,0.258277
0.406878,0.544144
0.481296,0.469536
0.269525,0.262552
0.260829,0.271284
0.259803,0.273319
0.268702,0.427633
0.838771,0.623626
0.818178,0.66367
0.906159,0.744672
1,0.769371
1,0.493636
0.733187,0.109818
0.708033,2.89085e-09
0.537251,0
0.43773,0.153087
1,0.959481
1,0.769371
0.906159,0.744672
0.842616,0.880418
0.842616,0.880418
0.782345,0.924234
0.782171,1
1,1
1,0.959481
0.43773,0.153087
0.42015,0.17493
0.61409,0.30546
0.706328,0.263272
0.711937,0.256845
0.748919,0.160802
0.733187,0.109818
0.268702,0.427633
0.259803,0.273319
0.0922039,0.434022
0.175465,0.570341
0.201298,0.573672
0.746276,0.358877
0.706329,0.263272
0.61409,0.30546
0.536833,0.458228
0.619837,0.548925
0.628817,0.551445
0.715142,0.489095
0.224803,0.0619208
0.223354,1.11557e-09
0,0
0,0.134877
0.015205,0.136521
0.494665,0.762685
0.335948,0.640136
0.328416,0.642588
0.172832,1
0.234749,1
0.380963,0.586096
0.335948,0.640136
0.494665,0.762685
0.548294,0.772608
0.566147,0.665035
1,0.394996
1,0.159849
0.748919,0.160802
0.711937,0.256845
0.0152051,0.136521
-9.22796e-10,0.134877
0,0.320125
0.0670765,0.258277
0.481296,0.469536
0.536833,0.458228
0.61409,0.30546
0.42015,0.17493
0.293273,0.189292
0.269525,0.262552
5.23414e-09,0.71505
0,1
0.172832,1
0.328416,0.642588
0.201298,0.573672
0.175465,0.570341
