vertex_x,vertex_y
1,0.137534
1,0
0.85046,0
0.800479,0.15588
0.810374,0.169654
1,0.901411
1,0.648272
0.797327,0.733561
0.795197,0.73472
0.748217,0.847653
0.761882,0.871754
0.789165,0.912265
0.720004,0.364049
0.626154,0.426486
0.747936,0.489156
1,0.571572
1,0.482007
0.85046,-2.6782e-10
0.594716,0
0.689173,0.123629
0.800479,0.15588
0.842034,0.282054
1,0.363154
1,0.17697
0.584739,0.284315
0.689173,0.123629
0.594716,-2.53051e-10
0.419195,0
0.319959,0.396788
0.255853,0.322542
0.0638439,0.499957
0.16634,0.606907
0.334265,0.591597
0.345617,0.573294
1,0.482007
1,0.363154
0.842033,0.282054
0.817129,0.269775
0.720004,0.364049
0.345617,0.573294
0.334265,0.591597
0.373121,0.689405
0.492185,0.757521
0.509539,0.758474
0.614266,0.608665
0.596595,0.499311
0.761882,0.871754
0.748217,0.847653
0.595487,0.870647
0.537757,1
0.672294,1
1.03123e-09,0.347343
0,0.489131
0.0638439,0.499957
0.255853,0.322542
0.253881,0.154419
0.246962,0.129365
0.201211,0.140415
0.0765196,0.854658
-5.4227e-09,0.892228
0,1
0.257577,1
0.319959,0.396788
0.345617,0.573294
0.596595,0.499311
0.626,0.42651
0.587573,0.378774
0.580766,0.357711
0.584739,0.284315
0.419195,1.27575e-09
0.304502,0
0.246962,0.129365
0.253881,0.154419
0.201211,0.140415
-4.78091e-10,0.135
0,0.347343
0.4934,1
0.537757,1
0.595487,0.870647
0.509539,0.758474
0.492185,0.757521
0.394924,0.87381
0.614266,0.608665
0.509539,0.758474
0.595487,0.870647
0.748217,0.847653
0.795197,0.73472
0.373121,0.689405
0.334265,0.591597
0.16634,0.606907
0.120865,0.821308
0.263708,0.831095
0.492185,0.757521
0.373121,0.689405
0.263708,0.831095
0.313805,0.880691
0.394924,0.87381
0.789165,0.912265
0.800669,1
1,1
1,0.901411
0.201211,0.140415
0.246962,0.129365
0.304502,5.7483e-09
0,0
0,0.135
0.584739,0.284315
0.580766,0.357711
0.587573,0.378774
0.626,0.42651
0.626154,0.426486
0.720004,0.364049
0.817129,0.269775
0.810374,0.169654
0.800479,0.15588
0.689173,0.123629
1,0.17697
1,0.137534
0.810374,0.169654
0.817129,0.269775
0.842034,0.282054
0.253881,0.154419
0.255853,0.322542
0.319959,0.396788
0.587573,0.378774
0.580766,0.357711
0.394924,0.87381
0.313805,0.880691
0.314562,1
0.4934,1
0.16634,0.606907
0.0638439,0.499957
-3.26671e-09,0.489131
0,0.892228
0.0765198,0.854658
0.120865,0.821308
0.797327,0.733561
1,0.648272
1,0.571572
0.747936,0.489156
0.672294,1
0.800669,1
0.789165,0.912265
0.761882,0.871754
0.747936,0.489156
0.626154,0.426486
0.626,0.42651
0.596595,0.499311
0.614266,0.608665
0.795197,0.73472
0.797327,0.733561
0.257577,1
0.314562,1
0.313805,0.880691
0.263708,0.831095
0.120865,0.821308
0.0765196,0.854658
