vertex_x,vertex_y
0.705059,0.155681
0.64772,0.135198
0.63779,0.195405
0.721845,0.303771
0.722722,0.303177
0.662564,1
0.820119,1
0.829099,0.844235
0.743155,0.847275
0.812005,0.549187
0.806069,0.587974
0.942763,0.776246
1,0.783453
1,0.421818
0.998218,0.42168
0.722722,0.303177
0.846364,0.242682
0.876135,0.152931
0.705059,0.155681
0.876135,0.152931
0.974268,-3.2135e-09
0.679594,0
0.640145,0.118222
0.64772,0.135198
0.705059,0.155681
0.476405,0.29168
0.654286,0.384667
0.67262,0.381234
0.721845,0.303771
0.637791,0.195405
0.10612,0.444181
0.208848,0.323519
0.154478,0.222517
-2.44384e-10,0.248064
0,0.428405
0.756303,0.455484
0.812005,0.549187
0.998218,0.42168
0.898068,0.334009
0.592766,0.843801
0.664698,0.807785
0.62053,0.644181
0.533706,0.602282
0.485617,0.606529
0.49176,0.732356
0.743155,0.847275
0.664698,0.807785
0.592766,0.843801
0.585256,0.851189
0.546837,1
0.662564,1
0.178975,0.660135
0.23323,0.673039
0.241097,0.670101
0.366393,0.571242
0.354284,0.409165
0.208848,0.323519
0.10612,0.444181
0.241097,0.670101
0.23323,0.673039
0.216555,0.845808
0.311282,0.946441
0.418458,0.902454
0.424365,0.86046
0.654286,0.384667
0.476405,0.29168
0.469297,0.290178
0.354284,0.409165
0.366393,0.571242
0.485617,0.606529
0.533706,0.602282
0.63779,0.195405
0.64772,0.135198
0.640145,0.118222
0.435702,0.134214
0.469297,0.290178
0.476405,0.29168
0.0288301,1.54636e-09
0,0
0,0.248064
0.154478,0.222517
0.159611,0.210752
0.49176,0.732356
0.485617,0.606529
0.366393,0.571242
0.241097,0.670101
0.424365,0.86046
0.456738,0.838045
0.664698,0.807785
0.743155,0.847275
0.829099,0.844235
0.942763,0.776246
0.806069,0.587974
0.62053,0.644181
0.10612,0.444181
-2.24157e-09,0.428405
0,0.683303
0.178975,0.660135
0.456738,0.838045
0.424365,0.86046
0.418458,0.902454
0.500542,1
0.546837,1
0.585257,0.851189
0.820119,1
1,1
1,0.783453
0.942763,0.776246
0.829099,0.844235
0.159611,0.210752
0.351982,0.00849226
0.352264,1.06477e-09
0.0288301,0
0.640145,0.118222
0.679594,-2.60882e-09
0.352264,0
0.351982,0.00849225
0.435702,0.134214
0.998218,0.42168
1,0.421818
1,0
0.974268,0
0.876135,0.152931
0.846364,0.242682
0.898068,0.334009
0.354284,0.409165
0.469297,0.290178
0.435702,0.134214
0.351982,0.00849225
0.159611,0.210752
0.154478,0.222517
0.208848,0.323519
0.311282,0.946441
0.30334,1
0.500542,1
0.418458,0.902454
0.216555,0.845808
0.23323,0.673039
0.178974,0.660135
3.2809e-09,0.683303
0,1
0.0659558,1
0.898068,0.334009
0.846364,0.242682
0.722722,0.303177
0.721845,0.303771
0.67262,0.381234
0.756303,0.455484
0.49176,0.732356
0.456738,0.838045
0.585257,0.851189
0.592766,0.843801
0.533706,0.602282
0.62053,0.644181
0.806069,0.587974
0.812005,0.549186
0.756303,0.455484
0.67262,0.381234
0.654286,0.384667
0.216555,0.845808
0.0659558,1
0.30334,1
0.311282,0.946441
