vertex_x,vertex_y
-9.63034e-10,0.48615
0,0.624069
0.234765,0.610425
0.24817,0.582097
0.264615,0.450945
0.182407,0.381709
0.24817,0.582097
0.234765,0.610425
0.304338,0.688161
0.43846,0.652935
0.5166,0.528813
0.517191,0.514384
0.51649,0.509761
0.486107,0.493958
0.805068,0.87639
0.870798,0.769264
0.796062,0.69504
0.671321,0.738679
0.573684,0.849122
0.566915,0.878515
0.563311,0.910895
0.517191,0.514383
0.5166,0.528813
0.671321,0.738679
0.796062,0.69504
0.808923,0.626504
0.796243,0.603895
0.219519,0.0101487
0.0974903,0.128
0.193071,0.264863
0.315343,0.224958
0.621196,0.386597
0.606226,0.418685
0.787629,0.576682
0.793319,0.465077
0.315343,0.224958
0.373879,0.235862
0.411254,0.0827819
0.352094,5.79192e-10
0.222694,0
0.219519,0.0101487
0.796767,0.458799
0.793319,0.465077
0.787629,0.576682
0.796243,0.603896
0.808923,0.626504
1,0.505856
1,0.323487
0.936161,0.319292
0.563311,0.910895
0.545621,1
0.773134,1
0.805068,0.87639
0.546138,0.818079
0.573684,0.849122
0.671321,0.738679
0.5166,0.528813
0.43846,0.652935
0.304006,0.728103
0.296968,0.765715
0.566915,0.878515
0.573684,0.849122
0.546138,0.818079
0.796243,0.603895
0.787629,0.576682
0.606226,0.418685
0.51649,0.509761
0.517191,0.514383
0.796767,0.458798
0.936161,0.319292
0.676095,0.214883
0.665511,0.226718
1,0.0421998
1,0
0.647904,0
0.645298,0.0154292
0.676827,0.204049
0.189107,0.271842
0.193071,0.264863
0.0974903,0.128
-3.53366e-09,0.122825
0,0.304157
0.486107,0.493958
0.383757,0.393921
0.264615,0.450945
0.24817,0.582097
0.808923,0.626504
0.796062,0.69504
0.870798,0.769264
0.946451,0.805444
1,0.820132
1,0.505856
0.645298,0.0154293
0.647904,-1.50316e-09
0.352094,0
0.411254,0.0827819
0.946452,0.805444
0.870798,0.769264
0.805068,0.87639
0.773133,1
0.82038,1
0.82038,1
1,1
1,0.820132
0.946452,0.805444
0.411254,0.0827819
0.373879,0.235862
0.38567,0.246699
0.654891,0.236731
0.665511,0.226718
0.676095,0.214883
0.676827,0.204049
0.645298,0.0154293
0.383757,0.393921
0.38567,0.246699
0.373879,0.235862
0.315344,0.224958
0.193071,0.264863
0.189107,0.271842
0.182407,0.381709
0.264615,0.450945
0.665511,0.226718
0.654891,0.236731
0.621196,0.386597
0.793319,0.465077
0.796767,0.458798
0.219519,0.0101488
0.222694,1.13535e-09
0,0
0,0.122825
0.0974903,0.128
0.296968,0.765715
0.204877,1
0.545621,1
0.563311,0.910895
0.566915,0.878515
0.546138,0.818079
0.43846,0.652935
0.304337,0.688161
0.304006,0.728103
0.676827,0.204049
0.676095,0.214883
0.936161,0.319292
1,0.323487
1,0.0421998
-6.94202e-10,0.304157
0,0.48615
0.182407,0.381709
0.189107,0.271842
0.486107,0.493958
0.51649,0.509761
0.606226,0.418685
0.621196,0.386597
0.654891,0.236731
0.38567,0.246699
0.383757,0.393921
0.296968,0.765715
0.304006,0.728103
0.304337,0.688161
0.234765,0.610425
1.20163e-09,0.624069
0,1
0.204877,1
