edge1_x, edge1_y, edge2_x, edge2_y
0.656484,0.29961,0.670861,0.300592
0.670861,0.300592,0.74558,0.215597
0.74558,0.215597,0.637264,0.0193749
0.637264,0.0193749,0.586125,0.0753572
0.586125,0.0753572,0.656484,0.29961
0.906809,0.456478,0.743843,0.408796
0.743843,0.408796,0.702214,0.495764
0.702214,0.495764,0.697517,0.635528
0.697517,0.635528,0.798876,0.647637
0.798876,0.647637,0.823197,0.634008
0.823197,0.634008,0.845831,0.601026
0.845831,0.601026,0.906809,0.456478
0.586125,0.0753572,0.428153,0.156536
0.428153,0.156536,0.411061,0.190188
0.411061,0.190188,0.488451,0.331774
0.488451,0.331774,0.656484,0.29961
0.656484,0.29961,0.586125,0.0753572
1,0.213566,1,0.128757
1,0.128757,0.74558,0.215597
0.74558,0.215597,0.670861,0.300592
0.670861,0.300592,0.732838,0.384596
0.732838,0.384596,1,0.213566
0.702214,0.495764,0.743843,0.408796
0.743843,0.408796,0.732838,0.384596
0.732838,0.384596,0.670861,0.300592
0.670861,0.300592,0.656484,0.29961
0.656484,0.29961,0.488451,0.331774
0.488451,0.331774,0.487667,0.334006
0.487667,0.334006,0.461323,0.433578
0.461323,0.433578,0.702214,0.495764
0.586125,0.0753572,0.637264,0.0193749
0.637264,0.0193749,0.643827,3.89099e-10
0.643827,3.89099e-10,0.404203,0
0.404203,0,0.428153,0.156536
0.428153,0.156536,0.586125,0.0753572
0.537819,0.800626,0.583132,0.809597
0.583132,0.809597,0.663113,0.743733
0.663113,0.743733,0.696434,0.636137
0.696434,0.636137,0.408039,0.570679
0.408039,0.570679,0.397025,0.587976
0.397025,0.587976,0.401361,0.615076
0.401361,0.615076,0.407226,0.626604
0.407226,0.626604,0.537819,0.800626
0.732838,0.384596,0.743843,0.408796
0.743843,0.408796,0.906809,0.456478
0.906809,0.456478,1,0.415929
1,0.415929,1,0.213567
1,0.213567,0.732838,0.384596
0.282833,0.342158,0.231162,0.398585
0.231162,0.398585,0.41018,0.532759
0.41018,0.532759,0.461323,0.433578
0.461323,0.433578,0.487667,0.334007
0.487667,0.334007,0.282833,0.342158
0.780523,0.885239,0.794881,0.887682
0.794881,0.887682,0.85758,0.818186
0.85758,0.818186,0.798876,0.647637
0.798876,0.647637,0.697517,0.635528
0.697517,0.635528,0.696434,0.636137
0.696434,0.636137,0.663113,0.743733
0.663113,0.743733,0.780523,0.885239
0.203457,4.86032e-10,0,0
0,0,0,0.289564
0,0.289564,0.0226177,0.292909
0.0226177,0.292909,0.21088,0.164639
0.21088,0.164639,0.203457,4.86032e-10
7.50608e-10,0.663762,0,1
0,1,0.126898,1
0.126898,1,0.186316,0.70593
0.186316,0.70593,7.50608e-10,0.663762
0.231162,0.398585,0.0718663,0.347278
0.0718663,0.347278,0.124939,0.546188
0.124939,0.546188,0.237855,0.625125
0.237855,0.625125,0.397025,0.587976
0.397025,0.587976,0.408039,0.570679
0.408039,0.570679,0.41018,0.532759
0.41018,0.532759,0.231162,0.398585
0.326673,0.187256,0.21088,0.164639
0.21088,0.164639,0.0226177,0.292909
0.0226177,0.292909,0.0718663,0.347278
0.0718663,0.347278,0.231162,0.398585
0.231162,0.398585,0.282833,0.342158
0.282833,0.342158,0.326673,0.187256
0.124939,0.546188,0.0718662,0.347278
0.0718662,0.347278,0.0226177,0.292909
0.0226177,0.292909,1.5424e-09,0.289564
1.5424e-09,0.289564,0,0.637094
0,0.637094,0.124939,0.546188
0.419571,0.913686,0.369134,1
0.369134,1,0.598212,1
0.598212,1,0.626459,0.940508
0.626459,0.940508,0.583132,0.809597
0.583132,0.809597,0.537819,0.800626
0.537819,0.800626,0.419571,0.913686
0.419571,0.913686,0.537819,0.800626
0.537819,0.800626,0.407226,0.626604
0.407226,0.626604,0.419571,0.913686
0.663113,0.743733,0.583132,0.809597
0.583132,0.809597,0.626459,0.940508
0.626459,0.940508,0.780523,0.885239
0.780523,0.885239,0.663113,0.743733
0.186316,0.70593,0.237855,0.625125
0.237855,0.625125,0.124939,0.546188
0.124939,0.546188,-9.36132e-10,0.637094
-9.36132e-10,0.637094,0,0.663762
0,0.663762,0.186316,0.70593
0.85758,0.818186,0.794881,0.887682
0.794881,0.887682,0.838925,1
0.838925,1,1,1
1,1,1,0.814124
1,0.814124,0.85758,0.818186
0.404203,1.83459e-09,0.203457,0
0.203457,0,0.21088,0.164639
0.21088,0.164639,0.326673,0.187256
0.326673,0.187256,0.411061,0.190188
0.411061,0.190188,0.428153,0.156536
0.428153,0.156536,0.404203,1.83459e-09
1,0.601757,1,0.415929
1,0.415929,0.906809,0.456478
0.906809,0.456478,0.845831,0.601027
0.845831,0.601027,1,0.601757
0.74558,0.215597,1,0.128757
1,0.128757,1,0
1,0,0.643827,0
0.643827,0,0.637264,0.0193749
0.637264,0.0193749,0.74558,0.215597
0.461323,0.433578,0.41018,0.532759
0.41018,0.532759,0.408039,0.570679
0.408039,0.570679,0.696434,0.636137
0.696434,0.636137,0.697517,0.635528
0.697517,0.635528,0.702214,0.495764
0.702214,0.495764,0.461323,0.433578
0.407226,0.626604,0.401361,0.615076
0.401361,0.615076,0.236781,1
0.236781,1,0.369134,1
0.369134,1,0.419571,0.913686
0.419571,0.913686,0.407226,0.626604
0.487667,0.334007,0.488451,0.331774
0.488451,0.331774,0.411061,0.190188
0.411061,0.190188,0.326673,0.187256
0.326673,0.187256,0.282833,0.342158
0.282833,0.342158,0.487667,0.334007
0.626459,0.940508,0.598212,1
0.598212,1,0.838925,1
0.838925,1,0.794881,0.887682
0.794881,0.887682,0.780523,0.885239
0.780523,0.885239,0.626459,0.940508
0.845831,0.601027,0.823197,0.634007
0.823197,0.634007,1,0.700187
1,0.700187,1,0.601757
1,0.601757,0.845831,0.601027
0.823197,0.634007,0.798876,0.647637
0.798876,0.647637,0.85758,0.818186
0.85758,0.818186,1,0.814124
1,0.814124,1,0.700187
1,0.700187,0.823197,0.634007
0.401361,0.615076,0.397025,0.587976
0.397025,0.587976,0.237855,0.625125
0.237855,0.625125,0.186316,0.70593
0.186316,0.70593,0.126898,1
0.126898,1,0.236781,1
0.236781,1,0.401361,0.615076
