edge1_x, edge1_y, edge2_x, edge2_y
0.695162,0.220668,0.731801,0.304963
0.731801,0.304963,0.778971,0.296373
0.778971,0.296373,0.847394,0.26961
0.847394,0.26961,0.757493,0.139753
0.757493,0.139753,0.695162,0.220668
0.85665,0.813073,0.734047,0.852092
0.734047,0.852092,0.709874,1
0.709874,1,0.840782,1
0.840782,1,0.85665,0.813073
0.85213,0.485418,0.807246,0.537275
0.807246,0.537275,0.811879,0.624452
0.811879,0.624452,0.936121,0.754027
0.936121,0.754027,1,0.756601
1,0.756601,1,0.406468
1,0.406468,0.994039,0.404647
0.994039,0.404647,0.85213,0.485418
0.757493,0.139753,0.749265,-4.67561e-09
0.749265,-4.67561e-09,0.707788,0
0.707788,0,0.660586,0.167544
0.660586,0.167544,0.695162,0.220668
0.695162,0.220668,0.757493,0.139753
0.847395,0.26961,0.856287,0.267334
0.856287,0.267334,0.998219,-6.46066e-09
0.998219,-6.46066e-09,0.749265,0
0.749265,0,0.757493,0.139754
0.757493,0.139754,0.847395,0.26961
0.522393,0.316002,0.648389,0.383076
0.648389,0.383076,0.731801,0.304963
0.731801,0.304963,0.695162,0.220668
0.695162,0.220668,0.660586,0.167544
0.660586,0.167544,0.606622,0.170439
0.606622,0.170439,0.522393,0.316002
0.213234,0.297711,0.176039,0.236756
0.176039,0.236756,-3.31523e-09,0.301821
-3.31523e-09,0.301821,0,0.476867
0,0.476867,0.0965115,0.482055
0.0965115,0.482055,0.213234,0.297711
0.852129,0.485418,0.994039,0.404647
0.994039,0.404647,0.856287,0.267334
0.856287,0.267334,0.847394,0.26961
0.847394,0.26961,0.778971,0.296373
0.778971,0.296373,0.852129,0.485418
0.514013,0.799985,0.622894,0.772222
0.622894,0.772222,0.620785,0.636939
0.620785,0.636939,0.55463,0.580326
0.55463,0.580326,0.361865,0.604219
0.361865,0.604219,0.514013,0.799985
0.532008,0.963024,0.519927,0.988695
0.519927,0.988695,0.521786,1
0.521786,1,0.709874,1
0.709874,1,0.734047,0.852092
0.734047,0.852092,0.681139,0.83693
0.681139,0.83693,0.532008,0.963024
0.0965115,0.482055,0.324041,0.56359
0.324041,0.56359,0.330454,0.42984
0.330454,0.42984,0.213234,0.297711
0.213234,0.297711,0.0965115,0.482055
0.308717,0.978364,0.387736,0.89871
0.387736,0.89871,0.382403,0.872139
0.382403,0.872139,0.26373,0.699766
0.26373,0.699766,0.238316,0.713964
0.238316,0.713964,0.166164,0.873125
0.166164,0.873125,0.308717,0.978364
0.648559,0.386554,0.648389,0.383076
0.648389,0.383076,0.522393,0.316002
0.522393,0.316002,0.477103,0.30611
0.477103,0.30611,0.330454,0.42984
0.330454,0.42984,0.324041,0.56359
0.324041,0.56359,0.335612,0.599804
0.335612,0.599804,0.361865,0.604219
0.361865,0.604219,0.55463,0.580326
0.55463,0.580326,0.648559,0.386554
0.606622,0.170439,0.378923,0.0125778
0.378923,0.0125778,0.477103,0.30611
0.477103,0.30611,0.522393,0.316002
0.522393,0.316002,0.606622,0.170439
-2.23234e-10,0.0654298,0,0.301821
0,0.301821,0.176039,0.236756
0.176039,0.236756,0.19802,0.17378
0.19802,0.17378,-2.23234e-10,0.0654298
0.512626,0.803467,0.514013,0.799985
0.514013,0.799985,0.361865,0.604219
0.361865,0.604219,0.335612,0.599803
0.335612,0.599803,0.26373,0.699766
0.26373,0.699766,0.382403,0.872139
0.382403,0.872139,0.512626,0.803467
0.622894,0.772222,0.681139,0.83693
0.681139,0.83693,0.734047,0.852092
0.734047,0.852092,0.85665,0.813073
0.85665,0.813073,0.936121,0.754027
0.936121,0.754027,0.811879,0.624452
0.811879,0.624452,0.620785,0.636939
0.620785,0.636939,0.622894,0.772222
0.0965115,0.482055,-1.3229e-09,0.476867
-1.3229e-09,0.476867,0,0.660148
0,0.660148,0.238316,0.713964
0.238316,0.713964,0.26373,0.699766
0.26373,0.699766,0.335612,0.599803
0.335612,0.599803,0.324041,0.56359
0.324041,0.56359,0.0965115,0.482055
0.382403,0.872139,0.387736,0.89871
0.387736,0.89871,0.519927,0.988695
0.519927,0.988695,0.532008,0.963024
0.532008,0.963024,0.512626,0.803467
0.512626,0.803467,0.382403,0.872139
0.840782,1,1,1
1,1,1,0.756601
1,0.756601,0.936121,0.754027
0.936121,0.754027,0.85665,0.813073
0.85665,0.813073,0.840782,1
0.198019,0.17378,0.343204,8.22119e-10
0.343204,8.22119e-10,0,0
0,0,0,0.0654297
0,0.0654297,0.198019,0.17378
0.606622,0.170439,0.660586,0.167544
0.660586,0.167544,0.707788,-4.43991e-10
0.707788,-4.43991e-10,0.371836,0
0.371836,0,0.378923,0.0125778
0.378923,0.0125778,0.606622,0.170439
0.994039,0.404647,1,0.406468
1,0.406468,1,0
1,0,0.998219,0
0.998219,0,0.856287,0.267334
0.856287,0.267334,0.994039,0.404647
0.378923,0.0125778,0.371836,-3.57161e-09
0.371836,-3.57161e-09,0.343204,0
0.343204,0,0.19802,0.17378
0.19802,0.17378,0.176039,0.236756
0.176039,0.236756,0.213234,0.297711
0.213234,0.297711,0.330454,0.42984
0.330454,0.42984,0.477103,0.30611
0.477103,0.30611,0.378923,0.0125778
0.308717,0.978364,0.308848,1
0.308848,1,0.521786,1
0.521786,1,0.519927,0.988695
0.519927,0.988695,0.387736,0.89871
0.387736,0.89871,0.308717,0.978364
1.42395e-09,0.660148,0,1
0,1,0.0190893,1
0.0190893,1,0.166164,0.873125
0.166164,0.873125,0.238316,0.713964
0.238316,0.713964,1.42395e-09,0.660148
0.778971,0.296373,0.731801,0.304963
0.731801,0.304963,0.648389,0.383076
0.648389,0.383076,0.648559,0.386554
0.648559,0.386554,0.807246,0.537275
0.807246,0.537275,0.852129,0.485418
0.852129,0.485418,0.778971,0.296373
0.532008,0.963024,0.681139,0.83693
0.681139,0.83693,0.622894,0.772222
0.622894,0.772222,0.514013,0.799985
0.514013,0.799985,0.512626,0.803467
0.512626,0.803467,0.532008,0.963024
0.648559,0.386554,0.55463,0.580326
0.55463,0.580326,0.620785,0.636939
0.620785,0.636939,0.811879,0.624452
0.811879,0.624452,0.807246,0.537275
0.807246,0.537275,0.648559,0.386554
0.166164,0.873125,0.0190892,1
0.0190892,1,0.308848,1
0.308848,1,0.308717,0.978364
0.308717,0.978364,0.166164,0.873125
