edge1_x, edge1_y, edge2_x, edge2_y
0.965103,0.139403,1,0.125738
1,0.125738,1,0
1,0,0.843862,0
0.843862,0,0.79046,0.161993
0.79046,0.161993,0.798528,0.175014
0.798528,0.175014,0.965103,0.139403
1,0.893882,1,0.660683
1,0.660683,0.835018,0.713224
0.835018,0.713224,0.808085,0.726126
0.808085,0.726126,0.743175,0.847709
0.743175,0.847709,0.787988,0.936062
0.787988,0.936062,1,0.893882
0.670816,0.396514,0.650028,0.410745
0.650028,0.410745,0.706358,0.451449
0.706358,0.451449,1,0.596734
1,0.596734,1,0.442761
1,0.442761,0.670816,0.396514
0.843862,2.7479e-09,0.587562,0
0.587562,0,0.675835,0.117161
0.675835,0.117161,0.79046,0.161993
0.79046,0.161993,0.843862,2.7479e-09
0.965104,0.139403,0.798528,0.175014
0.798528,0.175014,0.801594,0.273915
0.801594,0.273915,0.887533,0.305677
0.887533,0.305677,0.965104,0.139403
0.675835,0.117161,0.587562,-1.61503e-09
0.587562,-1.61503e-09,0.442561,0
0.442561,0,0.5868,0.293621
0.5868,0.293621,0.675835,0.117161
0.0478845,0.510606,0.137508,0.591689
0.137508,0.591689,0.33748,0.576198
0.33748,0.576198,0.322695,0.404848
0.322695,0.404848,0.25507,0.322734
0.25507,0.322734,0.0478845,0.510606
1,0.442761,1,0.367541
1,0.367541,0.887533,0.305677
0.887533,0.305677,0.801594,0.273915
0.801594,0.273915,0.670816,0.396514
0.670816,0.396514,1,0.442761
0.61489,0.613341,0.590658,0.513433
0.590658,0.513433,0.340797,0.578839
0.340797,0.578839,0.365725,0.690168
0.365725,0.690168,0.488947,0.759238
0.488947,0.759238,0.524781,0.763066
0.524781,0.763066,0.61489,0.613341
0.558774,0.941908,0.527413,1
0.527413,1,0.740755,1
0.740755,1,0.558774,0.941908
-1.33786e-09,0.340918,0,0.499677
0,0.499677,0.0478845,0.510606
0.0478845,0.510606,0.25507,0.322734
0.25507,0.322734,0.240151,0.138613
0.240151,0.138613,-1.33786e-09,0.340918
0.0929655,0.851534,-2.44958e-10,0.90934
-2.44958e-10,0.90934,0,1
0,1,0.262515,1
0.262515,1,0.0929655,0.851534
0.322695,0.404848,0.33748,0.576198
0.33748,0.576198,0.340797,0.578839
0.340797,0.578839,0.590658,0.513433
0.590658,0.513433,0.631548,0.413834
0.631548,0.413834,0.586746,0.365613
0.586746,0.365613,0.554631,0.358038
0.554631,0.358038,0.322695,0.404848
0.442561,1.83307e-09,0.297876,0
0.297876,0,0.254414,0.106368
0.254414,0.106368,0.554631,0.358038
0.554631,0.358038,0.586746,0.365613
0.586746,0.365613,0.5868,0.293621
0.5868,0.293621,0.442561,1.83307e-09
0.240151,0.138613,0.243796,0.120761
0.243796,0.120761,3.27477e-10,0.130924
3.27477e-10,0.130924,0,0.340918
0,0.340918,0.240151,0.138613
0.394081,0.881809,0.516793,1
0.516793,1,0.527413,1
0.527413,1,0.558774,0.941909
0.558774,0.941909,0.594043,0.865235
0.594043,0.865235,0.524781,0.763066
0.524781,0.763066,0.488947,0.759238
0.488947,0.759238,0.394081,0.881809
0.61489,0.613341,0.524781,0.763066
0.524781,0.763066,0.594043,0.865235
0.594043,0.865235,0.743175,0.847709
0.743175,0.847709,0.808085,0.726126
0.808085,0.726126,0.61489,0.613341
0.365725,0.690168,0.340797,0.578839
0.340797,0.578839,0.33748,0.576198
0.33748,0.576198,0.137508,0.591689
0.137508,0.591689,0.125003,0.825453
0.125003,0.825453,0.259808,0.824371
0.259808,0.824371,0.365725,0.690168
0.488947,0.759238,0.365725,0.690168
