vertex_x,vertex_y
0.695489,0.162041
0.656469,0.151764
0.616604,0.217573
0.690276,0.266696
0.640116,1
0.804619,1
0.836352,0.844322
0.726691,0.832902
0.811591,0.56996
0.944934,0.786601
1,0.796134
1,0.432963
0.690276,0.266696
0.716518,0.316676
0.850709,0.214106
0.877254,0.120075
0.695489,0.162041
0.695489,0.162041
0.877254,0.120075
0.959694,-3.18983e-09
0.656832,0
0.615603,0.0963222
0.656469,0.151764
0.616604,0.217573
0.465307,0.27488
0.463985,0.285625
0.657409,0.38557
0.689938,0.381108
0.716518,0.316676
0.690276,0.266696
0.113056,0.431101
0.201243,0.331131
0.144299,0.218645
0.134083,0.21538
-7.65485e-10,0.22446
0,0.407211
0.737805,0.422614
0.809905,0.569377
0.811591,0.56996
1,0.432963
1,0.427864
0.900526,0.347445
0.52458,0.832441
0.581994,0.85294
0.680769,0.80404
0.619425,0.647914
0.55086,0.623684
0.571078,1
0.640116,1
0.726691,0.832902
0.680769,0.80404
0.581994,0.85294
0.108757,0.661662
0.221486,0.686373
0.239547,0.678601
0.384508,0.559168
0.362817,0.398536
0.201243,0.331131
0.113056,0.431101
0.239547,0.678601
0.221486,0.686373
0.233168,0.831371
0.312351,0.926079
0.433167,0.896753
0.446448,0.854253
0.439365,0.83991
0.657409,0.38557
0.463985,0.285625
0.362817,0.398536
0.384508,0.559168
0.503154,0.602791
0.523128,0.605685
0.656469,0.151764
0.615603,0.0963222
0.443629,0.149549
0.465307,0.27488
0.616604,0.217573
0.0679853,2.99406e-09
0,0
0,0.22446
0.134083,0.21538
0.503154,0.602791
0.384508,0.559168
0.239547,0.678601
0.439365,0.83991
0.680769,0.80404
0.726691,0.832902
0.836352,0.844322
0.944934,0.786601
0.811591,0.56996
0.809905,0.569377
0.619425,0.647914
1.14569e-09,0.407211
0,0.687104
0.108757,0.661662
0.113056,0.431101
0.581994,0.85294
0.52458,0.832441
0.446448,0.854253
0.433167,0.896753
0.493722,1
0.571078,1
0.804619,1
1,1
1,0.796134
0.944934,0.786601
0.836352,0.844322
0.134083,0.21538
0.144299,0.218645
0.351075,0.0208808
0.350406,8.47109e-11
0.0679853,0
0.615603,0.0963222
0.656832,-1.94555e-09
0.350406,0
0.351075,0.0208808
0.443629,0.149549
0.900526,0.347445
1,0.427864
1,0
0.959694,0
0.877254,0.120075
0.850709,0.214106
0.144299,0.218645
0.201243,0.331131
0.362817,0.398536
0.463985,0.285625
0.465307,0.27488
0.443629,0.149549
0.351075,0.0208808
0.312351,0.926079
0.300102,1
0.493722,1
0.433167,0.896753
0.233168,0.831371
0.221486,0.686373
0.108757,0.661662
-1.99713e-09,0.687104
0,1
0.0927332,1
0.900526,0.347445
0.850709,0.214106
0.716518,0.316676
0.689938,0.381108
0.737805,0.422614
0.439365,0.83991
0.446448,0.854253
0.52458,0.832441
0.55086,0.623684
0.523128,0.605685
0.503154,0.602791
0.523128,0.605685
0.55086,0.623684
0.619425,0.647914
0.809905,0.569377
0.737805,0.422614
0.689938,0.381108
0.657409,0.38557
0.0927332,1
0.300102,1
0.312351,0.926079
0.233168,0.831371
